[00:00:19.724 --> 00:00:21.388]  Welcome to the InfoWars Nightly News.
[00:00:21.488 --> 00:00:22.109]  I'm David Knight.
[00:00:22.229 --> 00:00:23.412]  It's Monday, January the 11th, 2016.
[00:00:23.472 --> 00:00:24.174]  Here are our top stories.
[00:00:32.611 --> 00:00:39.074]  You have heard of a credit score, but did you know that cops in Fresno are assigning threat scores as well?
[00:00:39.834 --> 00:00:49.699]  Then, Texas Governor Greg Abbott is in opposition to Obama's gun policy, and Louis Farrakhan on vetting Muslim refugees.
[00:00:50.459 --> 00:00:51.140]  That's next.
[00:00:51.400 --> 00:00:58.123]  The government has gone into nations with money from our Congress.
[00:00:59.110 --> 00:01:07.576]  to stimulate the dissatisfied and then arm them against a government that is their government.
[00:01:08.357 --> 00:01:10.999]  That's what America did in Libya.
[00:01:11.539 --> 00:01:13.961]  That's what they're doing in Syria.
[00:01:14.782 --> 00:01:25.470]  And the blowback now is they have created a refugee crisis that is destabilizing
[00:01:30.233 --> 00:01:31.594]  Clean, pure drinking water.
[00:01:31.875 --> 00:01:33.176]  You can't survive without it.
[00:01:33.356 --> 00:01:34.277]  But where do you get it?
[00:01:34.557 --> 00:01:40.322]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.543 --> 00:01:46.268]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.649 --> 00:02:04.009]  We're good to go.
[00:02:33.322 --> 00:02:39.186]  Well, it's a new year, and we see another layer of the surveillance onion being pulled back.
[00:02:39.226 --> 00:02:43.048]  And of course, this is something we've talked to you about for a long time here at InfoWars.
[00:02:43.329 --> 00:02:47.251]  It was InfoWars that broke the story back in 2009 about the MIAC Fusion Center.
[00:02:47.972 --> 00:02:52.215]  And that was identifying the threats that people might pose to law enforcement.
[00:02:52.515 --> 00:02:58.299]  Identifying as threats people who might have Ron Paul bumper stickers on their car, or Bob Barr bumper stickers.
[00:02:59.019 --> 00:03:06.122]  And of course now what they're doing is they have software to anonymously accuse you and tell the police that you are a threat.
[00:03:06.622 --> 00:03:16.186]  Understand how important this is, how dangerous this is for you if you are anonymously identified by a computer algorithm as being a threat to the police and they're told about this.
[00:03:16.846 --> 00:03:21.890]  Then you are very much more likely to be shot by the police because they are in fear for their life.
[00:03:21.930 --> 00:03:24.753]  This story from the Washington Post was picked up on the Drudge Report.
[00:03:25.073 --> 00:03:29.057]  The new way police are surveilling you, calculating your threat score.
[00:03:29.077 --> 00:03:40.427]  And they point out that there's now a program that is looking through billions of data points, including things like arrest reports, property records, commercial databases, deep web searches, and things like social media posting.
[00:03:41.107 --> 00:03:45.652]  And of course they don't mention it, but you know that gun registration has to be there.
[00:03:45.692 --> 00:03:52.178]  And of course they're going to give one of three color-coded scores to the police to identify whether you are a threat or not.
[00:03:52.759 --> 00:03:58.725]  A big bright red warning is something that tells them, be careful, this person is likely to kill you.
[00:03:58.825 --> 00:04:02.029]  So what do you think the police are going to, how are they going to interact with people like that?
[00:04:02.589 --> 00:04:10.972]  Now they go on to point out, and they say in this particular case that they start out their story with, they say the intelligence helped them to make the right call because this person had a gun.
[00:04:11.092 --> 00:04:13.592]  So you know that guns are going to be at the top of the list.
[00:04:14.212 --> 00:04:19.054]  You know that whether or not you're carrying a gun, they're going to have you as part of a threat.
[00:04:19.554 --> 00:04:20.254]  To their safety.
[00:04:20.595 --> 00:04:32.180]  This software is called the Beware software and they talk about it in the context of this Fresno Center that is essentially like one of these fusion centers if it isn't, if that's not the name that they use now six years after we identified that.
[00:04:32.440 --> 00:04:38.863]  They say it's given local law enforcement officers unprecedented power to peer into the lives of citizens.
[00:04:38.903 --> 00:04:42.944]  They say, some say these laws are needed to protect the public.
[00:04:43.224 --> 00:04:46.506]  Laws that would essentially give us due process.
[00:04:46.866 --> 00:04:47.366]  We're good to go.
[00:05:08.331 --> 00:05:21.864]  For all those people who tell you that they want to give up their liberty for security, they go on and point out that dozens of departments for years have used devices that can hoover up or vacuum up all cell phone data in an area without search warrants.
[00:05:21.904 --> 00:05:30.112]  Yes, called Stingray, among other things, and of course that is a violation of your constitutional rights regardless of what the Supreme Court or anybody else says.
[00:05:30.532 --> 00:05:36.557]  Clearly, searching your information, storing information about you is clearly prohibited by the Constitution.
[00:05:36.577 --> 00:05:39.359]  We don't need a Supreme Court Justice to tell us that.
[00:05:39.920 --> 00:05:42.001]  And even if they tell us that it isn't, we know better.
[00:05:42.041 --> 00:05:45.324]  They say this is something that's been building a course since September 11th.
[00:05:45.404 --> 00:05:48.026]  That's the purpose of September 11th.
[00:05:48.066 --> 00:05:52.209]  This is a senior staff attorney at the Electronic Freedom Frontier Foundation.
[00:05:52.229 --> 00:05:55.812]  He said the first funding went to the military to develop this type of technology.
[00:05:55.872 --> 00:05:58.835]  Now it has come back to domestic law enforcement.
[00:06:00.097 --> 00:06:03.899]  Remember what James Madison, the father of the Bill of Rights, said?
[00:06:04.740 --> 00:06:10.003]  He said, the tools, the means of defense abroad will become the tools of tyranny at home.
[00:06:10.123 --> 00:06:12.885]  And that's what we are witnessing again and again and again.
[00:06:12.945 --> 00:06:14.666]  This is the latest example of it.
[00:06:14.686 --> 00:06:18.208]  And of course, they call this the Fresno Real-Time Crime Center.
[00:06:18.228 --> 00:06:19.669]  That's the name for this fusion center.
[00:06:20.229 --> 00:06:23.910]  They say the type of facility has become a model for high-tech policing nationwide.
[00:06:24.010 --> 00:06:27.511]  Similar centers have opened in New York, Houston, and Seattle.
[00:06:27.971 --> 00:06:34.992]  They say Fresno police say having the ability to access all that information in real time is crucial to solving crimes.
[00:06:35.052 --> 00:06:40.253]  Well, you know, again, as I just said, a Norwellian government is the most dangerous criminal we will face.
[00:06:40.273 --> 00:06:44.354]  Far more dangerous than one man who's a criminal or even the mafia.
[00:06:44.674 --> 00:06:47.795]  Because of the power that that government has.
[00:06:47.855 --> 00:06:48.635]  And, you know, if we make
[00:06:49.435 --> 00:06:51.016]  An omnipotent state.
[00:06:51.917 --> 00:06:55.580]  They are an omniscient state, I should say, that knows everything about us.
[00:06:55.640 --> 00:06:57.302]  That will be an omnipotent state.
[00:06:57.342 --> 00:06:58.463]  It will have all power.
[00:06:59.103 --> 00:07:01.205]  That's what we need to fear more than anything else.
[00:07:01.825 --> 00:07:04.007]  And of course, this is the bottom line.
[00:07:04.267 --> 00:07:05.228]  What I'm concerned about.
[00:07:05.268 --> 00:07:06.329]  What you should be concerned about.
[00:07:06.910 --> 00:07:12.054]  And in justifying this, they say, well, our officers are expected to know the unknown and to see the unseen.
[00:07:12.534 --> 00:07:13.855]  Total information awareness, right?
[00:07:14.276 --> 00:07:17.999]  They are making split-second decisions based on limited facts.
[00:07:19.005 --> 00:07:32.229]  And so now what we're going to give them is a computer algorithm that may identify you as a threat because of your political positions, or because you're outspoken critic of the government, or because you have a gun registered, okay?
[00:07:32.269 --> 00:07:35.571]  You're now being anonymously accused by an algorithm.
[00:07:36.451 --> 00:07:45.254]  And that accusation can result in your death by trigger-happy police who are scared to death that they've pulled over someone who is a threat to their life.
[00:07:45.962 --> 00:07:48.463]  They go on and talk about another story that was on Drudge Report today.
[00:07:48.623 --> 00:07:49.444]  Forget fingerprints.
[00:07:50.164 --> 00:07:54.026]  Wi-Fi routers are more valuable than fingerprints or DNA.
[00:07:54.606 --> 00:07:57.967]  Data collected by those Wi-Fi devices can find and identify criminals.
[00:07:57.987 --> 00:08:01.369]  They say fingerprints and DNA are key evidence for identifying criminals.
[00:08:01.409 --> 00:08:02.049]  We all know that.
[00:08:02.129 --> 00:08:03.890]  But now we have Wi-Fi.
[00:08:03.950 --> 00:08:09.432]  They say the problem is that this information doesn't stick around for a very long time.
[00:08:09.452 --> 00:08:11.933]  But they can identify you down to that device.
[00:08:12.054 --> 00:08:12.554]  Every device
[00:08:13.194 --> 00:08:13.515]  That's right.
[00:08:30.518 --> 00:08:46.838]  And they say, of course, they can't store this information, but of course, even if this information is not being stored by the Wi-Fi router in a particular location, that information is being stored by your ISP, or it's being stored by the people that you interact with on the Internet, people like search engines, that sort of thing.
[00:08:47.559 --> 00:08:49.541]  That is why they enacted CISA.
[00:08:50.302 --> 00:08:52.263]  As both a carrot and a stick for these people.
[00:08:52.303 --> 00:09:02.765]  Many of them did not want to turn that information over, perhaps, because they had a conscience, because they understood the risk that is involved to society, because they're libertarians or understand the issues involved.
[00:09:03.105 --> 00:09:11.607]  Maybe they just wanted to not have the legal exposure of being sued because they turned into snitches when they should have been just engaged in a business.
[00:09:11.627 --> 00:09:13.488]  So what the government did was they created CISA.
[00:09:13.968 --> 00:09:18.312]  And they said, you can turn this information over to us and we will protect you from lawsuits.
[00:09:18.472 --> 00:09:32.546]  And then that allows them to basically twist the arms of these companies and say, well, if you don't turn this information over to us, then we're going to consider the fact that you are an accessory to trying to hide these people or to impede our criminal investigation.
[00:09:32.586 --> 00:09:33.206]  See how that works?
[00:09:33.927 --> 00:09:38.591]  CISA is really a rubber hose to beat that information out of the
[00:09:39.540 --> 00:09:44.958]  People that you engage with on a daily basis, whether it's your telephone company or whether it's your internet service provider.
[00:09:46.021 --> 00:09:54.727]  to force them to turn over that information to operate under the lie that the information they've collected about you is their information and not your information.
[00:09:54.767 --> 00:09:58.229]  That's how they say to get around the requirements to have a search warrant.
[00:09:58.850 --> 00:10:01.091]  Now, take a look at how this works.
[00:10:01.351 --> 00:10:15.361]  At the very same time we're seeing this information saying, look, they're going to track you with Wi-Fi, with doing threat assessments for you, we can see that a woman who was on a robbery spree of jewelry stores throughout Georgia
[00:10:16.421 --> 00:10:21.425]  Four million dollars stolen in six different robberies in five different states.
[00:10:21.465 --> 00:10:22.465]  How did they find her?
[00:10:23.266 --> 00:10:25.748]  Well, they found her through her cell phone.
