[00:00:19.605 --> 00:00:21.645]  Welcome to the InfoWars Nightly News.
[00:00:21.725 --> 00:00:23.006]  I'm your host, Jakari Jackson.
[00:00:23.146 --> 00:00:27.247]  It is January 15th, 2016, and here's a look at our top stories.
[00:00:29.587 --> 00:00:38.069]  Tonight on the InfoWars Nightly News, a growing number of police chiefs and sheriffs join a call to arms.
[00:00:39.949 --> 00:00:42.710]  Albany's mandatory gun storage law takes effect.
[00:00:44.470 --> 00:00:47.631]  Planned Parenthood sues activists who made secret videotapes.
[00:00:48.883 --> 00:00:54.888]  Upstate New York police seize 8.5 million in assets a year without having to prove a crime.
[00:00:55.769 --> 00:01:00.392]  The state confiscates veterans' kids over medical marijuana PTSD treatment.
[00:01:01.233 --> 00:01:07.378]  Then Leanne investigates the new spy technology students will be forced to pay for out of their own pockets.
[00:01:08.018 --> 00:01:13.143]  And Jakari Jackson sits down with the creator of an exciting new role-playing video game.
[00:01:14.044 --> 00:01:16.848]  Over a billion people know my story.
[00:01:17.409 --> 00:01:19.913]  It's been told for thousands of years.
[00:01:20.955 --> 00:01:23.819]  All that and more on the InfoWars Nightly News.
[00:01:30.217 --> 00:01:31.598]  Clean, pure drinking water.
[00:01:31.878 --> 00:01:33.159]  You can't survive without it.
[00:01:33.359 --> 00:01:34.280]  But where do you get it?
[00:01:34.560 --> 00:01:40.324]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:01:40.544 --> 00:01:46.268]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:01:46.468 --> 00:02:03.329]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:02:03.689 --> 00:02:04.009]  We're good to go.
[00:02:33.370 --> 00:02:45.298]  We see an ever-growing number of politicians and talking heads talking about how we need more gun restrictions, how we need to have magazine limits and say that you can't have a semi-automatic rifle and all this and the other.
[00:02:45.658 --> 00:02:52.462]  But we also see a growing number of people in law enforcement who have the common sense to understand that they cannot be there to protect you all the time.
[00:02:52.882 --> 00:02:56.665]  And now we see that police chiefs and sheriffs are joining the call to arms.
[00:02:57.205 --> 00:03:10.049]  And says of the growing number of rural and big city law enforcement officials who openly encourage his responsible gun ownership, Sheriff Judd, he's down in Florida, believes guns allow citizens to defend themselves when police cannot.
[00:03:10.850 --> 00:03:14.471]  A California police chief is backing teachers in his district to pack heat.
[00:03:15.071 --> 00:03:27.206]  A Detroit police chief has been a leader in the community, urging citizens to arm themselves, and a Maryland sheriff is working with the state's General Assembly to try to make it easier to obtain a handgun permit.
[00:03:27.627 --> 00:03:33.734]  So this is also in addition to sheriffs like Nick Finch in Florida, also David Clark in Milwaukee.
[00:03:34.255 --> 00:03:50.910]  Many, many others more than I have time to name, but these guys understand that they can't be there to protect you all the time, so take the time to educate yourself on the firearm, whether that's a concealed carry class, some type of shooting engagement, hunting club, whatever, where you can become more proficient with the firearm.
[00:03:51.331 --> 00:03:54.774]  I tell anybody, I do support people's Second Amendment rights, but you should also
[00:03:55.214 --> 00:03:57.055]  Learn how to use the firearm properly.
