[00:00:20.202 --> 00:00:22.163]  Welcome to the InfoWars Nightly News.
[00:00:22.423 --> 00:00:23.924]  I'm your host, Margaret Howell.
[00:00:24.004 --> 00:00:26.245]  It's Friday, December 2nd, 2016.
[00:00:26.605 --> 00:00:28.086]  Here's what's coming up tonight.
[00:00:30.667 --> 00:00:35.449]  Tonight, it's the Donald Trump victory tour.
[00:00:35.729 --> 00:00:41.612]  President-elect Donald Trump is now touring multiple states that helped him win the election.
[00:00:41.812 --> 00:00:47.735]  And his first stop was Cincinnati, Ohio, where he outlined his America First policy.
[00:00:47.975 --> 00:00:51.878]  I'm going to discuss our action plan to make America great again.
[00:00:51.918 --> 00:00:52.979]  We're going to discuss it.
[00:00:53.259 --> 00:01:00.103]  Then, the recount effort to steal electoral votes from President-elect Donald Trump intensifies.
[00:01:00.424 --> 00:01:06.168]  Prepare to spark a constitutional crisis and nationwide civil unrest.
[00:01:07.128 --> 00:01:08.109]  And we want it big!
[00:01:10.110 --> 00:01:13.853]  But then the people back there, the extremely dishonest president,
[00:01:15.091 --> 00:01:16.974]  That's it.
[00:01:17.395 --> 00:01:19.458]  Right?
[00:01:20.720 --> 00:01:25.087]  All that plus much more, up next on the Info Force Nightly News.
[00:01:25.728 --> 00:01:27.310]  Things are going to be much better now.
[00:01:30.330 --> 00:01:36.954]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.055 --> 00:01:44.720]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.040 --> 00:01:55.727]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:02.230 --> 00:03:09.693]  Well, Donald Trump is on his victory tour saying thank you to the United States that elected him as president, the 45th president of the United States.
[00:03:10.133 --> 00:03:12.014]  He made a stop in Cincinnati, Ohio.
[00:03:12.074 --> 00:03:14.035]  Infowars was, of course, on the ground to cover that.
[00:03:14.115 --> 00:03:15.495]  Owen Schwerin, Michael Zimmerman.
[00:03:16.036 --> 00:03:17.476]  And guess what, folks?
[00:03:17.556 --> 00:03:18.997]  He had a word for the globalists.
[00:03:19.697 --> 00:03:22.599]  His credo was Americanism, not globalism.
[00:03:22.639 --> 00:03:24.281]  We have an article that's up on our website.
[00:03:24.721 --> 00:03:26.382]  It aggregated from Real Clear Politics.
[00:03:26.422 --> 00:03:31.907]  It talks about how Trump said, no global flag, no global currency, and no global citizenship.
[00:03:31.927 --> 00:03:32.687]  That's what we're talking about.
[00:03:32.727 --> 00:03:35.569]  He first said thank you in this rally in Cincinnati, Ohio.
[00:03:36.030 --> 00:03:38.392]  And he's outlining how to put America first.
[00:03:38.432 --> 00:03:43.676]  He goes on to say that now's the time to embrace the one thing that continues to unite all of us.
[00:03:44.296 --> 00:03:45.716]  And it's our Americanism.
[00:03:45.756 --> 00:03:49.837]  He continued with, we hear a lot of talk about becoming a globalized world.
[00:03:49.857 --> 00:03:50.537]  Well, guess what?
[00:03:50.597 --> 00:03:53.258]  He's putting a stop to that, putting the globalist on the run.
[00:03:53.558 --> 00:03:58.119]  There's no global anthem, no global currency, no certificate of global citizenship.
[00:03:58.159 --> 00:04:02.140]  We pledge allusions to one flag, and that flag is the American flag.
[00:04:02.160 --> 00:04:03.540]  You know, I couldn't be happier with this.
[00:04:03.600 --> 00:04:07.281]  We spent several weeks hammering home how globalism is
[00:04:08.081 --> 00:04:11.524]  Is Hillary Clinton's motto, frankly, and it took her down.
[00:04:11.944 --> 00:04:15.547]  And now we have an issue of air, an era of issued in peace.
[00:04:15.627 --> 00:04:16.848]  That's what's coming up next.
[00:04:17.088 --> 00:04:20.130]  And he goes on to talk about this vow that he's making.
[00:04:20.210 --> 00:04:21.671]  It's called a new era of peace.
[00:04:22.091 --> 00:04:23.472]  He's vowing that the U.S.
[00:04:23.552 --> 00:04:27.976]  is going to stop toppling regimes during the first leg of his presidency of this.
[00:04:27.996 --> 00:04:28.576]  Thank you to her.
[00:04:28.596 --> 00:04:29.377]  This is what he's saying.
[00:04:29.757 --> 00:04:32.299]  He's saying our goal is stability, not chaos.
[00:04:32.779 --> 00:04:34.981]  Because we want to rebuild our country in its time.
[00:04:35.041 --> 00:04:39.445]  And I love this message because he's not a neocon president, folks.
