[00:00:20.182 --> 00:00:20.943]  Good evening, everyone.
[00:00:20.963 --> 00:00:22.864]  Welcome to the Infowars Nightly News.
[00:00:22.985 --> 00:00:23.865]  I'm Darren McBreen.
[00:00:23.905 --> 00:00:25.807]  It is Thursday, July 21st, 2016.
[00:00:26.468 --> 00:00:29.771]  And here's a quick look at what we've got coming up.
[00:00:33.891 --> 00:00:34.311]  Tonight.
[00:00:35.712 --> 00:00:39.613]  And I'm telling him again, sir, there's no need for a firearm.
[00:00:39.953 --> 00:00:40.713]  I'm unarmed.
[00:00:41.093 --> 00:00:42.293]  He's an autistic guy.
[00:00:42.573 --> 00:00:44.614]  He had a toy truck in his hand.
[00:00:44.814 --> 00:00:47.875]  When he hit me, I'm like, I still got my hands in there.
[00:00:47.895 --> 00:00:49.595]  I said, no, I just got shot.
[00:00:49.835 --> 00:00:59.638]  While police brutality continues to be an issue here in the U.S., the stories that often don't get told are the ones where officers are put in danger.
[00:01:00.538 --> 00:01:01.239]  That's next.
[00:01:01.899 --> 00:01:02.279]  Well, what?
[00:01:03.291 --> 00:01:04.952]  Because I don't know what you have under there.
[00:01:04.972 --> 00:01:06.093]  Everybody look at this guy!
[00:01:06.354 --> 00:01:10.417]  He came clearly to do some harm to the officer, to my person.
[00:01:10.457 --> 00:01:11.518]  It's hard to make that call.
[00:01:11.598 --> 00:01:13.740]  It shakes you up.
[00:01:13.760 --> 00:01:17.243]  Any protests over the deaths of these cops today in Baton Rouge?
[00:01:17.543 --> 00:01:18.784]  I don't know that, I don't know that.
[00:01:19.164 --> 00:01:24.168]  Any riots or protests over the police officers in Dallas, Texas?
[00:01:26.410 --> 00:01:27.091]  What are you asking?
[00:01:28.132 --> 00:01:29.273]  It's a pretty simple question.
[00:02:00.996 --> 00:02:02.377]  Hi, I'm Dr. David Jones.
[00:02:02.478 --> 00:02:05.420]  I've been in practice for over 30 years in dentistry.
[00:02:05.720 --> 00:02:09.444]  In our health histories, we've always asked what people's primary complaint were.
[00:02:09.464 --> 00:02:12.006]  A third of the time, it's, I want whiter teeth.
[00:02:12.446 --> 00:02:26.279]  In the early days of dentistry, we used some fairly harsh chemicals in order to bleach the teeth and whiten them, and people were happy with the results, even though it created hypersensitivity and some problems that I consider fairly high risk.
[00:02:26.599 --> 00:02:29.901]  Recently, I was exposed to the Ghost Smile System.
[00:02:30.081 --> 00:02:36.324]  It allows a whitening gel to be applied to the teeth with a very good ultrasonic toothbrush system.
[00:02:36.484 --> 00:02:51.691]  The gel is activated by a light-emitting diode, or actually two light-emitting diodes, so it's a simple and elegant procedure that delivers office-quality whitening, and you don't have to spend the $600 it typically costs for an in-office treatment.
[00:02:52.091 --> 00:02:55.797]  In my opinion, it's the most elegant and best value that I've ever seen.
[00:02:56.017 --> 00:02:59.823]  To get your GoSmile system, go to Infowarsstore.com.
[00:03:02.213 --> 00:03:22.408]  You know, it was less than a week ago on Sunday morning that the Baton Rouge shooter Gavin Long targeted and assassinated police officers in a deadly ambush that left three officers dead and another three injured before he was shot and killed by a single marksman from a hundred yards away.
[00:03:22.428 --> 00:03:25.931]  The surveillance photos recently released to the public
[00:03:26.551 --> 00:03:38.097]  Show the killer carrying out his deadly attack on Baton Rouge police as they were cornered by a dumpster behind a beauty supply store before they were executed.
[00:03:38.698 --> 00:03:49.904]  The three police officers who were killed in this gutless and senseless rampage were Matthew Gerald, a former Marine who had only spent one year on the police force.
[00:03:50.504 --> 00:04:11.584]  Montrell Jackson, a new father and 10-year veteran of the force, and Brad Garofalo, married man, father of four children, who, by the way, went down fighting, firing his weapon till the end in the gun battle as he bravely attempted to save one of his fellow officers.
[00:04:12.574 --> 00:04:23.942]  The killer before the rampage, Gavin Long, he posted a video on YouTube where he laid out his warped and delusional manifesto.
[00:04:25.002 --> 00:04:26.703]  If y'all want to keep protesting, do that.
[00:04:26.763 --> 00:04:32.207]  But for the serious ones, the real ones, the alpha ones, we know what it's going to take.
[00:04:33.188 --> 00:04:36.490]  It's only fighting back for money.
[00:04:36.790 --> 00:04:37.931]  That's all they care about.
[00:04:45.720 --> 00:04:56.428]  After he put that video up on YouTube, he made it perfectly clear on Facebook and Twitter that he was outraged over the death of this man.
[00:04:57.148 --> 00:05:01.571]  Alton Sterling, who had been recently killed by Baton Rouge police.
[00:05:01.892 --> 00:05:08.416]  And what followed was massive protest across the country, led by none other than Black Lives Matter.
[00:05:08.697 --> 00:05:10.818]  And we all know what happened next in Dallas.
[00:05:11.218 --> 00:05:14.481]  The first wave of retaliation had begun.
[00:05:18.598 --> 00:05:18.658]  Go!
[00:05:18.718 --> 00:05:18.838]  Go!
[00:05:18.918 --> 00:05:19.058]  Go!
[00:05:19.118 --> 00:05:19.298]  Go!
[00:05:19.318 --> 00:05:19.478]  Go!
[00:05:19.558 --> 00:05:19.818]  Go!
[00:05:19.879 --> 00:05:20.199]  Go!
[00:05:20.259 --> 00:05:20.399]  Go!
[00:05:20.499 --> 00:05:20.619]  Go!
[00:05:20.659 --> 00:05:20.919]  Go!
[00:05:20.979 --> 00:05:21.219]  Go!
[00:05:21.359 --> 00:05:21.539]  Go!
[00:05:21.559 --> 00:05:21.679]  Go!
[00:05:21.699 --> 00:05:21.739]  Go!
[00:05:21.759 --> 00:05:22.039]  Go!
[00:05:22.099 --> 00:05:22.239]  Go!
[00:05:22.259 --> 00:05:22.379]  Go!
[00:05:22.440 --> 00:05:22.540]  Go!
[00:05:22.560 --> 00:05:22.680]  Go!
[00:05:22.700 --> 00:05:22.960]  Go!
[00:05:23.040 --> 00:05:23.240]  Go!
[00:05:23.300 --> 00:05:23.340]  Go!
[00:05:23.360 --> 00:05:23.420]  Go!
[00:05:23.440 --> 00:05:23.660]  Go!
[00:05:23.680 --> 00:05:23.760]  Go!
[00:05:23.800 --> 00:05:24.000]  Go!
[00:05:24.060 --> 00:05:24.340]  Go!
[00:05:24.380 --> 00:05:24.580]  Go!
[00:05:24.620 --> 00:05:24.760]  Go!
[00:05:24.820 --> 00:05:25.161]  Go!
[00:05:25.181 --> 00:05:25.321]  Go!
[00:05:25.361 --> 00:05:25.421]  Go!
[00:05:25.521 --> 00:05:25.821]  Go!
[00:05:25.961 --> 00:05:26.261]  Go!
[00:05:26.281 --> 00:05:26.321]  Go!
[00:05:26.441 --> 00:05:26.661]  Go!
[00:05:26.881 --> 00:05:27.001]  Go!
[00:05:27.021 --> 00:05:27.061]  Go!
[00:05:27.121 --> 00:05:27.201]  Go!
[00:05:27.241 --> 00:05:27.381]  Go!
[00:05:27.441 --> 00:05:27.802]  Go!
[00:05:27.902 --> 00:05:28.122]  Go!
[00:05:28.162 --> 00:05:28.222]  Go!
[00:05:28.302 --> 00:05:28.722]  Go!
[00:05:29.082 --> 00:05:29.202]  Go!
[00:05:29.242 --> 00:05:29.282]  Go!
[00:05:29.302 --> 00:05:29.342]  Go!
[00:05:29.382 --> 00:05:29.562]  Go!
[00:05:29.622 --> 00:05:29.742]  Go!
[00:05:30.082 --> 00:05:30.163]  Go!
[00:05:30.183 --> 00:05:30.463]  Go!
[00:05:30.523 --> 00:05:30.603]  Go!
[00:05:30.843 --> 00:05:31.003]  Go!
[00:05:31.063 --> 00:05:31.203]  Go!
[00:05:31.263 --> 00:05:31.343]  Go!
[00:05:31.563 --> 00:05:32.043]  Go!
[00:05:32.303 --> 00:05:32.363]  Go!
[00:05:32.383 --> 00:05:32.543]  Go!
[00:05:32.663 --> 00:05:32.744]  Go!
[00:05:32.764 --> 00:05:32.884]  Go!
[00:05:32.964 --> 00:05:33.224]  Go!
[00:05:33.284 --> 00:05:33.424]  Go!
[00:05:33.524 --> 00:05:33.644]  Go!
[00:05:33.664 --> 00:05:33.764]  Go!
[00:05:33.864 --> 00:05:34.004]  Go!
[00:05:34.084 --> 00:05:34.444]  Go!
[00:05:34.464 --> 00:05:34.524]  Go!
[00:05:34.564 --> 00:05:34.724]  Go!
[00:05:35.164 --> 00:05:35.525]  Go!
[00:05:35.545 --> 00:05:35.645]  Go!
[00:05:35.665 --> 00:05:35.745]  Go!
[00:05:35.805 --> 00:05:35.905]  Go!
[00:05:35.985 --> 00:05:36.445]  Go!
[00:05:36.485 --> 00:05:36.605]  Go!
[00:05:36.625 --> 00:05:36.805]  Go!
[00:05:37.105 --> 00:05:37.245]  Go!
[00:05:37.325 --> 00:05:37.505]  Go!
[00:05:37.545 --> 00:05:37.665]  Go!
[00:05:37.705 --> 00:05:37.825]  Go!
[00:05:37.946 --> 00:05:38.186]  Go!
[00:05:38.286 --> 00:05:38.466]  Go!
[00:05:38.506 --> 00:05:38.706]  Go!
[00:05:38.726 --> 00:05:39.026]  Go!
[00:05:39.126 --> 00:05:39.406]  Go!
[00:05:39.426 --> 00:05:39.486]  Go!
[00:05:39.526 --> 00:05:39.606]  Go!
[00:05:39.686 --> 00:05:39.866]  Go!
[00:05:40.066 --> 00:05:40.246]  Go!
[00:05:40.406 --> 00:05:40.567]  Go!
[00:05:40.687 --> 00:05:41.007]  Go!
[00:05:41.127 --> 00:05:41.247]  Go!
[00:05:41.287 --> 00:05:41.527]  Go!
[00:05:41.547 --> 00:05:41.587]  Go!
[00:05:41.627 --> 00:05:41.767]  Go!
[00:05:41.787 --> 00:05:41.827]  Go!
[00:05:41.847 --> 00:05:41.967]  Go!
[00:05:42.027 --> 00:05:42.267]  Go!
[00:05:42.287 --> 00:05:42.527]  Go!
[00:05:42.547 --> 00:05:42.667]  Go!
[00:05:42.707 --> 00:05:42.987]  Go!
[00:05:43.048 --> 00:05:43.268]  Go!
[00:05:43.288 --> 00:05:43.468]  Go!
[00:05:43.568 --> 00:05:44.008]  Go!
[00:05:44.388 --> 00:05:44.528]  Go!
[00:05:44.568 --> 00:05:44.688]  Go!
[00:05:44.708 --> 00:05:44.868]  Go!
[00:05:44.888 --> 00:05:44.988]  Go!
[00:05:45.068 --> 00:05:45.348]  Go!
[00:05:45.388 --> 00:05:45.609]  Go!
[00:05:45.669 --> 00:05:45.849]  Go!
[00:05:45.909 --> 00:05:46.089]  Go!
[00:05:46.349 --> 00:05:46.589]  Go!
[00:06:17.346 --> 00:06:19.108]  Some of these really aren't to the teeth.
[00:06:19.968 --> 00:06:21.550]  This is not one person with a tooth.
[00:06:21.630 --> 00:06:25.554]  This is a person with a tooth.
[00:06:30.802 --> 00:06:31.742]  Is that a cop dead?
[00:06:32.243 --> 00:06:35.644]  Dude, that's a cop down.
[00:06:35.904 --> 00:06:37.645]  Dude, that's a cop down.
[00:06:38.025 --> 00:06:38.306]  Four?
[00:06:38.566 --> 00:06:40.046]  It's a dude?
[00:06:40.667 --> 00:06:42.087]  It's a sniper?
[00:07:09.245 --> 00:07:23.396]  When incidents like this occur, there's a big chunk of our fellow citizenry that feels as if, because of the color of their skin, they are not being treated the same.
[00:07:23.976 --> 00:07:24.477]  And that hurts.
[00:07:28.840 --> 00:07:35.644]  Now, I want to take a look at the raw footage of Alton Sterling getting shot and killed by police in Baton Rouge.
[00:07:35.664 --> 00:07:42.748]  And I got to warn you that this is graphic video, so if you're not the kind of person that can stomach this type of stuff, you might want to turn your head for a moment.
[00:07:42.809 --> 00:07:49.773]  But I think it's important that we analyze the video because the death of Alton Sterling played a big role
[00:07:50.393 --> 00:07:53.116]  And, well, pissing off the Black Lives Matter movement.
[00:07:53.216 --> 00:08:01.623]  I mean, there was protest all across the nation and it also led to the retaliation and murder of police officers in Dallas and Baton Rouge.
[00:08:01.884 --> 00:08:04.206]  Again, this is graphic video.
[00:08:04.626 --> 00:08:06.808]  Viewer discretion is advised.
[00:08:07.369 --> 00:08:15.937]  Police in Baton Rouge, Louisiana responded to a 911 call about a man walking around waving a gun and threatening people.
[00:08:16.497 --> 00:08:20.340]  The altercation with Alton Sterling began shortly after the cops arrived.
[00:08:20.360 --> 00:08:23.243]  I mean, you can see there he's resisting arrest.
[00:08:23.323 --> 00:08:26.285]  The police officers, they had to throw him to the ground.
[00:08:26.425 --> 00:08:33.371]  He was trying to get the gun out of his pocket and, well, the police had to deal with a life-or-death situation.
[00:08:33.831 --> 00:08:37.074]  The suspect was shot and killed on the spot.
[00:08:37.634 --> 00:08:42.859]  You can see right there they did indeed retrieve a gun from his pocket.
[00:08:43.635 --> 00:08:56.721]  Now, if you're one of those people who think that the officers reacted unjustly in this situation, I want you to stop and consider for a moment what it must be like to be in their shoes for a change.
[00:08:56.761 --> 00:08:57.661]  You think you could do that?
[00:08:58.702 --> 00:09:10.467]  I mean, these cops, and we're talking about inner-city cops, their job is to confront potentially dangerous and deadly situations day in and day out.
[00:09:11.007 --> 00:09:12.048]  Alton Sterling,
