[00:00:20.222 --> 00:00:22.344]  Welcome to the InfoWars Nightly News.
[00:00:22.364 --> 00:00:23.745]  I'm your host, Jakari Jackson.
[00:00:23.945 --> 00:00:25.787]  It is August 19th, 2016, and here's a look at our top stories.
[00:00:32.813 --> 00:00:41.264]  The State Department blames the media for its own lies and deception over the 400 million dollar Iran deal.
[00:00:41.464 --> 00:00:45.449]  Why all the beating around the bush if it was such a great and noble decision?
[00:00:46.590 --> 00:00:49.814]  So evil reporters have made you dredge this up?
[00:00:50.735 --> 00:00:54.160]  Then, Hillary Clinton finally talks to the press.
[00:00:54.681 --> 00:00:55.743]  Well, sort of.
[00:00:56.444 --> 00:01:01.872]  After reading a brief statement, the media was promptly escorted out of the room.
[00:01:02.393 --> 00:01:04.336]  And no questions were allowed.
[00:01:05.865 --> 00:01:13.493]  Plus, Bill Clinton's sexual assault victims unite against NBC's propaganda puppet, Andrea Mitchell.
[00:01:13.793 --> 00:01:18.818]  Bringing up a discredited and long-denied accusation against former President Bill Clinton.
[00:01:19.159 --> 00:01:24.885]  All that, plus the long list of Hillary lies, up next on the InfoWars Nightly News.
[00:01:30.154 --> 00:01:36.296]  Let's talk about Amerigeddon, which is available at Infowarsstore.com exclusively right now for the next week or so.
[00:01:36.596 --> 00:01:39.076]  You get two copies and you get two free films with it.
[00:01:39.176 --> 00:01:41.717]  Yeah, and this is an important movie because it's fact-based.
[00:01:42.597 --> 00:01:48.979]  We tell a story about an EMP attack, an electromagnetic pulse attack on America, that shuts down the grid.
[00:01:49.519 --> 00:01:55.901]  And our Congress has warned that if this were to happen, 90% of the American population would die in 12 months.
[00:01:57.389 --> 00:02:03.754]  People are getting the director's cut that is even bigger than what you see in theaters, and so this is the first look director's cut.
[00:02:03.854 --> 00:02:13.361]  You know, Hollywood has tried to diminish the final edit on this thing, but what Alex has available here at his website this week is everything.
[00:02:13.501 --> 00:02:14.782]  The most hardcore version.
[00:02:14.822 --> 00:02:26.611]  Two copies for $39.90 and get my first film, America Destroyed by Design, and then one of my latest, most powerful films, Fall of the Republic, that breaks down everything currently happening.
[00:02:27.155 --> 00:02:27.360]  Free!
[00:03:05.123 --> 00:03:06.364]  Two days ago, U.S.
[00:03:06.445 --> 00:03:18.538]  Air Force Secretary Deborah Lee James told Sputnik regarding the 50-70 B61 tactical gravity nuclear bomb stored at Incirlik Air Base in Turkey, Now, Debka is reporting,
[00:03:25.345 --> 00:03:35.892]  The United States has begun secretly evacuating the tactical nuclear weapons it had stockpiled at the southern Turkish airbase of Incirlik and is transporting them to U.S.
[00:03:35.952 --> 00:03:37.113]  bases in Romania.
[00:03:37.393 --> 00:03:42.056]  Is this a reaction to the failed coup, or is there a larger strategy at play here?
[00:03:42.316 --> 00:04:00.261]  As this reaction finally comes after the worst foreign policy administration in US history remained quiet as power was cut to the Incirlik Air Base and was put on lockdown while hordes of Turkish protesters gathered outside the base over the purported CIA link to the recent coup attempt.
[00:04:00.421 --> 00:04:01.181]  We're good to go.
[00:04:16.707 --> 00:04:31.070]  Through those charter schools to fund his movement, the results of the failed coup in Ankara, Turkey that claimed 294 lives and saw thousands arrested has awarded President Erdogan unlimited dictatorial control over his country.
[00:04:31.130 --> 00:04:41.993]  The New York Times reported Turkey said on Wednesday that it would empty its prisons of tens of thousands of criminals to make room for the wave of journalists, teachers, lawyers and judges
[00:04:42.233 --> 00:04:45.235]  Round it up in connection with last month's failed coup.
[00:04:45.555 --> 00:04:51.420]  Numerous sources are now confirming that the Incirlik nukes are being moved to the Deveselu Air Base in Romania.
[00:04:51.620 --> 00:05:00.446]  Meanwhile, 2,000 NATO troops have conducted airborne training operations in Poland, while Obama pledged 1,000 extra troops to Poland.
[00:05:00.666 --> 00:05:09.353]  Russian President Vladimir Putin is urging Erdogan to pick a side as the proxy situation in Ukraine, funded by the United States,
[00:05:09.793 --> 00:05:18.479]  We've invested over five billion dollars to assist Ukraine in these and other goals that will ensure a secure and prosperous and democratic Ukraine.
[00:05:18.839 --> 00:05:36.451]  Is it possible that the majority of the civilian casualties that you're talking about were actually civilian casualties that were the victims of the Ukrainian army and the oligarch that financed one third of their army at one point?
