[00:00:20.182 --> 00:00:21.745]  Welcome to the InfoWars Nightly News.
[00:00:21.985 --> 00:00:22.666]  I'm David Knight.
[00:00:22.706 --> 00:00:23.708]  It's Wednesday, September 14th, 2016.
[00:00:23.788 --> 00:00:24.830]  Here are our top stories.
[00:00:31.601 --> 00:00:44.492]  The Clinton scandals keep piling up as it has now been discovered that Hillary Clinton's State Department laundered money through the Clinton Foundation directly into Bill Clinton's greedy hands.
[00:00:44.852 --> 00:00:51.998]  Another criminal investigation is likely, but another whitewash and free pass for Hillary is more likely.
[00:00:52.558 --> 00:00:52.758]  Then...
[00:00:53.659 --> 00:00:54.759]  Hacked email!
[00:00:55.480 --> 00:01:04.743]  Guccifer 2.0 reveals how Hillary's health issues have been the hot topic of discussion among political heavyweights for some time.
[00:01:05.183 --> 00:01:14.207]  Plus, as Apple and Uber prepare to launch self-driving cars, Walmart begins to develop a self-driving shopping cart.
[00:01:14.827 --> 00:01:16.268]  Why is the cart following me?
[00:01:16.788 --> 00:01:22.670]  All that plus talk of Hillary skipping the first debate, up next on the InfoWars Nightly News.
[00:01:30.201 --> 00:01:34.607]  We have the new product at Infowarsandlife.com, BioTrue Selenium.
[00:01:34.687 --> 00:01:45.622]  We've had so many requests over the years for selenium and just recently we were able to source a certified organic bioavailable selenium from mustard seed extract.
[00:01:45.782 --> 00:01:50.705]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[00:01:50.825 --> 00:01:53.327]  It helps balance the thyroid gland.
[00:01:53.407 --> 00:01:54.888]  It helps detoxify.
[00:01:55.088 --> 00:01:57.930]  Selenium is another one of those absolute must-haves.
[00:01:57.990 --> 00:02:02.753]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[00:02:02.773 --> 00:02:06.916]  As a matter of fact, there's 25 genes in the body that are directly
[00:02:07.316 --> 00:02:14.341]  Dependent upon selenium, so it really is a all-around nutrient that everybody really needs.
[00:02:14.441 --> 00:02:15.882]  I'm taking it now, every day.
[00:02:16.062 --> 00:02:16.802]  This is so key.
[00:02:17.042 --> 00:02:21.345]  BioTrue Selenium is the product, the best selenium that we could bring you.
[00:02:21.385 --> 00:02:23.487]  We believe it's the best out there at a very, very low price.
[00:02:23.607 --> 00:02:27.069]  Exclusively available at m4warslife.com or by calling toll-free 888-253-3139.
[00:02:30.251 --> 00:02:39.879]  Now we are introducing a new t-shirt, which I think folks need to get, telling the real truth about Bill Clinton, who is a serial rapist and a abuser of women.
[00:02:40.000 --> 00:02:43.763]  In another case, it's about groping and fondling and touching against a woman's will.
[00:02:43.943 --> 00:02:44.323]  And rape.
[00:02:44.483 --> 00:02:44.864]  And rape.
[00:02:44.924 --> 00:02:49.107]  Bill rapes them physically, and then Hillary rapes them psychologically.
[00:02:49.147 --> 00:02:49.808]  He's a rapist.
[00:02:50.348 --> 00:02:50.749]  Absolutely.
[00:02:50.769 --> 00:02:52.050]  He's a public figure, he'd go straight to hell.
[00:02:52.230 --> 00:02:57.377]  Get your Bill Clinton rape shirt today at infowarstore.com or call 1-888-253-3139.
[00:03:05.165 --> 00:03:10.349]  The Clintons have been building a complex, interconnected crime web for decades.
[00:03:10.869 --> 00:03:15.072]  It's taking a very long time for us to unravel the methods that they're using.
[00:03:15.613 --> 00:03:21.277]  But these leaked emails are continuing to pull down the layers one by one.
[00:03:21.297 --> 00:03:24.559]  And now we have another layer, another shoe has dropped.
[00:03:25.119 --> 00:03:31.044]  And this is in regard to one of their fundraising schemes, the one that's centered around Laureate Universities.
[00:03:31.704 --> 00:03:46.071]  Now, of course, it's been reported in the last several months, this has been an ongoing story that we've been covering here at InfoWars, other people have been covering it, even NBC News, back August 24th, said that Bill Clinton took $17 million from a for-profit college.
