[00:00:20.242 --> 00:00:22.324]  Welcome to the InfoWars Nightly News.
[00:00:22.384 --> 00:00:23.745]  I'm your host, Margaret Howell.
[00:00:23.805 --> 00:00:25.727]  It's Friday, December 30th.
[00:00:25.807 --> 00:00:27.128]  Here's what's coming up tonight.
[00:00:29.710 --> 00:00:38.637]  Tonight, Obama is pushing for World War III, while President-elect Trump is trying to avoid any confrontation.
[00:00:39.358 --> 00:00:46.144]  Meanwhile, Putin and Russia are laughing at the President's attempts to demonize Russia and blame them for Hillary's loss.
[00:00:47.364 --> 00:00:51.326]  Also, Obama continues to bring in refugees at a record pace.
[00:00:51.566 --> 00:00:54.107]  But where will they go, and who decides?
[00:00:58.570 --> 00:01:03.772]  And then, Bilderberg's website gets hacked, with a cryptic message left behind.
[00:01:05.273 --> 00:01:09.395]  And developing, seismic and volcanic activity across the world.
[00:01:12.901 --> 00:01:16.145]  All this and more on the final InfoWars Nightly News of 2016.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:05.961 --> 00:03:08.922]  Well, President Obama, he's had quite a day, hasn't he?
[00:03:09.002 --> 00:03:16.064]  He's decided to commit an ultimate provocation against Russia, sanctioning them, throwing 35 of their diplomats out of the country.
[00:03:16.104 --> 00:03:23.165]  We saw Dmitry Medvedev and his staff take to the Russian embassy in the UK, basically calling him a lame duck.
[00:03:23.205 --> 00:03:28.306]  It looks like Putin has responded himself, calling this, quote, kitchen diplomacy.
[00:03:28.326 --> 00:03:29.527]  I can't make this up.
[00:03:29.567 --> 00:03:30.487]  I found this on Vox.
[00:03:31.167 --> 00:03:38.953]  And it talks about how President Obama, he's taking these unprecedented steps to punish Russia for these cyber attacks we're seeing.
[00:03:38.973 --> 00:03:40.374]  Now, of course, U.S.
[00:03:40.394 --> 00:03:51.243]  intel agencies, they believe, and a couple of them, it's my belief that there are only a few rogue agents, this past year that Russia has mounted this attack on the integrity of the American electoral process.
[00:03:51.423 --> 00:03:52.524]  So what are we going to do?
[00:03:52.544 --> 00:03:59.009]  We're going to begin sanctioning and targeting like we've never targeted before, including throwing 35 of their people
[00:04:00.530 --> 00:04:01.571]  Out of the country!
[00:04:01.611 --> 00:04:11.421]  Now, of course, Putin has responded to this, and he's saying, look, just because you expel our people doesn't mean we're going to expel your people.
[00:04:11.481 --> 00:04:14.845]  He responds, he says, look, we're not expelling anyone from Russia.
[00:04:14.885 --> 00:04:16.186]  We're just going to hold tight here.
[00:04:16.206 --> 00:04:19.990]  And we refuse to sink to your kitchen diplomacy.
[00:04:20.010 --> 00:04:22.572]  Now, I had to ask, what was kitchen diplomacy?
[00:04:22.612 --> 00:04:23.974]  I hadn't heard that expression before.
[00:04:24.594 --> 00:04:32.780]  And Daria, one of our lovely, we-can't-do-without kind of people around here, explained to me that it's like a man and a wife bickering in the kitchen.
[00:04:33.020 --> 00:04:35.222]  So Russia's saying they're not going to stoop to that level.
[00:04:35.562 --> 00:04:37.443]  Thank God for that, that they're going to hold tight.
[00:04:37.884 --> 00:04:46.150]  We have an article that's up on our website written by Steve Watson, and it talks about how Trump and Reince Priebus is saying, we don't want World War anywhere.
[00:04:46.650 --> 00:04:54.334]  You know, Trump, he gave a statement from West Palm Beach about the Russian hacking and he said, look, who knows what really happened?
[00:04:54.374 --> 00:04:55.394]  We don't have any idea.
[00:04:55.434 --> 00:04:56.935]  They're not releasing any information.
[00:04:56.955 --> 00:04:59.796]  And in this computer age, there's a lot of really muffled things.
[00:04:59.856 --> 00:05:00.877]  But here's what we do know.
[00:05:01.277 --> 00:05:04.699]  We're not interested in going to war all over the place.
[00:05:04.779 --> 00:05:05.599]  That's what we do know.
[00:05:05.619 --> 00:05:08.561]  And of course, he addresses the fact that Obama
[00:05:09.381 --> 00:05:09.461]  It's
[00:05:30.269 --> 00:05:31.550]  They'd agreed to build for Russia.
[00:05:31.570 --> 00:05:44.661]  We were pressuring the West, the UK specifically, to make sure that Russian diplomats and people in the Russian government, their kids were kicked out of private schools, and we made a lot of them persona non grata because of the Ukraine and Crimea.
[00:05:45.842 --> 00:05:56.411]  But this, we have no evidence of any hacking, and yet our president, he has to look strong and tough in these last final hours instead of playing golf, which is my opinion.
[00:05:56.431 --> 00:05:58.272]  That's where he belongs, frankly, on the golf course.
[00:05:59.113 --> 00:06:02.455]  Not kicking Russia in the teeth on the way out.
[00:06:02.515 --> 00:06:18.423]  Now, we know that President Obama, the unprecedented amount of red tape that he's throwing up there right before Trump gets in, this article surprisingly comes from The Hill, and that's sort of an internal beltway kind of paper for all the wonks on Capitol Hill to read.
[00:06:18.443 --> 00:06:26.227]  I found this article particularly amusing, and it talks about how President Obama is taking a number of unilateral
[00:06:26.527 --> 00:06:34.852]  He's doing actions in his last 10 years, last days of tenure to appear, that appear to be boxing in President-elect Donald Trump.
[00:06:34.932 --> 00:06:39.735]  Now, all of this red tape, of course, we discussed the sanctions of Russian entities.
[00:06:40.316 --> 00:06:44.758]  We've also discussed this permanent ban on oil and gas drilling.
[00:06:45.519 --> 00:06:46.960]  He's doing a lot of these actions.
[00:06:47.180 --> 00:06:51.542]  Some of them are costing billions of dollars by the time they're all finished.
[00:06:52.703 --> 00:06:52.904]  Yeah.
[00:07:07.602 --> 00:07:09.724]  That there's so many regulations to undo.
[00:07:10.285 --> 00:07:15.009]  And I was listening to the business aspect, the business regulations in particular.
[00:07:15.389 --> 00:07:18.312]  Carl Icahn, you know, there's been a lot of crap thrown at Carl Icahn.
[00:07:18.352 --> 00:07:19.253]  He's not the right choice.
[00:07:19.293 --> 00:07:19.994]  He is the right choice.
[00:07:20.294 --> 00:07:20.754]  You know what?
[00:07:20.954 --> 00:07:28.642]  I'm of the belief that he is the man for the job to do this because we need somebody who understands what these regulations do to businesses and can undo them.
[00:07:29.342 --> 00:07:37.210]  As somebody who comes from two parents with small businesses myself, I understand the burden and the implication of these ridiculous regulations on our American system.
[00:07:37.550 --> 00:07:41.074]  What they're doing to the small business owner in this country, they're tying up hands.
[00:07:41.494 --> 00:07:42.095]  And you know what?
[00:07:42.195 --> 00:07:52.405]  We heard President Trump, and I don't mean to get off topic here, but it's very important to me as a citizen living in this country who hates paying a federal tax every year because I don't have adequate health insurance.
[00:07:52.705 --> 00:07:55.286]  This Obamacare crap, 8,000 pages in length.
[00:07:55.626 --> 00:07:58.607]  Most people didn't even read it before they signed it up on the Hill.
[00:07:58.928 --> 00:08:01.409]  And of course, we heard Nancy Pelosi say, you know what?
[00:08:01.849 --> 00:08:03.870]  You gotta pass it before you know what's in it.
[00:08:04.130 --> 00:08:05.510]  Well, now we know what's in it, folks.
[00:08:05.630 --> 00:08:12.013]  And thank God that Trump is on the way to dismantling Obamacare, as he promised he would do.
[00:08:12.033 --> 00:08:14.414]  And I have some faith in that promise.
[00:08:14.454 --> 00:08:18.816]  Now, we've seen a mass wave of populism all across the globe.
[00:08:19.876 --> 00:08:24.761]  We saw it in Italy with Pepe Grillo leading the referendum to tear down the current Prime Minister.
[00:08:24.801 --> 00:08:36.431]  We've seen it in France with Marine Le Pen coming to the National Front, if you will, that's the name of her party, and she literally is coming to the National Front as people are gaining momentum against these globalist rogue policies.
[00:08:36.451 --> 00:08:40.714]  We've seen it here in the States with Trump and of course with Brexit and Nigel Farage.
[00:08:40.775 --> 00:08:44.478]  Now, it looks like some of the Italian thugs that
[00:08:44.798 --> 00:08:45.038]  Can you
[00:09:04.338 --> 00:09:09.803]  They want to make sure that public agencies are working to remove the fake news from anything.
[00:09:09.843 --> 00:09:12.124]  We're seeing these fines imposed in Italy as well.
[00:09:12.164 --> 00:09:14.306]  We saw it in Germany.
[00:09:14.366 --> 00:09:23.373]  Merkel talking to Zuckerberg herself and making sure that Facebook knows that for every fake news post left up every day, it's going to be 500,000 euros.
[00:09:23.714 --> 00:09:28.457]  Looks like Italy, because of the referendum, some of the people in power, they cannot stand it either.
[00:09:29.258 --> 00:09:30.219]  And what are they doing?
[00:09:30.600 --> 00:09:31.981]  They're trying to say, you know what?
[00:09:32.241 --> 00:09:33.423]  We're just going to fine you.
[00:09:33.763 --> 00:09:34.824]  And I've got news for you.
[00:09:35.184 --> 00:09:38.488]  We're in the process of sort of developing the Beginner's Guide to Fake News.
[00:09:38.528 --> 00:09:41.351]  And we were talking about this a couple of nights ago.
[00:09:41.691 --> 00:09:44.054]  We really want people to understand what real fake news is.
[00:09:44.474 --> 00:09:48.759]  It is the garbage being spouted, the warmongering happening on television.
[00:09:49.119 --> 00:09:53.622]  Right now all you have to do is turn on your TV set and you're going to get an earload full of fake news.
[00:09:53.762 --> 00:09:54.582]  I can promise you.
[00:09:55.023 --> 00:09:59.065]  And it's garbage talking about how we should basically go to war with Russia.
[00:09:59.185 --> 00:10:00.766]  I've been hearing that all morning long.
[00:10:01.467 --> 00:10:02.727]  Baseless accusations.
[00:10:02.807 --> 00:10:06.790]  Meanwhile, the Russians and the Turkish, Erdogan and Putin,
[00:10:07.250 --> 00:10:07.570]  I don't
[00:10:29.841 --> 00:10:48.334]  Speaking of fake news, and I go to the New York Times mainly for laughs, there are a couple of good reporters at the New York Times that I know personally and have interviewed before, but the majority of them have no problem basically being lapdogs for the liberal establishment, the Obama administration.
[00:10:48.975 --> 00:10:54.719]  And this specific piece, I couldn't pass it up, I had to bring it to you because there's been a lot of trolling going on.
[00:10:55.399 --> 00:10:57.439]  from the New York Times, this nuclear option.
[00:10:57.479 --> 00:11:01.480]  The New York Times is trolling Christians on the Christian holiday.
[00:11:01.600 --> 00:11:05.521]  Now, we would never see this in reverse, and I don't care what you are.
[00:11:05.541 --> 00:11:09.541]  I don't care if you're a Muslim, an atheist, a person of Jewish descent, or a Christian.
[00:11:10.022 --> 00:11:19.883]  I myself find this very appalling that they are picking and being very prejudicial, excuse me, in the way that they're writing.
[00:11:20.583 --> 00:11:23.944]  And this one particular piece, if you can only imagine,
[00:11:24.804 --> 00:11:33.951]  If Muslims had to face the same type of trolling from the New York Times as they celebrate on one of their holiest days, we might see a few attacks in this country.
[00:11:34.012 --> 00:11:45.140]  But because they're picking a group that largely gets persecuted, but it goes unnoticed because, you know what, hey, it's the Christian population, they see that as fair game and fair fodder.
[00:11:45.261 --> 00:11:50.165]  Now, speaking of Christians, they're not the only ones persecuted in this country, as we know.
[00:11:50.785 --> 00:11:51.225]  I think so.
[00:12:12.250 --> 00:12:12.651]  D.C.
[00:12:12.711 --> 00:12:15.433]  law enforcement, and this was up on the Daily Caller, D.C.
[00:12:15.473 --> 00:12:21.639]  law enforcement, they're demanding the removal of a Capitol painting depicting cops as racist pigs.
[00:12:21.739 --> 00:12:31.247]  Now, on this piece, you know, this congressional art competition exhibit, it literally shows police officers as pigs.
[00:12:33.129 --> 00:12:33.750]  In the face.
[00:12:34.190 --> 00:12:36.452]  And they're killing innocent people.
[00:12:36.472 --> 00:12:44.078]  I want to just quote this directly from this Democratic Missouri representative named Lacey Clay in a statement.
[00:12:45.179 --> 00:12:51.384]  Representative Clay says, the painting portrays a colorful landscape of symbolic characters representing social injustice.
[00:12:52.185 --> 00:12:52.866]  No, it doesn't.
[00:12:53.026 --> 00:12:56.989]  It portrays law enforcement as pigs, not human.
[00:12:57.009 --> 00:12:58.290]  That is appalling.
[00:12:58.330 --> 00:13:00.292]  It should be removed immediately.
[00:13:00.312 --> 00:13:01.393]  This is utter
[00:13:01.673 --> 00:13:02.213]  We're good.
[00:13:21.738 --> 00:13:42.527]  We honestly we spout the truth as best as we can here and he takes a lot of heat because of his rogue globalist agenda and I am no exception in that as a reporter I find I find what he's doing in this country particularly repugnant in a lot of ways and Leanne talked about this on the radio show today and I just wanted to bring it up again
[00:13:42.967 --> 00:13:44.088]  Because it is so important.
[00:13:44.108 --> 00:13:47.592]  We're seeing the President in his last 20-something days of office.
[00:13:47.852 --> 00:13:54.099]  He is ramming through as many refugees, unvetted in some cases I might add, as many as he can.
[00:13:54.119 --> 00:14:02.388]  And we have these states, Nebraska is one of these states, and the resettlement program, because Nebraska has a lot of land and not a lot of populace.
[00:14:02.608 --> 00:14:03.969]  And the President is on to that.
[00:14:04.830 --> 00:14:25.436]  Dropping 502 additional refugees into Nebraska during, and we're already into FY 2017, it began in October, that's how the federal government does it, and significantly higher in Nebraska than it's been during any other part of the year in more than three decades since the state has participated in the Federal Refugee Resettlement Program.
[00:14:25.476 --> 00:14:29.377]  So he is ratcheting it up, folks, as many as he can.
[00:14:30.077 --> 00:14:30.738]  I think so.
[00:14:50.839 --> 00:15:01.748]  Who were allowing into our nation unvetted coming from places where Islamic radical radicalism and Islamic terrorism is growing rapidly on the ground.
[00:15:01.768 --> 00:15:06.771]  You know we had a hand in destabilizing Syria and I really I have a heavy heart when it comes to that.
[00:15:07.552 --> 00:15:11.314]  Because we never, we had no business what the hell we were doing there.
[00:15:11.394 --> 00:15:29.201]  We wanted to destabilize the population but now that we had a hand in that, namely arming rebels on the ground, we've seen this collapse and we're forced to take in a disenfranchised population and it's much to our demise, let me just say that.
[00:15:29.281 --> 00:15:34.784]  So going back to Trump for a minute and those policies and moving on really quickly, we're running out of time.
[00:15:35.504 --> 00:15:40.647]  A story also coming up in the Hill, and I don't know if you guys have watched Chuck Todd at all.
[00:15:41.427 --> 00:15:43.728]  He's like the everyman, if you will.
[00:15:43.748 --> 00:15:52.953]  He looks unassuming, not an attractive man, not a well-spoken man, so he gets away with a lot because he flies under the radar, in my opinion.
[00:15:53.793 --> 00:16:02.458]  He actually weighed in on President Trump, and the ego on this guy, this article he said, I've interviewed Trump multiple times on Meet the Press,
[00:16:03.078 --> 00:16:08.040]  And the amount of times he spends after the interview watching the interview with a sound off.
[00:16:08.080 --> 00:16:10.221]  He wants people to know that Trump is watching himself.
[00:16:10.301 --> 00:16:11.822]  He's trying to shame Trump.
[00:16:13.082 --> 00:16:14.883]  He will watch the whole thing on mute.
[00:16:15.483 --> 00:16:16.544]  He thinks this way.
[00:16:16.644 --> 00:16:19.825]  And look, it's important insight into just understanding him.
