[00:00:20.185 --> 00:00:21.728]  Welcome to the Infowars Nightly News.
[00:00:21.908 --> 00:00:22.589]  I'm David Knight.
[00:00:22.689 --> 00:00:23.671]  It's Wednesday, August 31st, 2016.
[00:00:23.711 --> 00:00:24.633]  Here are our top stories.
[00:00:24.653 --> 00:00:24.913]  Tonight!
[00:00:31.881 --> 00:00:41.084]  If Mr. Trump is suggesting that there is a conspiracy theory that is being propagated, that's ridiculous.
[00:00:41.184 --> 00:00:42.165]  That doesn't make any sense.
[00:00:42.505 --> 00:00:58.770]  Just weeks after Barack Obama labeled Donald Trump a conspiracy theorist for suggesting that the elections might be rigged, the DHS says they are now considering a special declaration to take charge of the elections.
[00:00:58.790 --> 00:01:00.191]  The federal government doesn't run
[00:01:01.483 --> 00:01:02.444]  The election process.
[00:01:02.604 --> 00:01:16.434]  Then, more damaging revelations about Hillary Clinton from WikiLeaks as new data outlines her unholy alliance with Saudi Arabia and the creation and support of ISIS in Libya.
[00:01:16.694 --> 00:01:20.898]  All that plus much more up next on the InfoWars Nightly News.
[00:01:21.158 --> 00:01:23.259]  Of course the elections will not be rigged.
[00:01:23.420 --> 00:01:24.120]  What does that mean?
[00:01:30.188 --> 00:01:34.592]  We have the new product at Infowarsandlife.com, BioTrue Selenium.
[00:01:34.672 --> 00:01:45.602]  We've had so many requests over the years for selenium and just recently we were able to source a certified organic bioavailable selenium from mustard seed extract.
[00:01:45.762 --> 00:01:50.685]  When you take selenium in the body, it actually benefits the detoxification systems in your body.
[00:01:50.805 --> 00:01:53.327]  It helps balance the thyroid gland.
[00:01:53.387 --> 00:01:54.868]  It helps detoxify.
[00:01:54.888 --> 00:01:57.910]  Selenium is another one of those absolute must-haves.
[00:01:57.990 --> 00:02:02.733]  The highest concentration of selenium is in the thyroid gland, but it's actually used all over the body.
[00:02:02.773 --> 00:02:06.896]  As a matter of fact, there's 25 genes in the body that are directly
[00:02:07.316 --> 00:02:14.322]  Dependent upon selenium, so it really is a all-around nutrient that everybody really needs.
[00:02:14.442 --> 00:02:15.863]  I'm taking it now, every day.
[00:02:16.063 --> 00:02:16.804]  This is so key.
[00:02:17.044 --> 00:02:21.327]  BioTrue Selenium is the product, the best selenium that we could bring you.
[00:02:21.367 --> 00:02:23.469]  We believe it's the best out there at a very, very low price.
[00:02:23.609 --> 00:02:27.052]  Exclusively available at InfowarsLive.com or by calling toll-free 888-253-3139.
[00:02:30.254 --> 00:02:39.861]  Now we are introducing a new t-shirt, which I think folks need to get, telling the real truth about Bill Clinton, who is a serial rapist and a user of women.
[00:02:39.981 --> 00:02:43.764]  In another case, it's about groping and fondling and touching against a woman's will.
[00:02:43.924 --> 00:02:44.304]  And rape.
[00:02:44.464 --> 00:02:44.865]  And rape.
[00:02:44.925 --> 00:02:49.108]  Bill rapes them physically, and then Hillary rapes them psychologically.
[00:02:49.148 --> 00:02:49.788]  He's a rapist.
[00:02:50.329 --> 00:02:50.749]  Absolutely.
[00:02:50.769 --> 00:02:52.050]  He's a public figure, he goes straight to hell.
[00:02:52.230 --> 00:02:57.991]  Get your Bill Clinton rape shirt today at InfoWarsTore.com or call 1-800-253-3139.
[00:02:58.111 --> 00:03:07.954]  What you just heard in the Tonight, Obama said, elections?
[00:03:08.134 --> 00:03:08.434]  Rigged?
[00:03:08.834 --> 00:03:09.894]  What could that possibly mean?
[00:03:09.914 --> 00:03:12.095]  That's a Donald Trump conspiracy theory.
[00:03:12.715 --> 00:03:14.695]  Federal government doesn't run the elections.
[00:03:14.715 --> 00:03:15.616]  They're run by the states.
