[00:00:20.131 --> 00:00:21.791]  Welcome to the Infowars Nightly News.
[00:00:21.871 --> 00:00:22.532]  I'm David Knight.
[00:00:22.632 --> 00:00:23.732]  It's Monday, March 28th, 2016.
[00:00:23.992 --> 00:00:26.393]  Here are our top stories.
[00:00:30.054 --> 00:00:36.556]  Tonight, ISIS mocks Easter by cutting off the head of a priest.
[00:00:37.216 --> 00:00:41.457]  Then, bold thieves use a big rig to steal weapons.
[00:00:42.657 --> 00:00:47.321]  Thieves used the cab from a big rig, an 18-wheeler, to bust into this Ventura gun shop.
[00:00:47.921 --> 00:00:51.144]  It took them two tries to take the steel front down, but they did it.
[00:00:51.684 --> 00:00:54.867]  This in-store security camera shows they worked very quickly, too.
[00:00:55.047 --> 00:00:59.330]  You'll see the one guy had trouble smashing the glass cases before finally getting one to break.
[00:00:59.910 --> 00:01:02.733]  After that, how secure is your employment?
[00:01:03.813 --> 00:01:09.158]  And how the great American land grab could begin with a pen and a phone.
[00:01:09.898 --> 00:01:10.539]  That's next.
[00:01:11.581 --> 00:01:12.462]  I'll give Obama this.
[00:01:12.502 --> 00:01:13.043]  He's bold.
[00:01:13.423 --> 00:01:17.349]  I could never have imagined an Islamic radical sleeper cell becoming president.
[00:01:17.629 --> 00:01:19.692]  I mean, I can't believe the CIA did this.
[00:01:19.972 --> 00:01:21.514]  I can't believe our governments did this.
[00:01:21.694 --> 00:01:25.179]  But after all, that's how much they hate America and Christians and
[00:02:00.816 --> 00:02:15.001]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Mel Vitality.
[00:02:15.181 --> 00:02:24.684]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another one.
[00:02:24.984 --> 00:02:33.749]  Every time you choose AutoShip at InfoWarsLife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[00:02:34.009 --> 00:02:36.410]  And of course, you can cancel with one click anytime.
[00:02:36.811 --> 00:02:44.635]  As you know, I'm all about the idea of a 360 win, and the new AutoShip feature at InfoWarsLife.com is a sure win for everybody.
[00:02:44.895 --> 00:02:48.578]  A win for liberty, a win for health, and a win when it comes to big savings.
[00:02:48.898 --> 00:02:55.022]  Visit InfoWarsLife.com today and save 10% on your next InfoWarsLife order by selecting AutoShip at checkout.
[00:02:55.163 --> 00:02:57.164]  That's InfoWarsLife.com or call 888-253-3139.
[00:03:03.049 --> 00:03:04.850]  Today there were shots fired at the U.S.
[00:03:04.910 --> 00:03:05.670]  Capitol building.
[00:03:06.211 --> 00:03:12.354]  The area was locked down after reports of a shooting and of course one police officer was shot, but we understand that he was not seriously wounded.
[00:03:12.794 --> 00:03:15.136]  The shooter has now been apprehended.
[00:03:15.176 --> 00:03:17.877]  We're not sure what the motivation was on this.
[00:03:17.897 --> 00:03:20.179]  There's no other information about the shooter at this time.
[00:03:20.599 --> 00:03:29.424]  However, I think it's interesting to contrast this, as we're going to now see even more calls for more stringent regulation of firearms, I'm sure, especially in the D.C.
[00:03:29.464 --> 00:03:29.644]  area.
[00:03:29.844 --> 00:03:40.786]  Well, the areas where there is the most stringent gun control, where they had to even go before the Supreme Court in order to get permission for an off-duty police officer to have a firearm for his own protection.
[00:03:41.286 --> 00:03:42.266]  Take a look at this.
