[00:00:20.182 --> 00:00:21.743]  Welcome to the InfoWars Nightly News.
[00:00:21.983 --> 00:00:22.623]  I'm David Knight.
[00:00:22.803 --> 00:00:23.744]  It's Wednesday, October the 5th, 2016.
[00:00:23.804 --> 00:00:24.744]  Here are our top stories.
[00:00:34.935 --> 00:00:39.436]  Clinton has gone toe-to-toe with Russia.
[00:00:39.717 --> 00:00:40.877]  Well boys, I reckon this is it.
[00:00:57.754 --> 00:01:05.295]  Meanwhile, a top Senate Democrat says Russia must face the consequences for its actions in Syria.
[00:01:05.536 --> 00:01:08.136]  And that means a new Cold War.
[00:01:08.456 --> 00:01:20.619]  Russia responds to the threat by holding a massive nuclear war exercise involving 40 million people as military tensions rise between Russia and the United States.
[00:01:21.159 --> 00:01:24.260]  All that plus much more, up next on the Info Wars.
[00:01:24.622 --> 00:01:25.172]  Likely, dude.
[00:01:30.509 --> 00:01:48.974]  Ladies and gentlemen, this Sunday is the biggest presidential debate in United States history, and InfoWars.com slash show will have complete coverage for you, starting at four o'clock central with the Alex Jones Show, and then rolling right through the entire debate, even afterwards taking your phone calls.
[00:01:49.294 --> 00:01:52.435]  Hillary Clinton versus Donald Trump, round two, from St.
[00:01:52.475 --> 00:01:54.555]  Louis, Missouri, Washington University.
[00:01:54.775 --> 00:01:56.856]  This is the most anticipated debate
[00:01:57.436 --> 00:01:57.656]  Ever!
[00:01:57.956 --> 00:02:04.961]  And we're going to have complete coverage for you at InfoWars.com and also the new InfoWars Live app.
[00:02:05.181 --> 00:02:14.907]  We're going to have boots on the ground and we're going to have the entire InfoWars crew in studio covering the debate, breaking down the things that the two candidates say in live time.
[00:02:15.207 --> 00:02:19.550]  Are you going to be stuck at home watching football or are you going to be engaged in the InfoWar?
[00:02:19.930 --> 00:02:28.287]  InfoWars.com slash show, InfoWars live app, complete coverage of the presidential debate, round two, Hillary Clinton and Donald Trump.
[00:03:02.964 --> 00:03:09.390]  Well, before last night's debate, we learned that about 40% didn't even know the names of the vice presidential candidates.
