[00:00:20.168 --> 00:00:21.728]  Welcome to the InfoWars Nightly News.
[00:00:21.988 --> 00:00:22.609]  I'm David Knight.
[00:00:22.829 --> 00:00:24.629]  It's Monday, July 11th, 2016.
[00:00:25.489 --> 00:00:26.670]  Here are our top stories.
[00:00:30.171 --> 00:00:33.171]  Tonight... Report.
[00:00:33.692 --> 00:00:38.273]  The majority of Americans want Hillary charged for the email scandal.
[00:00:39.286 --> 00:00:44.788]  Then, what role has social media played in reaction to recent tragedies?
[00:00:45.629 --> 00:00:50.951]  After that, should they change the name from self-driving to self-crashing cars?
[00:00:51.972 --> 00:00:58.014]  And, the Dallas Police Chief says that cops are requested to do too much in the community.
[00:00:58.995 --> 00:00:59.715]  That's next.
[00:01:00.996 --> 00:01:02.937]  We're asking cops to do too much in this country.
[00:01:03.937 --> 00:01:04.217]  We are.
[00:01:04.257 --> 00:01:05.758]  We're just asking us to do too much.
[00:01:05.878 --> 00:01:07.759]  Every societal failure
[00:01:09.065 --> 00:01:10.407]  We put it off on the cops for some.
[00:01:11.389 --> 00:01:13.453]  Not enough mental health funding.
[00:01:14.374 --> 00:01:15.116]  Let the cop handle it.
[00:01:16.458 --> 00:01:17.760]  Not enough drug addiction funding.
[00:01:18.261 --> 00:01:19.063]  Let's give it to the cops.
[00:02:01.098 --> 00:02:06.701]  Last week we pointed out the globalists have declared open season on free individuals and nations worldwide.
[00:02:07.401 --> 00:02:11.023]  When the British left the Euro, the globalists decided to go into high gear.
[00:02:11.343 --> 00:02:15.125]  They've now announced that Hillary won't be indicted no matter how many crimes she commits.
[00:02:15.345 --> 00:02:17.346]  It's time for us to take our matters into our own hands.
[00:02:17.586 --> 00:02:19.828]  The globalist warfare model is siege.
[00:02:20.208 --> 00:02:21.388]  It wants to make us dependent.
[00:02:21.549 --> 00:02:22.789]  It wants to cut off our economies.
[00:02:23.109 --> 00:02:25.831]  It wants to be able to set up a worldwide financial crisis.
[00:02:26.491 --> 00:02:33.053]  Where there are food shortages that are already happening in most parts of the world, where they basically bring us to our knees and where we capitulate to their demands.
[00:02:33.393 --> 00:02:40.915]  That's why we're extending the July 4th sale right through next week, because it's all about declaring your independence from the globalists.
[00:02:41.155 --> 00:02:47.217]  You don't just declare independence when you buy high-quality, storable foods or water filters or shortwave radios at InfoWareStore.com.
[00:02:47.881 --> 00:02:54.184]  You declare your independence when you share links of articles and videos and information from the broadcast because there's a war on for your mind.
[00:02:54.624 --> 00:02:58.025]  It's a total 360 win at InfoWarsTore.com.
[00:03:01.653 --> 00:03:10.458]  As we get ever closer to a race war in this country, we need to step back and look at how we can solve this problem, rather than continuing to point fingers at each other.
[00:03:10.498 --> 00:03:12.179]  Take a look at this story from the Washington Post.
[00:03:12.440 --> 00:03:16.862]  It's a good example of how two sides can misinterpret the data.
[00:03:17.703 --> 00:03:21.065]  The Washington Post asks, aren't more white people than black people killed by the police?
[00:03:21.145 --> 00:03:22.406]  They say yes, but no.
[00:03:23.146 --> 00:03:24.947]  Then they go on to point out the statistics.
[00:03:25.488 --> 00:03:33.414]  Since January 2015, 732 white people have been killed by police, 381 black people were killed by police.
[00:03:34.034 --> 00:03:40.479]  But then they go on to talk about how if you look at it as a percentage, you have two and a half times more blacks killed than white.
[00:03:41.360 --> 00:03:42.341]  Why don't we look at it this way?
[00:03:42.822 --> 00:03:48.288]  Why don't we say, what can we do to stop 1,100 people from being killed unnecessarily by the police?
[00:03:48.328 --> 00:03:54.075]  And I'm not saying all these shootings were unnecessary, but we do have a lot of unnecessary shootings.
[00:03:54.155 --> 00:03:55.436]  How do we get control of that?
[00:03:56.237 --> 00:04:08.303]  We aren't going to get control of it if we try to continually point the blame at the other side, if we try to use this to promote a racialist agenda, which is what Obama and his cronies have been doing for the last 50 years.
[00:04:08.463 --> 00:04:19.169]  As I pointed out on Friday, going back to Bill Ayers and the SDS, the idea of white privilege, the idea that they could use a division between blacks and whites to create their socialist revolution.
[00:04:19.989 --> 00:04:27.238]  And I have to say that black people are being betrayed by the Black Lives Matter because they're focusing on the racial aspect of this.
[00:04:27.578 --> 00:04:30.081]  We need to stop the excessive use of force.
[00:04:30.939 --> 00:04:35.982]  And if you're a minority, why would you tell the majority that it's not their problem?
[00:04:36.502 --> 00:04:37.762]  And that's essentially what they're doing.
[00:04:38.243 --> 00:04:40.644]  They're saying this is simply a problem of the black community.
[00:04:41.004 --> 00:04:42.265]  Shut up, it's not your problem.
[00:04:42.785 --> 00:04:53.130]  They tell white people that if you have violence and retaliation, when the police react out of fear, or maybe out of racism, I'm sure there's some racism there, there's a lot of fear.
[00:04:53.510 --> 00:04:58.473]  The shooting that was done by the individual in Dallas, that was clearly racist.
[00:04:59.173 --> 00:05:03.096]  Okay, so we need to understand where this is going and we need to look at what we can do to pull this together.
[00:05:03.156 --> 00:05:13.062]  Meanwhile, we've got the solution that is being offered by Obama and the people who want a revolution in this country saying we have to centralize control of our police force.
[00:05:13.923 --> 00:05:19.646]  Understand that the worst thing we can do in this country is to continually centralize power in Washington.
[00:05:19.686 --> 00:05:21.627]  You should understand that in multiple ways by now.
[00:05:22.308 --> 00:05:28.232]  But if you try to centralize this kind of power, that is the worst kind of centralization.
[00:05:29.133 --> 00:05:32.374]  Now the Dallas Police Chief saying we're asking cops to do too much.
[00:05:32.454 --> 00:05:35.596]  No, the reality is we're asking government to do too much.
[00:05:35.676 --> 00:05:36.656]  This is what he had to say.
[00:05:36.696 --> 00:05:44.000]  This is Dallas Police Chief David Brown at a press conference today saying, every societal failure, we put it off on the cops to solve.
[00:05:44.260 --> 00:05:51.203]  Whether it is mental health, or drug addiction, or loose dogs, or failing schools, we expect the cops to solve the problem.
[00:05:51.949 --> 00:05:56.192]  No, you see, what they're doing is, the cops are actually the vehicle of government.
[00:05:56.532 --> 00:05:58.053]  They're where the rubber meets the road.
[00:05:58.654 --> 00:06:05.218]  But we have to ask, who is driving these problems and offering us a solution where government is always the solution?
[00:06:05.258 --> 00:06:10.542]  I mean, we look at the situation like drug addiction, as we pointed out many times, it should not be a law enforcement issue.
[00:06:11.022 --> 00:06:13.323]  We should not have to have cops in the schools.
[00:06:13.423 --> 00:06:15.225]  They weren't in the schools when I was in school.
[00:06:16.223 --> 00:06:18.645]  We don't have to have the police involved here.
[00:06:18.705 --> 00:06:23.149]  We don't have to have force as a solution to every problem.
[00:06:23.309 --> 00:06:23.969]  Government force.
[00:06:24.029 --> 00:06:25.450]  But that's what they continue to offer us.
[00:06:26.191 --> 00:06:28.273]  But then he goes on with this non sequitur.
[00:06:28.773 --> 00:06:34.177]  Even when he says policing was never meant to solve all these problems, then later on he says,
[00:06:34.898 --> 00:06:36.059]  Be part of the solution.
[00:06:36.459 --> 00:06:37.980]  Become a police officer.
[00:06:38.020 --> 00:06:38.540]  We're hiring.
[00:06:38.580 --> 00:06:40.941]  Get off the protest line and put in an application.
[00:06:40.981 --> 00:06:43.563]  We'll help you to resolve some of the problems you're protesting about.
[00:06:43.883 --> 00:06:48.666]  No, he continues to sell the idea that the government then can solve all these problems.
[00:06:48.946 --> 00:06:50.126]  So we're back where we started from.
[00:06:50.827 --> 00:06:56.110]  But one of the most troubling things to me that has come out of this is the use of a militarized robot for the first time.
[00:06:57.082 --> 00:07:06.587]  And of course, we see the article that was linked on a Drudge Report from Defense One saying military robotics makers see a future for the armed police robots.
[00:07:06.827 --> 00:07:07.107]  Okay?
[00:07:07.127 --> 00:07:12.870]  And they see absolutely no problem with it, although we have people who are ethicists who do see a problem with this.
[00:07:13.190 --> 00:07:23.176]  If we go back and we look at the initial reports of this, The Verge talked to someone who had seen robots used this way in Iraq as part of a war.
[00:07:24.056 --> 00:07:28.558]  We have to understand, this is not about proposing that we're going to militarize the police.
[00:07:28.578 --> 00:07:33.139]  The police have been militarized for a very long time, fighting a war on drugs, as I mentioned before.
[00:07:33.159 --> 00:07:35.020]  It's an addiction problem.
[00:07:35.360 --> 00:07:37.921]  It is not a use of force problem.
[00:07:38.261 --> 00:07:43.103]  But they have created a war on drugs, which is a war against our people in this country.
[00:07:43.443 --> 00:07:45.984]  Specifically, against the black people.
[00:07:46.980 --> 00:07:49.101]  Targeting them more than any other community.
[00:07:49.661 --> 00:07:53.522]  Bringing drugs into their country, just as we've seen with the crack cocaine epidemic.
[00:07:53.562 --> 00:08:00.924]  It was a CIA move to put a crack cocaine epidemic into the black communities, and then they ramp up the war on drugs.
[00:08:01.024 --> 00:08:01.364]  Why?
[00:08:02.364 --> 00:08:06.145]  Because it is really about making money for the military-industrial complex.
[00:08:06.205 --> 00:08:08.846]  It's about accruing even more power to the government.
[00:08:09.588 --> 00:08:11.869]  Because we continually ask them to solve the problems.
[00:08:12.429 --> 00:08:21.534]  Earlier today, the Drudge Report had this picture up about the militarized robot, and Matt Drudge tweeted out, he said, what race is a police robot killer?
[00:08:22.314 --> 00:08:26.276]  And I tweeted back and I said, well, it's an arms race, is what it is.
[00:08:26.356 --> 00:08:27.397]  It's really like ED-209.
[00:08:27.477 --> 00:08:31.338]  Remember the ED-209 robot from RoboCop?
[00:08:31.739 --> 00:08:35.460]  Please put down your weapon.
[00:08:35.500 --> 00:08:36.601]  You have 20 seconds to
[00:08:42.726 --> 00:08:42.826]  Help!
[00:08:42.927 --> 00:08:44.408]  Help me!
[00:08:55.868 --> 00:08:59.590]  Now what you saw there with that 209 was an autonomous killer robot.
[00:09:00.430 --> 00:09:04.712]  And what we had happen in Dallas was a robot under the control of the police.
[00:09:05.472 --> 00:09:10.875]  And they decided that they would not subdue the subject with gas, but that they would kill him with a bomb.
[00:09:11.455 --> 00:09:15.757]  But understand that the days of autonomous killer robots are coming very quickly.
[00:09:15.917 --> 00:09:23.861]  Earlier in the week we had a story on Drudge Report about how killer robots are being programmed to hunt down prey as a group.
[00:09:24.261 --> 00:09:30.766]  Okay, there's a story right there, and they say, one day this could be a very important skill for robots across the world.
[00:09:31.406 --> 00:09:39.492]  Because you understand, when we have these DARPA challenges with the robots, they tell us, well, we need to be able to have these robots go in dangerous places like Fukushima where they can shut it down.
[00:09:39.552 --> 00:09:40.872]  That's not what they're for.
[00:09:41.573 --> 00:09:44.715]  And they are not going to use robots to hunt down antelope.
[00:09:44.735 --> 00:09:46.937]  They're going to use them to hunt down people.
[00:09:47.844 --> 00:09:49.285]  Let's look at where this is really headed.
[00:09:49.325 --> 00:09:52.827]  We've got a story up on InfoWars today from the Ron Paul Institute in Dallas.
[00:09:52.907 --> 00:09:54.828]  The drone wars just came home.
[00:09:54.888 --> 00:10:04.874]  And they point out, after hours of what police claimed were fruitless negotiations with Johnson, a weaponized robot was sent to where he was hiding and blown up, taking him along with it.
[00:10:05.374 --> 00:10:15.921]  And they have a tweet there from Peter Van Buren who said, we have the first law enforcement use of drones, albeit with wheels and not wings, to kill someone without trial in America.
[00:10:16.641 --> 00:10:23.944]  And he goes on to say, police claim that continuing negotiations was pointless and attempting to capture him would have put officers at risk.
[00:10:24.304 --> 00:10:24.584]  Okay?
[00:10:24.865 --> 00:10:32.048]  Now, understand where this is going to go when we say that we're going to be able to use lethal force against people who are suspects.
[00:10:32.768 --> 00:10:41.876]  They point out in here, the person who you saw the picture floating around social media for quite some time, the black man with the goatee that was in camo, his name was Mark Hughes.
