[00:00:04.712 --> 00:00:08.795]  Waging war on corruption.
[00:00:09.095 --> 00:00:14.679]  It's Alex Jones coming to you live from the front lines of the InfoWar.
[00:00:17.360 --> 00:00:18.161]  We're good.
[00:00:45.267 --> 00:00:52.294]  Ladies and gentlemen, we are live here on this Sunday, the 8th day of July 2012.
[00:00:52.335 --> 00:00:56.419]  I am your host, Alex Jones.
[00:00:56.439 --> 00:00:58.562]  This is a very special transmission today.
[00:00:59.878 --> 00:01:04.383]  We have Dan Fite, a journalist who's broken a lot of big stories, joining us from Minnesota.
[00:01:05.003 --> 00:01:11.971]  He's the guy that ferreted out a public army field manual, much of them are classified, dealing with gun confiscation.
[00:01:12.031 --> 00:01:16.675]  They call it gun evacuation when they take it out of your house or your gun store.
[00:01:18.067 --> 00:01:22.231]  And pulling triggers on demonstrators, rioters, anybody out.
[00:01:22.811 --> 00:01:26.414]  Not just microwave guns, not just sound cannons like we saw in Pittsburgh.
[00:01:26.454 --> 00:01:35.022]  And my own reporter arrested for being on a hilltop at a park videotaping police beating women and men in the heads with billy clubs who weren't even protesting.
[00:01:36.563 --> 00:01:41.768]  So we're going to be going over all of that with him coming up for about 30 minutes in the second hour.
[00:01:44.011 --> 00:01:58.782]  In the meantime, there are news reports like this one that is public documents put out by major universities where Bill and Melinda Gates pays for experiments to genetically modify humans in gut flora.
[00:01:59.182 --> 00:02:13.033]  We've talked a lot about this in the past, but this is why through the GMO we're being weakened, where we can't eat regular wheat and corn and things because it's been GMO'd, and then we've got to go to them to be altered
[00:02:15.649 --> 00:02:28.719]  And are now dependent on them, in fact here's the link right here if you're watching on PrisonPlanet.TV, to the actual university reports where they get into all of the funding of this that is happening.
[00:02:29.920 --> 00:02:37.026]  So that's the type of information that we are dealing with and this is just the tip of the iceberg.
[00:02:38.117 --> 00:02:54.397]  We are being implanted with vaccines and the GMO food with systems that are going to make it impossible for us to live without the, quote, cures, which won't be cures, the treatments that Big Pharma and Big Agra delivered us.
[00:02:54.457 --> 00:02:55.318]  This is the model.
[00:02:56.144 --> 00:03:11.775]  They make you sick, they soft kill you, and then give you the quote solution, it bankrupts the social welfare safety net, they socialize it in the name of saving it to actually further bankrupt it, and then dictate what you eat.
[00:03:12.395 --> 00:03:22.203]  What you drink, what you do, and then block alternative treatments, vitamins and minerals, so that you can't rehabilitate yourself or fight back without their systems.
[00:03:22.263 --> 00:03:23.784]  This is the takeover plan.
[00:03:24.405 --> 00:03:26.146]  Mike Adams is going to be sitting in tomorrow.
[00:03:26.667 --> 00:03:28.068]  I know we'll be talking about it.
[00:03:28.088 --> 00:03:29.849]  Again, that's from Salem-News.com.
[00:03:29.869 --> 00:03:33.952]  If you go down to the link, it has the University link right there.
[00:03:33.972 --> 00:03:34.353]  Do you see it?
[00:03:35.735 --> 00:03:37.756]  And you can read over it right there.
[00:03:37.776 --> 00:03:38.536]  This is a fact.
[00:03:38.576 --> 00:03:43.798]  In fact, Aaron Dykes has pointed this out for a long time that it's the, it's the vaccines.
[00:03:45.119 --> 00:03:46.899]  And see the link right up there, second line?
[00:03:46.999 --> 00:03:48.080]  That's what you go to right there.
[00:03:48.740 --> 00:03:49.440]  Second line down.
[00:03:49.500 --> 00:03:50.140]  That's it right there.
[00:03:50.821 --> 00:03:51.301]  That's the link.
[00:03:53.522 --> 00:03:56.523]  And they're going to engineer food.
[00:03:56.563 --> 00:03:59.264]  They're going to put vaccines, quote, in the store milk.
[00:04:00.598 --> 00:04:04.081]  That, oh, make it where the children's gut flora works better.
[00:04:04.922 --> 00:04:19.555]  Oh, and Bill Gates is going to release mosquitoes onto us that forcibly inoculate us and have all sorts of Trojan horses built into them, just like all of the electronics we're buying, they admit, has government Trojan horses and back doors in it.
[00:04:20.275 --> 00:04:22.137]  These are psychopaths running things.
[00:04:22.177 --> 00:04:24.099]  You have to understand things from their perspective.
[00:04:25.871 --> 00:04:31.456]  We've got even Forbes admitting that the Obama-UN gun treaty will register and then ban most guns.
[00:04:31.536 --> 00:04:36.740]  Even Forbes has analyzed it and said, yeah, this is an absolute gun grab.
[00:04:36.800 --> 00:04:37.280]  It's happening.
[00:04:37.340 --> 00:04:38.261]  It's like the health care thing.
[00:04:38.782 --> 00:04:40.103]  Written by the insurance companies.
[00:04:41.581 --> 00:04:44.144]  We've got a big surprise for you coming up today.
[00:04:44.164 --> 00:04:48.669]  I'm going to be breaking down the ultimate secret what the globalists don't want you to know.
[00:04:48.689 --> 00:04:55.437]  We're also going to look back at the Obama deception and see how it predicted what was going to happen and what is going to happen in the future as well.
[00:04:55.457 --> 00:04:55.858]  Stay with us.
[00:04:56.633 --> 00:04:57.894]  Hi, this is Alex Jones.
[00:04:57.934 --> 00:05:03.278]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:05:03.518 --> 00:05:08.141]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[00:05:08.541 --> 00:05:13.625]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:05:14.125 --> 00:05:18.829]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:05:19.349 --> 00:05:26.254]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[00:05:26.434 --> 00:05:27.335]  And here's the best part.
[00:05:27.555 --> 00:05:30.337]  These seeds have not been genetically modified in any way.
[00:05:30.637 --> 00:05:33.919]  And you actually get enough seeds to plant a full acre crisis garden.
[00:05:34.259 --> 00:05:37.081]  So visit them today at survivalseedbank.com.
[00:05:37.441 --> 00:05:39.322]  That's survivalseedbank.com.
[00:05:39.663 --> 00:05:40.583]  Or give them a call at 877-327-0365.
[00:05:40.603 --> 00:05:40.983]  That's 877-327-0365.
[00:05:41.003 --> 00:05:43.745]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:05:44.245 --> 00:05:46.007]  This is Alex Jones for survivalseedbank.com.
[00:06:00.447 --> 00:06:04.468]  You are listening to an InfoWars.com Frontline Report.
[00:06:07.008 --> 00:06:11.149]  If you are receiving this transmission, you are the resistance.
[00:06:18.550 --> 00:06:27.192]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[00:06:35.447 --> 00:06:42.950]  Ladies and gentlemen, listening all over the United States and across the world, thank you so much for tuning in to this worldwide transmission.
[00:06:43.010 --> 00:06:43.810]  We are live.
[00:06:43.830 --> 00:06:46.091]  It is the eighth day of July 2012.
[00:06:46.332 --> 00:06:49.553]  I am your host, Alex Jones.
[00:06:49.573 --> 00:06:51.254]  We're going to be here for the next two hours.
[00:06:51.694 --> 00:06:54.135]  Coming up at the start of the next hour, we have a Minnesota
[00:06:54.855 --> 00:07:01.661]  Journalist who reports there at the Capitol, joining us to break down an Army manual that he's written a report about.
[00:07:01.701 --> 00:07:03.262]  It's up at Infowars.com.
[00:07:03.783 --> 00:07:09.167]  Army manual outlines plan to kill protesters in the United States.
[00:07:10.008 --> 00:07:14.311]  No warning shots will be fired and they trained for gun confiscation nationwide.
[00:07:14.331 --> 00:07:17.694]  And of course the Secretary of the Army
[00:07:18.935 --> 00:07:20.357]  Now, why is this happening?
[00:07:20.377 --> 00:07:26.063]  And why are they trying to get the military and police trained to have war with the American people?
[00:07:26.083 --> 00:07:26.463]  Very elementary.
[00:07:41.258 --> 00:07:45.720]  Foreign banks got a beachhead in 1913 with the Private Fellow Reserve Act.
[00:07:46.041 --> 00:07:53.264]  They didn't get the income tax going, though, even though they passed it that same year, until the 1940s, claiming it was a war tax.
[00:07:54.025 --> 00:07:57.267]  Now we're totally taken over, but it's fraudulent, is the good news.
[00:07:57.967 --> 00:08:06.772]  And now, in hundreds of publications a month, Financial Times of London, Wall Street Journal, they say, foreign banks have captured America, but it's a good thing.
[00:08:07.432 --> 00:08:15.207]  Now, three and a half years ago, when Obama had been in office, just about a month, I made a film called The Obama Deception, predicting everything he would do.
[00:08:16.049 --> 00:08:17.551]  And he's gotten most of this done.
[00:08:18.709 --> 00:08:19.569]  Most of this done.
[00:08:19.589 --> 00:08:21.030]  It's a two-hour film.
[00:08:21.150 --> 00:08:22.251]  It's free online.
[00:08:22.531 --> 00:08:24.272]  Type in The Obama Deception.
[00:08:24.552 --> 00:08:27.793]  Seen over 40 million times on YouTube, Google, and other platforms.
[00:08:28.173 --> 00:08:30.074]  One version's got 11 million views on YouTube.
[00:08:30.815 --> 00:08:39.018]  Okay, the point is that you need to go see this film right now, after the show today, and you need to send it to your entire email list, Twitter, and Facebook.
[00:08:39.639 --> 00:08:42.120]  Because it lays out exactly what would happen.
[00:08:42.480 --> 00:08:43.981]  I'm gonna play a little bit of it now.
[00:08:44.801 --> 00:08:56.287]  Part of it in the next segment that I'm going to get to a new report that we're going to premiere here on the Sunday radio show dealing with the globalists and what they have in store for us and how we can defeat them.
[00:08:56.607 --> 00:08:59.708]  It's titled, Humanity's Greatest Secret, Dreams of the Universe.
[00:09:00.148 --> 00:09:04.971]  The video is posted, red-linked, at the top of InfoWars.com right now.
[00:09:05.011 --> 00:09:05.711]  So bookmark it.
[00:09:06.452 --> 00:09:09.973]  We're going to premiere the audio of that three weeks in the making here.
[00:09:10.053 --> 00:09:13.195]  Very important report here on the radio coming up at the bottom of the hour.
[00:09:13.922 --> 00:09:19.551]  Now, this is from the last 20 minutes or so of the Obama deception that is voiceover heavy.
[00:09:19.571 --> 00:09:22.857]  We've got the interviews and the on-the-street stuff in the first two-thirds.
[00:09:23.157 --> 00:09:27.004]  This is the last 20 minutes or so where I go through the goals.
[00:09:28.135 --> 00:09:30.716]  And how it was a banking coup d'etat over the U.S.
[00:09:30.736 --> 00:09:34.297]  and Europe, how they would then invade Africa under AFRICOM.
[00:09:34.337 --> 00:09:36.197]  And again, we're captured.
[00:09:36.617 --> 00:09:37.558]  Are the Russians good?
[00:09:37.598 --> 00:09:38.058]  The government?
[00:09:38.138 --> 00:09:38.338]  No.
[00:09:38.698 --> 00:09:39.878]  Are the Chinese government good?
[00:09:39.978 --> 00:09:40.178]  No.
