[00:00:04.571 --> 00:00:05.211]  Big Brother.
[00:00:05.891 --> 00:00:06.931]  Mainstream media.
[00:00:07.652 --> 00:00:08.792]  Government cover-ups.
[00:00:09.412 --> 00:00:10.232]  You want answers?
[00:00:10.993 --> 00:00:11.933]  Well, so does he.
[00:00:12.533 --> 00:00:16.134]  He's Alex Jones on the GCN Radio Network.
[00:00:16.735 --> 00:00:20.836]  And now, live from Austin, Texas, Alex Jones.
[00:00:38.200 --> 00:00:38.640]  Oh boy.
[00:00:38.660 --> 00:00:43.824]  This is going to be another incredible transmission today.
[00:00:43.844 --> 00:00:46.986]  Guys, will you give me my guest folder please?
[00:00:47.046 --> 00:00:47.466]  Thank you.
[00:00:48.367 --> 00:00:50.768]  This is going to be an incredible transmission today.
[00:00:50.788 --> 00:00:51.369]  It is the 31st day.
[00:00:51.389 --> 00:00:51.869]  31st day of January 2012.
[00:00:51.909 --> 00:00:54.471]  Still taking time to get used to that.
[00:00:54.511 --> 00:00:55.812]  And the first month of 2012 is almost over.
[00:01:06.321 --> 00:01:23.727]  We are going to be here for the next three hours, and you know that Obama was in contempt of court earlier in the week concerning his birth certificate and evidence of the fact that he is truly a natural-born citizen.
[00:01:24.587 --> 00:01:31.910]  And so we've got Dr. Jerome Corsi popping in to discuss that later on in the transmission with us.
[00:01:35.825 --> 00:01:41.901]  And of course, Alan Watt as well is going to be on with us today.
[00:01:46.880 --> 00:01:48.000]  Where should I start?
[00:01:48.080 --> 00:01:55.802]  Well, when we come back from the break, obviously I have a lot of election news, economy news, Iran and Syria news, and I will get to all of that.
[00:01:56.262 --> 00:01:59.083]  Hillary Clinton is urging Security Council to act on Syria.
[00:01:59.563 --> 00:02:05.585]  She just promised a few months ago there wouldn't be any action or talk of military action, but it's no longer military.
[00:02:05.645 --> 00:02:06.805]  Libya was not military.
[00:02:07.543 --> 00:02:10.086]  Bombing them for six months, putting Al-Qaeda in charge.
[00:02:10.686 --> 00:02:11.687]  That was not military.
[00:02:12.428 --> 00:02:16.792]  And there won't be any congressional authorization, I guess, for this new peace mission.
[00:02:17.533 --> 00:02:23.519]  And the West reportedly has special forces in there advising the admitted Al-Qaeda forces again.
[00:02:24.875 --> 00:02:26.217]  That works for NATO.
[00:02:26.237 --> 00:02:31.163]  And you raise this point with a neocon or somebody and it just doesn't compute.
[00:02:31.183 --> 00:02:37.912]  They're like, but I give my rights up and let the TSA grope my children and wife as a sacrament to fighting al-Qaeda.
[00:02:38.492 --> 00:02:42.357]  And then you explain to them, but the government admits they created them and are still using them.
[00:02:43.058 --> 00:02:46.300]  And they get all these different Al-Qaeda people on the airplanes and protect them.
[00:02:46.720 --> 00:02:48.781]  And Mohammed Adda was brought into the U.S.
[00:02:49.201 --> 00:02:54.744]  Newsweek magazine and the underwear bomber was put on the plane by the State Department and that's all admitted.
[00:02:54.824 --> 00:03:02.148]  C-SPAN, Congressional hearings, and Amir al-Awlaki, number three in Al-Qaeda, dining secretly at the Pentagon, Fox News.
[00:03:02.628 --> 00:03:05.250]  And they're just like a robot that can't compute.
[00:03:05.270 --> 00:03:07.751]  They're like, cannot compute, cannot compute.
[00:03:08.311 --> 00:03:10.853]  And smoke starts coming
[00:03:12.091 --> 00:03:12.771]  out of their ears.
[00:03:12.791 --> 00:03:16.734]  So we're going to be discussing that as well.
[00:03:18.434 --> 00:03:28.060]  Also, this is in the Associated Press, New York Magazine, and the Wall Street Journal, MF Global's missing $1.2 billion, probably just vaporized.
[00:03:28.080 --> 00:03:30.881]  So the government knows where it was wired, most of it J.P.
[00:03:30.901 --> 00:03:31.602]  Morgan in London.
[00:03:31.882 --> 00:03:32.822]  That actually came out.
[00:03:33.122 --> 00:03:41.187]  But now everyone's going to act like, and the federal regulators, most of them that work for Corzine and people like him, on record, they're just going to say, we don't know where the money went.
[00:03:41.867 --> 00:03:44.289]  And it doesn't matter if he got caught perjuring himself to Congress.
[00:03:44.309 --> 00:03:44.990]  That's just the way it is.
[00:03:45.030 --> 00:03:45.971]  We're breaking that down more.
[00:03:46.812 --> 00:03:52.897]  So money from MF Global feared gone after two, three months of stalling, two and a half months, saying, you're going to get it.
[00:03:52.937 --> 00:03:53.858]  It'll take some time.
[00:03:54.498 --> 00:03:55.839]  I told you you're not going to get it.
[00:03:57.381 --> 00:04:03.386]  Because the globalists are setting a precedent here now where they just take your money and run.
[00:04:04.946 --> 00:04:16.475]  Now, remember last year, Arkansas, under federal pressure and chemical company lobbying, passed a law saying all water systems must be fluoridated.
[00:04:17.611 --> 00:04:27.636]  And now in states like Michigan, they're harassing even old homesteaders that have private wells, saying you've got to have it tested by the government every month to drink out of your own well.
[00:04:27.957 --> 00:04:30.358]  People just ignore the criminal mafia government.
[00:04:31.378 --> 00:04:35.501]  But now New Jersey has passed a law forcing fluoridation.
[00:04:36.441 --> 00:04:41.684]  So we're going to be breaking down the arrogant forced medication by these globalists as well.
[00:04:41.744 --> 00:04:43.304]  The latest on Monsanto.
[00:04:44.125 --> 00:04:46.406]  By the way, I'm going to be speaking in Dallas and Orlando.
[00:04:46.426 --> 00:04:48.046]  I haven't really even talked about this yet.
[00:04:48.467 --> 00:04:49.987]  And it's coming up in the month of February.
[00:04:50.027 --> 00:04:50.888]  I'll tell you about that.
[00:04:51.368 --> 00:04:54.149]  And billionaire club and bid to curve overpopulation.
[00:04:54.169 --> 00:04:56.130]  I want to go back into this report.
[00:04:56.650 --> 00:04:57.791]  It's all coming up today.
[00:05:00.000 --> 00:05:03.801]  Did you ever think you'd be where you are, a decade into the 21st century?
[00:05:04.141 --> 00:05:06.022]  Record foreclosure rates for homes.
[00:05:06.422 --> 00:05:07.903]  If not yours, your neighbors.
[00:05:08.263 --> 00:05:10.784]  Thankful for the unemployment checks since you were laid off.
[00:05:11.244 --> 00:05:17.726]  And placing your child's name on the angel tree in hopes of a Christmas gift, along with thousands of other Americans.
[00:05:18.226 --> 00:05:21.447]  Did you ever think your future would feel this out of control?
[00:05:21.467 --> 00:05:26.389]  The fact is, in all this craziness, there's only one thing you can control.
[00:05:26.669 --> 00:05:27.949]  Your greatest dependency.
[00:05:28.209 --> 00:05:29.290]  Your food supply.
[00:05:29.630 --> 00:05:33.491]  Make 2012 the year you take control by getting prepared.
[00:05:33.811 --> 00:05:38.113]  eFoods Direct introduces the best way to build your food supply in the 21st century.
[00:05:39.213 --> 00:05:41.795]  Get a 21-day supply of food free with purchase.
[00:05:42.035 --> 00:05:43.656]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[00:05:43.736 --> 00:05:44.416]  Take back control in 2012.
[00:05:44.456 --> 00:05:47.738]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[00:05:48.058 --> 00:05:49.619]  Remember, you can bet your life on eFoodsDirect.
[00:06:00.697 --> 00:06:02.199]  Hi folks, this is Alex Jones.
[00:06:02.399 --> 00:06:07.445]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:06:07.705 --> 00:06:09.067]  Saving means to make money.
[00:06:09.247 --> 00:06:18.037]  The Cal Bend Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:06:18.758 --> 00:06:25.862]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:06:26.302 --> 00:06:33.906]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:06:34.306 --> 00:06:39.228]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[00:06:39.529 --> 00:06:41.710]  Getting a free catalog is easy by calling 800-340-7091.
[00:06:44.471 --> 00:06:47.392]  Or see Calvin on the web at 5starsoap.com.
[00:06:47.672 --> 00:06:49.853]  Take charge of your health now by calling 800-340-7091.
[00:06:49.873 --> 00:06:51.554]  Or see Calvin on the web at 5starsoap.com.
[00:06:59.312 --> 00:07:00.572]  Hi, this is Alex Jones.
[00:07:00.612 --> 00:07:05.954]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:07:06.194 --> 00:07:10.836]  Did you know that in a real meltdown, non-hybrid seeds can become more valuable than silver or gold?
[00:07:11.216 --> 00:07:11.616]  It's true.
[00:07:11.696 --> 00:07:16.258]  Seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:07:16.798 --> 00:07:21.481]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
