[00:00:16.258 --> 00:00:17.058]  InfoWars.
[00:00:17.378 --> 00:00:18.338]  Tomorrow's news.
[00:00:18.578 --> 00:00:19.018]  Today.
[00:00:19.038 --> 00:00:28.622]  It's the twilight of 2023.
[00:00:31.681 --> 00:00:32.201]  It's dusk.
[00:00:33.742 --> 00:00:35.123]  A new year will soon dawn.
[00:00:36.384 --> 00:00:39.246]  It's Thursday, December 28th, 2023.
[00:00:39.286 --> 00:00:44.109]  With 312 days, 12 hours, 59 minutes, 24 seconds.
[00:00:44.369 --> 00:00:50.933]  The most important election in world history.
[00:00:52.514 --> 00:00:54.776]  All right, the stakes are so high.
[00:00:55.116 --> 00:00:58.919]  The uncharted, unprecedented situation we're in is so dire.
[00:00:58.939 --> 00:01:01.060]  I think it's important
[00:01:02.796 --> 00:01:28.378]  For all of us to just breathe and for me today to try to be as calm as I can to go over all of this and really talk to the American people and talk to the millions of new people that are tuning in now every day because they can see the erosion of freedoms accelerating and the collapse all around them, the inflation, the open borders, the open Satanism and pedophilia.
[00:01:29.359 --> 00:01:30.260]  It's just unbelievable.
[00:01:31.809 --> 00:01:32.750]  All right, here's the deal.
[00:01:32.790 --> 00:01:34.030]  We've been talking a lot about this.
[00:01:34.050 --> 00:01:36.492]  We talked about it for two hours with General Flynn yesterday.
[00:01:38.913 --> 00:01:59.285]  The Democratic Party deep state mouthpieces are all over every channel, newspaper that is corporate media, Decepticon media, dinosaur media, enemy of the people media, attacking every basic good value of America or humanity.
[00:02:01.394 --> 00:02:07.718]  The Democrats unanimously on Christmas Day put out messages celebrating abortion as a Christmas sacrament.
[00:02:08.978 --> 00:02:10.559]  They're just rubbing our faces in it.
[00:02:11.860 --> 00:02:18.984]  Giant hordes of up to 20,000 each of illegal aliens organized by the UN are smashing across our border every day.
[00:02:19.004 --> 00:02:23.187]  And that's just the big groups coming in.
[00:02:24.527 --> 00:02:25.168]  We're in a war.
[00:02:25.388 --> 00:02:26.148]  We're under attack.
[00:02:26.869 --> 00:02:30.551]  It's all been planned by the globalists and implemented through the UN.
[00:02:33.373 --> 00:02:36.695]  The right wing has always said, oh, the UN's ineffectual and a joke.
[00:02:37.175 --> 00:02:41.157]  No, it's the arm of the globalists, their political takeover system.
[00:02:41.837 --> 00:02:44.639]  They have the nation states sign treaties with them to put them in charge.
[00:02:45.279 --> 00:02:49.261]  Everything from our medical care and our bodies to our borders, to our militaries.
[00:02:50.702 --> 00:02:51.482]  And that's where we are.
[00:02:52.122 --> 00:02:59.006]  And the cancer inside America created the UN as an outside beachhead to transfer power to it away from the people.
[00:03:00.529 --> 00:03:20.860]  So with all these movies coming out, Leaving the World Forever, produced by Obama, and Civil War 2024, $300 million budget, star-studded, where you have a race war, civil war, cyber attack, and the U.S.
[00:03:20.900 --> 00:03:23.702]  military sniping and bombing and missiling
[00:03:25.916 --> 00:03:28.478]  The evil breakaway states who are the Confederates.
[00:03:29.379 --> 00:03:35.823]  And then you see the New Democrat talking point everywhere that it's the Confederates we're fighting.
[00:03:35.863 --> 00:03:37.084]  Trump's a Confederate!
[00:03:40.046 --> 00:03:44.069]  Literally invoking the 1860s shibble war.
[00:03:44.169 --> 00:03:46.251]  It's incredible.
[00:03:54.116 --> 00:04:01.561]  And it was British intelligence that manipulated the South, both sides were in the wrong if you study history, into that war.
[00:04:01.681 --> 00:04:05.763]  And the North was doing things that were wrong to the South on trade and one-sided deals.
[00:04:06.003 --> 00:04:10.046]  And the South didn't like the bigger population in the North being able to pass laws federally to control them.
[00:04:10.066 --> 00:04:11.467]  It wasn't about slavery.
[00:04:11.687 --> 00:04:13.868]  The point is British intelligence manipulated the South.
[00:04:14.188 --> 00:04:14.809]  That's on record.
[00:04:16.459 --> 00:04:19.122]  And of course, Trump's a Yankee of a Yankee from New York.
[00:04:19.702 --> 00:04:20.923]  The idea that he's a Confederate.
[00:04:21.324 --> 00:04:24.106]  But facts don't matter, ladies and gentlemen.
[00:04:27.089 --> 00:04:29.231]  Doesn't matter if Trump's Yankee doodled Andy.
[00:04:32.114 --> 00:04:34.416]  He's now Jefferson Davis.
[00:04:35.197 --> 00:04:35.758]  Robert E. Lee.
[00:04:38.757 --> 00:04:40.699]  So, we're going to go to break and come back with all of this.
[00:04:40.719 --> 00:04:47.905]  We're going to open the phones up throughout the entire transmission on this one subject, the 2024 election, and what the globals are going to do.
[00:04:47.925 --> 00:04:56.813]  They're lining up and preparing the false flags to be blamed on 85 million Americans, and they're going to actually attempt to outlaw being a patriot.
[00:05:00.657 --> 00:05:05.361]  Please do not forget that my book has gone number one on a bunch of the different subcharts.
[00:05:05.842 --> 00:05:08.645]  The Great Awakening Part 2 of The Great Reset, twice as long.
[00:05:08.985 --> 00:05:11.087]  The Plan to Defeat the Globals, launch the next great renaissance.
[00:05:11.447 --> 00:05:14.170]  But if you want to get destroyed free shipping, double pay three points.
