[00:00:15.448 --> 00:00:16.569]  InfoWars.
[00:00:16.569 --> 00:00:17.750]  Tomorrow's news.
[00:00:17.750 --> 00:00:25.656]  Today.
[00:00:25.656 --> 00:00:29.879]  Alright, the live hearing is going on now.
[00:00:31.038 --> 00:00:35.561]  This is some of the most riveting, insane footage.
[00:00:35.561 --> 00:00:40.965]  Well, I mean, it tops anything I've ever seen, actually, in Congress.
[00:00:40.965 --> 00:00:43.386]  I'm almost speechless right now.
[00:00:43.386 --> 00:00:52.532]  In fact, I'm torn between whether to go to the committee hearing live, which I have people grabbing clips out and watching, or whether we should just play the highlights.
[00:00:53.823 --> 00:00:57.826]  They're going to recess, so that fixes that problem.
[00:00:57.826 --> 00:01:07.314]  So before they come back after lunch in an hour, we will play the clips in the interim, and then we'll go back to it live at noon central, 1 p.m.
[00:01:07.314 --> 00:01:08.194]  Eastern.
[00:01:08.194 --> 00:01:18.963]  I'm talking about the censorship weaponization of censorship hearings that they've been having for several months.
[00:01:18.963 --> 00:01:21.945]  This is the fourth hearing, and RFK Jr.
[00:01:21.945 --> 00:01:22.786]  just came and spoke.
[00:01:23.931 --> 00:01:29.853]  And the Democrats tried to censor him from the beginning for things he had not yet said.
[00:01:29.853 --> 00:01:32.554]  This is beyond Orwellian.
[00:01:32.554 --> 00:01:37.696]  This is Orwellian to the next level, to the next power, perhaps ten powers.
[00:01:37.696 --> 00:01:39.277]  Let me say this again.
[00:01:39.277 --> 00:01:48.120]  They tried to censor him to not be able to speak at a censorship hearing about government covertly censoring people.
[00:01:49.218 --> 00:01:53.563]  And they tried to censor him by putting out a bunch of false things he never said.
[00:01:54.980 --> 00:02:04.104]  Defaming him and then saying he's censured and not able to speak but they didn't control the House committee and so he went ahead and spoke.
[00:02:04.104 --> 00:02:08.986]  Then they began to interrupt him over and over and over again.
[00:02:08.986 --> 00:02:12.927]  I mean this is what it looks like when the establishment collapses.
[00:02:12.927 --> 00:02:16.088]  This is insane.
[00:02:16.088 --> 00:02:19.970]  So I was just watching it before I ran in here out of my office, that's why I was huffing and puffing.
[00:02:22.205 --> 00:02:26.047]  It hit me right before we went live, two and a half minutes ago.
[00:02:26.047 --> 00:02:30.270]  All we gotta do is not get in a shooting war, and not get violent, and we win.
[00:02:30.270 --> 00:02:32.031]  These people are destroying themselves.
[00:02:32.031 --> 00:02:34.832]  They are insane.
[00:02:34.832 --> 00:02:38.054]  They are absolutely gone off the deep end.
[00:02:38.054 --> 00:02:39.015]  They are crazy.
[00:02:40.549 --> 00:02:43.651]  They didn't just call for him to not be able to speak.
[00:02:43.651 --> 00:02:46.613]  They then told lies of why he shouldn't speak.
