[00:00:04.719 --> 00:00:05.380]  InfoWars.
[00:00:05.380 --> 00:00:07.241]  Tomorrow's news.
[00:00:07.241 --> 00:00:07.882]  Today.
[00:00:07.882 --> 00:00:14.967]  Well, President Trump has taken his fight against the New World Order to maximum.
[00:00:34.918 --> 00:00:39.525]  And he has gone all the way and told the people the truth.
[00:00:39.525 --> 00:00:42.169]  His rhetoric is not exaggerated.
[00:00:42.169 --> 00:00:44.152]  It's not understated.
[00:00:44.152 --> 00:00:49.179]  It's dead-on sweet spot like that hole-in-one we saw this weekend.
[00:00:49.179 --> 00:00:49.900]  It's incredible.
[00:00:52.415 --> 00:01:01.300]  And only the real truth about where our country is and the position it's in will reverse the incredible slide into abject tyranny and collapse.
[00:01:01.300 --> 00:01:02.521]  President Trump has come out.
[00:01:02.521 --> 00:01:04.282]  I mean, I've got like his hour-long speech.
[00:01:04.282 --> 00:01:08.565]  We're going to play some of the clips.
[00:01:08.565 --> 00:01:12.327]  And said that we live under a globalist dictatorship.
[00:01:12.327 --> 00:01:14.909]  They are fascist using communist tactics, but they're fascist.
[00:01:14.909 --> 00:01:15.949]  That's what they are.
[00:01:15.949 --> 00:01:16.770]  Properly define them.
[00:01:17.725 --> 00:01:22.026]  And that they are cementing a permanent tyranny and dictatorship over America?
[00:01:22.026 --> 00:01:25.288]  And that this is the final battle?
[00:01:25.288 --> 00:01:41.453]  Now he's been saying final battle for a couple weeks, which there'll be more battles ahead if they kill Trump, and there'll be more struggles, and we'll defeat the globalists in the end, but this really is the first great battle with the New World Order occupational government out in the open
[00:01:42.688 --> 00:01:50.114]  Stealing elections, spying, censoring, turning the security agencies publicly loose on the people.
[00:01:50.114 --> 00:01:58.941]  I mean, this could be the final battle if he gets re-elected and gets control of the Justice Department and starts prosecuting these people, which he's pledged to do.
[00:01:58.941 --> 00:02:06.787]  So it could be the final battle because we could defeat them, or they could bring in a permanent dictatorship that we never remove.
[00:02:06.787 --> 00:02:08.729]  But the statements about this being
[00:02:10.071 --> 00:02:14.717]  An occupied dictatorship of the globalists, of these fascists, is dead on.
[00:02:14.717 --> 00:02:20.784]  You know, Trump says globalists is too nice a term for him, that they're really fascist, communist criminals.
[00:02:22.439 --> 00:02:26.203]  And the average leftist intellectual goes, oh my gosh, communists and fascists are totally different.
[00:02:26.203 --> 00:02:26.804]  No, they're not.
[00:02:26.804 --> 00:02:27.985]  They're very similar.
[00:02:27.985 --> 00:02:32.409]  From the surveillance, to the secret police, the black uniforms, to the centralized government.
[00:02:32.409 --> 00:02:37.234]  Just with fascism, they allow big corporations to still operate and merge with the state.
[00:02:37.234 --> 00:02:38.535]  And that's what we've got going on.
[00:02:38.535 --> 00:02:40.878]  So, the New World Order is fascist.
[00:02:40.878 --> 00:02:41.659]  It's a high-tech...
[00:02:42.816 --> 00:02:55.442]  Neo-feudalistic mad scientist program of transhumanism that uses communist rhetoric at the grassroots level just like they use China as a communist system for the average person but not for their billionaire generals.
[00:02:56.966 --> 00:03:03.909]  And Obama's gone around and given speeches explaining to law students in Africa and Central America and Latin America and all over.
[00:03:03.909 --> 00:03:12.973]  We've played the speeches many times where he's like, now listen, we need a hybrid system of communism and capitalism, and that's the system that we're building in the New World Order.
[00:03:12.973 --> 00:03:16.535]  Yeah, it's called slavery with a high-tech name.
[00:03:16.535 --> 00:03:18.276]  So all of these clips with Trump are coming up.
[00:03:19.125 --> 00:03:23.991]  And then, boy, you talk about leadership in the European Union Parliament, which is ceremonial.
[00:03:23.991 --> 00:03:34.164]  The original EU is a unelected corporate bureaucracy that is absorbing all the nation states and even getting rid of any form of sovereignty and killing single state veto power.
[00:03:34.164 --> 00:03:36.487]  But more and more, the Parliament is standing up.
[00:03:37.364 --> 00:03:47.327]  And becoming a major leadership beacon in the bully pulpit, a spotlight for the national parliaments, which are throwing out the globalists all across Europe.
[00:03:47.327 --> 00:03:50.808]  Major gains by the Patriot right-wing groups in Germany.
[00:03:50.808 --> 00:03:52.329]  Major gains in the Netherlands.
[00:03:52.329 --> 00:03:53.829]  Major gains in Sweden.
[00:03:53.829 --> 00:03:55.170]  Major gains in Italy.
[00:03:55.170 --> 00:03:56.690]  Major gains in the UK.
[00:03:56.690 --> 00:04:00.471]  Major gains, major gains, major gains in France.
[00:04:00.471 --> 00:04:02.832]  And so forth.
[00:04:02.832 --> 00:04:06.313]  And now we've got just amazing clips that we'll play when we come back.
[00:04:07.758 --> 00:04:09.538]  With folks taking it to the globalists.
[00:04:09.538 --> 00:04:10.439]  The fight is on.
[00:04:10.439 --> 00:04:14.580]  European citizens initiate operation against the WHO.
[00:04:14.580 --> 00:04:15.460]  Power grab.
[00:04:15.460 --> 00:04:21.321]  Say the UN is a criminal organization taking control through the bio-attack they launched, COVID-19.
[00:04:21.321 --> 00:04:32.724]  This is being said in the Parliament in major coalitions forming that are winning from Hungary to France.
[00:04:33.976 --> 00:04:35.096]  The worm is turning.
[00:04:35.096 --> 00:04:36.877]  People don't want to own nothing and have nothing.
[00:04:36.877 --> 00:04:38.477]  They're not going to be happy.
[00:04:38.477 --> 00:04:44.940]  Big, big, big, b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-
[00:05:00.572 --> 00:05:10.156]  With all the craziness in the world, the collapsing borders, the war with Russia, the insanity, the currency devaluations, the economy going crazy.
[00:05:10.156 --> 00:05:15.459]  You are crazy in my view if you don't get high quality storable food and water filtration and self-defense.
[00:05:15.899 --> 00:05:17.580]  Now, we're not selling guns and ammo.
[00:05:17.580 --> 00:05:20.562]  That's for you to go out and get for yourself and learn how to use if you haven't.
[00:05:20.562 --> 00:05:22.182]  And I'm preaching the choir on that.
[00:05:22.182 --> 00:05:27.105]  But a lot of people got plenty of guns, but they don't have enough storable food or water filtration.
[00:05:27.105 --> 00:05:28.846]  This is something you need now.
[00:05:28.846 --> 00:05:33.408]  And we've got it in the food department and in the high quality water filtration department.
[00:05:33.408 --> 00:05:39.132]  The highest quality food, the best water filtration at the lowest prices you're going to find and still get quality.
[00:05:39.132 --> 00:05:45.295]  Infowarsstore.com is running a special right now for 10% off on all storable food and on water
[00:05:45.675 --> 00:05:47.036]  And air filtration.
[00:05:47.036 --> 00:05:49.717]  Ladies and gentlemen, you cannot beat this deal.
[00:05:49.717 --> 00:05:51.017]  Our prices are already the lowest.
[00:05:51.017 --> 00:05:53.878]  At 10% off, it's an insane deal for a limited time.
[00:05:53.878 --> 00:06:06.703]  Go to nfowarstore.com and get prepared while you still can.
[00:06:06.703 --> 00:06:11.705]  From the front lines of the information war, it's Alex Jones.
[00:06:23.988 --> 00:06:30.251]  Ladies and gentlemen, it's Monday, July 17th, 2023.
[00:06:30.251 --> 00:06:32.032]  I am your host, Alex Jones.
[00:06:32.032 --> 00:06:33.133]  And wow!
[00:06:33.133 --> 00:06:35.394]  The New World Order is out in the open.
[00:06:35.394 --> 00:06:41.817]  It's gone operational against humanity with its depopulation, societal, civilizational collapse operation.
[00:06:41.817 --> 00:06:47.340]  And it's getting blown to pieces in front of everybody.
[00:06:47.340 --> 00:06:49.461]  The only question is, will this giant
[00:06:51.338 --> 00:06:56.121]  Squid be able to drag us into hell with it.
[00:06:56.121 --> 00:06:58.282]  Trump has gone over the top.
[00:06:58.282 --> 00:07:02.985]  We're going to cover that first at a Turning Point USA extravaganza.
[00:07:02.985 --> 00:07:06.427]  And just said, we're under a fascist dictatorship.
[00:07:06.427 --> 00:07:07.648]  They've occupied the government.
[00:07:07.648 --> 00:07:11.009]  They're going to bring in a permanent dictatorship, but we don't stop them.
[00:07:11.009 --> 00:07:12.831]  This is the most important election ever.
[00:07:12.831 --> 00:07:15.512]  People always say that, but this time it is true.
[00:07:15.512 --> 00:07:16.753]  In spades, you know it.
[00:07:18.277 --> 00:07:19.738]  And just shed the truth.
[00:07:19.738 --> 00:07:30.728]  And now that Trump is super hardcore, he's 70 plus points ahead in all the polls against all other candidates combined.
[00:07:30.728 --> 00:07:31.749]  That's Republicans.
[00:07:31.749 --> 00:07:34.972]  He's 30 to 40 points ahead of Biden.
[00:07:34.972 --> 00:07:37.814]  Even in skewed CNN polls, he's 20 points ahead.
[00:07:37.814 --> 00:07:40.497]  This has never been seen since polling began.
[00:07:40.497 --> 00:07:43.019]  Trump is wildly popular now.
[00:07:44.702 --> 00:07:55.899]  Except for small leftist enclaves in collapsing San Francisco and New York City and delusional drug addicts and trust fund people that live in high-rises.
[00:07:55.899 --> 00:07:58.483]  And I'm not against people that live in high-rises, but that's where they live.
[00:07:59.346 --> 00:08:17.777]  And they just are not living in the real world, and they're plugged into Netflix, and into BuzzFeed, and into Instagram, and they really think that eating bugs is good, and that pedophilia is good, and that convicted pedophiles at gay pride parades shaking their ding-a-lings in five-year-old's faces is good.
[00:08:17.777 --> 00:08:19.398]  They really think World War III is good.
[00:08:19.398 --> 00:08:20.739]  They think nuclear weapons are good.
[00:08:20.739 --> 00:08:22.020]  They think nuclear war is good.
[00:08:22.020 --> 00:08:24.241]  Sean Penn says he wants nuclear war.
[00:08:24.241 --> 00:08:24.862]  Let's just have it.
[00:08:26.104 --> 00:08:28.512]  That I'm sarcastic and said, yeah, let's just blow the planet up.
[00:08:28.512 --> 00:08:30.057]  Oh look, Jones wants to blow it up.
[00:08:30.057 --> 00:08:31.823]  No, I'm trying to stop us blowing it up.
[00:08:31.823 --> 00:08:33.087]  You're the ones trying to blow it up.
[00:08:34.577 --> 00:08:37.178]  So we've got all of that with Trump.
[00:08:37.178 --> 00:08:37.638]  R.F.K.
[00:08:37.638 --> 00:08:37.998]  Jr.
[00:08:37.998 --> 00:08:44.861]  coming out and saying, we're not going to take your guns, we need our guns, protect ourselves from a tyrannical government, the problem's the SSRIs.
[00:08:44.861 --> 00:08:46.942]  Wow, new statements.
[00:08:46.942 --> 00:08:51.724]  Climate change is being used to control us through fear, not to deal with real environmental problems.
[00:08:51.724 --> 00:08:57.266]  The ESGs and the UN and their carbon taxes are for ultra-rich banks to shut down all their competition.
[00:08:57.266 --> 00:08:59.467]  I mean, yes, total truth.
[00:08:59.467 --> 00:09:02.128]  COVID-19 was a bioweapon that's designed to attack
[00:09:02.768 --> 00:09:07.152]  Black people and white people, and not Chinese or Ashkenazi Jews.
[00:09:07.152 --> 00:09:10.114]  That's actually in the studies, we'll be showing it to you.
[00:09:10.114 --> 00:09:14.337]  He's come out and said that, and it just gets wilder and wilder as the truth comes out.
[00:09:14.337 --> 00:09:16.399]  Absolutely insane.
[00:09:16.399 --> 00:09:25.286]  Big developments on the ESG front, tied into their real plan and what's in command of the operation, the SDGs.
[00:09:25.286 --> 00:09:28.028]  Meant to get to that last night, did not get any of that.
[00:09:28.028 --> 00:09:31.671]  We've just got so much to cover here today.
[00:09:33.459 --> 00:09:44.482]  Absolutely amazing and then really interesting lawyer and science buff and best-selling author Kent Heckenliebly to be joining us coming in studio, third hour.
[00:09:44.482 --> 00:09:46.683]  Gerald Celente, fourth hour.
[00:09:46.683 --> 00:09:50.584]  And I will open the phones up today as well.
[00:09:50.584 --> 00:09:58.307]  So, without further ado, the full Trump speeches on Infowars.com and a Steve Watson article.
[00:09:58.307 --> 00:09:59.467]  Please go watch it and share it.
[00:09:59.467 --> 00:10:02.608]  But here, because this truth needs to get boosted.
[00:10:03.712 --> 00:10:10.319]  Is Trump on what's at stake if Democrats in 2024 are able to steal the election again?
[00:10:10.319 --> 00:10:18.747]  We'll play clip 2, then we'll play clip 15, where Trump gets even more hardcore.
