[00:00:16.526 --> 00:00:17.647]  InfoWars.
[00:00:17.647 --> 00:00:18.828]  Tomorrow's news.
[00:00:18.828 --> 00:00:19.188]  Today.
[00:00:39.517 --> 00:01:01.098]  Ladies and gentlemen, one of the biggest stories this week has been how the Wuhan lab leak theory was actually correct, and the mainstream media that told you that was disinformation, told you not to share that, not to spread that, would censor you, ban you if you did.
[00:01:02.885 --> 00:01:12.652]  All the American news outlets, politicians saying no, it did not come from a laboratory and in fact that's racist for you to say that.
[00:01:12.652 --> 00:01:17.015]  And Trump is a racist for him to say that.
[00:01:17.015 --> 00:01:19.717]  And of course they were wrong.
[00:01:19.717 --> 00:01:21.598]  Now why are they talking about this now?
[00:01:21.598 --> 00:01:23.320]  Is it because China is getting involved?
[00:01:24.451 --> 00:01:27.774]  With Russia going into Ukraine?
[00:01:27.774 --> 00:01:39.482]  Is it because Joe Biden and his family have been caught in many of their criminal enterprises laundering money, 10% for the big guy, foreign influence, blackmail, bribery?
[00:01:39.482 --> 00:01:43.085]  He just sent a guy to jail who exposed it.
[00:01:43.085 --> 00:01:45.347]  You didn't hear about that, did you?
[00:01:45.347 --> 00:01:47.388]  I've already, I mean, you don't know his name.
[00:01:47.388 --> 00:01:49.069]  I think it's, it was Galt.
[00:01:49.069 --> 00:01:49.810]  I covered it yesterday.
[00:01:49.810 --> 00:01:50.691]  I already forgot the guy's name.
[00:01:51.803 --> 00:01:55.244]  Because they're not talking about it 24-7 on the news.
[00:01:55.244 --> 00:02:04.148]  But yeah, a guy that showed Biden's potential foreign business dealings being criminal, Biden had him arrested.
[00:02:04.148 --> 00:02:06.529]  Isn't that something?
[00:02:06.529 --> 00:02:10.370]  And that's a theme, by the way, that we're going to have today.
[00:02:10.370 --> 00:02:12.871]  Because Infowars is the canary in the coal mine.
[00:02:16.997 --> 00:02:20.419]  So what they do to Alex Jones, what they do to InfoWars, eventually they'll do to everybody else.
[00:02:20.419 --> 00:02:23.841]  But that'll be the theme ongoing.
[00:02:23.841 --> 00:02:26.682]  But I want to play a clip for you from April 2022.
