[00:00:16.306 --> 00:00:17.407]  InfoWars.
[00:00:17.407 --> 00:00:18.608]  Tomorrow's news.
[00:00:18.608 --> 00:00:19.009]  Today.
[00:00:38.914 --> 00:00:40.255]  Well, ladies and gentlemen.
[00:00:40.255 --> 00:00:48.379]  Boy, oh boy.
[00:00:48.379 --> 00:00:49.600]  I don't know where to begin.
[00:00:49.600 --> 00:00:54.683]  Is it the Biden crime family?
[00:00:54.683 --> 00:01:01.106]  Being completely exposed in ways we didn't even know.
[00:01:01.106 --> 00:01:05.028]  There's actually new information developing on this now.
[00:01:05.028 --> 00:01:06.449]  Apparently there's another phone
[00:01:08.066 --> 00:01:18.508]  Biden had another phone, Joe Biden that is, had another phone, and this one was paid for by Hunter Biden's firm.
[00:01:18.508 --> 00:01:23.589]  I guess that's so Joe Biden could have a communication device that wasn't being tracked by the U.S.
[00:01:23.589 --> 00:01:24.249]  government.
[00:01:24.249 --> 00:01:29.210]  Sounds familiar.
[00:01:29.210 --> 00:01:32.111]  Sounds familiar.
[00:01:32.111 --> 00:01:34.932]  Is he gonna smash that with a hammer?
[00:01:34.932 --> 00:01:37.012]  Is he gonna bleach bit all the data off of that?
[00:01:39.813 --> 00:01:44.857]  And we all knew that Hunter Biden had a sex addiction.
[00:01:44.857 --> 00:01:50.622]  Now we know that he was using his sex club membership.
[00:01:50.622 --> 00:01:53.625]  Sex club?
[00:01:53.625 --> 00:01:56.507]  Hey, you wanna go down to the club?
[00:01:56.507 --> 00:01:57.688]  Thinking about maybe your gym?
[00:01:57.688 --> 00:02:01.691]  Maybe a rec center?
[00:02:01.691 --> 00:02:04.074]  Maybe some sort of a lodge, a gentleman's group?
[00:02:04.074 --> 00:02:06.015]  No, not Hunter Biden!
[00:02:06.015 --> 00:02:07.817]  If Hunter Biden says, let's go to the club,
[00:02:09.704 --> 00:02:13.086]  Bring a shot of penicillin with you.
[00:02:13.086 --> 00:02:23.771]  If Hunter Biden says, let's go to the club, well, he might have some other things in mind.
[00:02:23.771 --> 00:02:25.452]  Here's what's incredible, though.
[00:02:25.452 --> 00:02:31.535]  We now have multiple FBI whistleblowers, multiple IRS whistleblowers, and it's the same story.
