[00:00:16.741 --> 00:00:17.842]  InfoWars.
[00:00:17.842 --> 00:00:19.023]  Tomorrow's news.
[00:00:19.023 --> 00:00:19.384]  Today.
[00:00:24.136 --> 00:00:26.977]  Society is collapsing around us.
[00:00:26.977 --> 00:00:33.981]  Every form of crime and degeneracy is exploding off the charts, not just in the United States, but worldwide.
[00:00:33.981 --> 00:00:40.044]  We are a fallen civilization, and it's only going to get worse.
[00:00:40.044 --> 00:00:49.048]  Yesterday, as the mass shooting unfolded in Tennessee at a school where darling little children and others were killed,
[00:00:50.579 --> 00:00:58.243]  I did not comment on the broadcast other than saying that the shooting had happened because I wanted to give it time to see what unfolded.
[00:00:58.243 --> 00:01:06.848]  But Scott, the producer, walked in right when it happened and he said, how much money you want to bet?
[00:01:06.848 --> 00:01:09.149]  This is a transgender person.
[00:01:09.149 --> 00:01:16.093]  And that's because now, about 80% of the time, the school shooters are transgender.
[00:01:17.370 --> 00:01:38.362]  And the media tries to cover it up, but we've got a bunch of the examples here of this happening, and they already take quasi-autistic people or mentally ill people, and they hop them up on a bunch of wild hormones, and then they wonder why they have the highest rates of suicide, one of the highest rates of crime out there.
[00:01:38.362 --> 00:01:40.883]  I don't hate transgender people.
[00:01:40.883 --> 00:01:44.005]  There are a lot of people that are transgender that are really nice, like Blair White.
[00:01:44.926 --> 00:01:48.569]  Who's a very sweet, smart, good person.
[00:01:48.569 --> 00:01:53.333]  And I think she believes she's a woman and acts like a woman.
[00:01:53.333 --> 00:01:56.935]  And if she wants to be a woman, she can be a woman.
[00:01:56.935 --> 00:01:59.778]  She doesn't want to go compete with women in sports, any of that stuff.
[00:01:59.778 --> 00:02:08.624]  But crazed men beating women in sports and women all hopped up on men's hormones, now committing mass shootings.
[00:02:08.624 --> 00:02:10.386]  I mean, women never commit mass shootings.
[00:02:11.855 --> 00:02:13.876]  In fact, it's never been heard of.
[00:02:13.876 --> 00:02:19.038]  And now, now it's happening.
[00:02:19.038 --> 00:02:21.339]  And these people are incredibly lost.
[00:02:21.339 --> 00:02:31.744]  And it's really a demonic spirit where they feel led to go kill innocent little children.
[00:02:31.744 --> 00:02:33.184]  And that's what happened yesterday.
[00:02:33.184 --> 00:02:35.225]  And it's just hard to believe this stuff actually happens.
[00:02:35.225 --> 00:02:37.446]  It's why I've doubted some of these things before.
[00:02:37.446 --> 00:02:38.927]  It's just hard to believe people do it.
[00:02:38.927 --> 00:02:39.407]  But you know what?
[00:02:40.342 --> 00:02:42.663]  They really do do it, ladies and gentlemen.
[00:02:42.663 --> 00:02:45.965]  And our hearts and prayers go out to the parents and so many others.
[00:02:45.965 --> 00:02:48.926]  I've got four children, one of them five and a half.
[00:02:48.926 --> 00:03:01.432]  And I just could not imagine what type of twisted, sick brain would want to go and kill little elementary school students.
[00:03:01.432 --> 00:03:07.635]  But you notice, it's men with guns taking out the crazed woman
[00:03:09.110 --> 00:03:10.351]  With the gun.
[00:03:10.351 --> 00:03:13.954]  And that's why we have guns to protect ourselves.
[00:03:13.954 --> 00:03:29.788]  And I tell you, when I go to family school events and things, and visit schools where families have children doing performing arts, I don't feel bad when I see police there armed.
[00:03:29.788 --> 00:03:30.349]  I feel good.
[00:03:32.807 --> 00:03:36.468]  They've never had a concealed carry holder go out and do anything like this.
[00:03:36.468 --> 00:03:40.329]  Concealed carry holders have the lowest crime rate of any group in the U.S.
[00:03:40.329 --> 00:03:42.310]  Just like the police.
[00:03:42.310 --> 00:03:45.311]  And these police did a great job while they're being fired at.
[00:03:45.311 --> 00:03:47.231]  They didn't play games.
[00:03:47.231 --> 00:03:53.093]  They went in there and they killed her while she was shooting at them.
[00:03:53.093 --> 00:03:55.554]  So, that's what police are supposed to do right there.
[00:03:55.554 --> 00:03:56.414]  Not like Evaldi.
[00:03:57.841 --> 00:04:05.466]  Where they sat there for 76 minutes putting hand sanitizer on in the hallways.
[00:04:05.466 --> 00:04:07.187]  People thought Uvalde didn't happen.
[00:04:07.187 --> 00:04:08.968]  No, Uvalde happened, folks.
[00:04:08.968 --> 00:04:14.111]  But people find it hard to believe that police would stand down for 76 minutes.
[00:04:14.111 --> 00:04:16.332]  That's even more unbelievable than them staging it.
[00:04:16.332 --> 00:04:22.416]  I mean, it's just the incompetence and the bureaucracy of some of these police departments
[00:04:24.093 --> 00:04:26.495]  It's like with the tower shooter back in the 60s.
[00:04:26.495 --> 00:04:30.237]  Cops didn't wait, they charged up those stairs and they killed that guy.
[00:04:30.237 --> 00:04:30.898]  While he shot at him.
[00:04:33.914 --> 00:04:40.535]  So, the answer is guns in school, especially Christian schools are targets.
[00:04:40.535 --> 00:04:50.497]  Tucker Carlson predicted it on last Friday's show, or was it Thursday's show, where he said the transgenders are arming up and are probably going to start mass shooting people.
[00:04:50.497 --> 00:04:57.538]  And now they're announcing an international day of rage on April 1st, where they're promising to have a violent uprising.
[00:04:57.538 --> 00:04:59.979]  And the left, by the way, has been defending the attacker.
[00:05:01.578 --> 00:05:04.961]  The fight against the New World Order is now the top story in the world.
[00:05:04.961 --> 00:05:06.723]  The globalists are in deep trouble.
[00:05:06.723 --> 00:05:15.832]  But they're striking back with all their deep state operatives to shut down Infowars and other truth tellers like James O'Keefe, Tucker Carlson, and countless others.
[00:05:15.832 --> 00:05:17.633]  So please, pray for us now more than ever.
[00:05:18.254 --> 00:05:24.198]  Spread the word about the broadcast and get great products to keep us on air and fund our operation while at the same time enriching your life.
[00:05:24.198 --> 00:05:29.963]  Now we've got three new products available at InfoWarsTore.com and a best seller back at stock.
[00:05:29.963 --> 00:05:34.026]  We have the amazing Dr. Jones Naturals Turmeric Toothpaste that's so much more.
[00:05:34.026 --> 00:05:35.827]  Find out more at InfoWarsTore.com.
[00:05:35.827 --> 00:05:41.411]  We have the Ashwagandha Root Pills with Black Powder Extract to accelerate your libido, stamina, testosterone.
[00:05:41.411 --> 00:05:44.894]  And we have pure Ashwagandha Gummies at InfoWarsTore.com as well.
[00:05:45.114 --> 00:05:46.915]  These are all the highest quality products.
[00:05:46.915 --> 00:05:49.056]  The prebiotic is now finally back in stock.
[00:05:49.056 --> 00:05:52.778]  They're all there at InfoWarsTore.com, so please take action now.
[00:05:52.778 --> 00:05:55.999]  Enrich your life, empower your body, and keep us on air.
[00:05:55.999 --> 00:05:57.240]  Please take action now.
[00:05:57.240 --> 00:05:58.641]  InfoWarsTore.com.
[00:06:07.738 --> 00:06:16.262]  Crashing through the lies and disinformation, it's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:06:28.835 --> 00:06:44.447]  Ladies and gentlemen, transgenderism is a Tavistock Institute, MI6, CIA creation to launch the transhumanist movement.
[00:06:44.447 --> 00:06:53.714]  Because if you'll accept a man being a woman, a woman being a man, if you'll accept two men having a baby when it's two women or a man and a woman,
[00:06:55.188 --> 00:07:07.370]  If you will accept that, you'll accept chimeric humanoids that are made out of three or four dads, or two or three moms, or a mix of other people which they're now producing and making for decades in test tubes.
[00:07:07.370 --> 00:07:10.071]  You'll accept the entire globalist agenda.
[00:07:10.071 --> 00:07:14.092]  I do not hate people that are trans.
[00:07:14.092 --> 00:07:21.333]  I do not think that the average person that is living like that is a mass shooter or a bad person.
