[00:00:16.563 --> 00:00:17.664]  InfoWars.
[00:00:17.664 --> 00:00:19.225]  Tomorrow's news, today.
[00:00:20.806 --> 00:00:26.607]  Big Brother, mainstream media, government cover-ups.
[00:00:26.607 --> 00:00:28.688]  You want to stop tyranny?
[00:00:28.688 --> 00:00:30.828]  Well, so does he.
[00:00:30.828 --> 00:00:38.270]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:38.270 --> 00:00:41.371]  It's Friday, February 24th, 2023.
[00:00:41.371 --> 00:00:45.372]  I am your battle host, Alex Jones, thanking you all.
[00:00:45.372 --> 00:00:49.333]  However, you're tuning in for joining us and reminding you, the real power are we the people.
[00:00:50.024 --> 00:00:54.466]  Is your word of mouth and your human intelligence when you take action and spread the word?
[00:00:54.466 --> 00:00:58.087]  At ConspiracyFact.info and InfoWars.com and Band.Video.
[00:00:58.087 --> 00:01:01.688]  It truly changes the world.
[00:01:01.688 --> 00:01:02.849]  All right.
[00:01:02.849 --> 00:01:06.850]  Thank you so much for joining us on this Friday edition.
[00:01:06.850 --> 00:01:13.372]  Big broadcast with some huge guests coming up later today I'll be telling you about.
[00:01:13.372 --> 00:01:14.713]  But what is today?
[00:01:14.713 --> 00:01:17.894]  Today is a very important day, obviously.
[00:01:18.931 --> 00:01:42.917]  Today is the one-year anniversary of the launching of Vladimir Putin's so-called police action or special military operation into Ukraine and the kickoff of what has now become the beginning of World War III and all of the things that that entails.
[00:01:42.917 --> 00:01:45.278]  We'll be spending some time on that today, obviously.
[00:01:46.693 --> 00:01:49.955]  But in the first hour, I want to talk about the other wars that are going on.
[00:01:49.955 --> 00:01:53.878]  The wars, the culture wars, who's running it, what's behind it.
[00:01:53.878 --> 00:01:58.181]  Because at ground level, the culture wars are very real.
[00:01:58.181 --> 00:02:15.152]  If you're a very unlucky, very rare, by the way, black person that is actually killed by the KKK and drugged behind a truck until your head comes off, like happened in a real Texas case 15 years ago or so, then that's a real race war for you.
[00:02:16.269 --> 00:02:25.911]  And if you're a white person, statistically, 20 plus times more likely to be attacked by a black person than for a black person to be attacked by a white person, according to the FBI's statistics.
[00:02:25.911 --> 00:02:29.192]  That's a very real war at the ground level.
[00:02:29.192 --> 00:02:40.514]  But still, the number of white people killed by black people is tiny compared to all of us dying from these poison shots that have taken them and getting sick and
[00:02:41.795 --> 00:02:51.818]  The chemicals and the biologicals, the radiologicals being introduced in our environments and the 5G and just all the GMO crops and the glyphosates and the dioxins.
[00:02:51.818 --> 00:02:54.559]  That's the real problem.
[00:02:54.559 --> 00:02:56.460]  And look, it's real red meat.
[00:02:56.460 --> 00:03:07.243]  I can show you 20 videos today that are new of racist, out of control, crazy black people beating up, pushing white people onto railroad tracks, killing white people.
[00:03:08.453 --> 00:03:13.937]  I can also show you 30 videos that are new today of black people killing black people.
[00:03:13.937 --> 00:03:16.458]  Those don't seem to be as hot on the internet.
[00:03:16.458 --> 00:03:27.025]  And the bottom line is there is a minority of black people, a minority of that minority in this country, that are viciously racist and that are attacking white people.
[00:03:28.098 --> 00:03:32.899]  And the way the media covers it up and all the rest of it is terrible, and it's the media helping drive it.
[00:03:32.899 --> 00:03:40.900]  But I want to put in context this today, that the people attacking us all are the real issues.
[00:03:40.900 --> 00:03:43.421]  And I'm not an apologist for black-on-white crime.
[00:03:43.421 --> 00:03:50.902]  In fact, the contrary, we talk a lot about it, but it's almost like covering the Ohio train derailment and saying it's the biggest news story.
[00:03:50.902 --> 00:03:51.862]  It is important.
[00:03:51.862 --> 00:03:56.643]  The government not caring is important, but compared to World War III or the poison shots, it doesn't even show up on the Richter scale.
[00:03:57.335 --> 00:03:58.916]  Doesn't mean I don't care about Ohio.
[00:03:58.916 --> 00:04:00.057]  And it's the same thing.
[00:04:00.057 --> 00:04:06.540]  So the numbers of white people being killed by blacks every year is over 10,000 or so.
[00:04:06.540 --> 00:04:12.544]  That sounds like a big number, but out of 350 million people, it's a problem.
[00:04:12.544 --> 00:04:20.188]  But it is tiny compared to, again, how the whole New World Order agenda is attacking everybody.
[00:04:20.188 --> 00:04:26.492]  But the globalists pushing the race war and how that fits into their larger control system
[00:04:28.075 --> 00:04:30.137]  Is one of the top issues.
[00:04:30.137 --> 00:04:38.964]  Because the division it creates, and the way it allows them to control people, and divide society, and divide and conquer, that's the big one.
[00:04:38.964 --> 00:04:42.747]  What made me really want to talk about this, I was already talking about it the last few days, is Scott Adams.
[00:04:42.747 --> 00:04:52.695]  I think he's a smart guy, I like Scott Adams, but he came out with something that he knows is a massive troll, and that would get a lot of attention.
[00:04:52.695 --> 00:04:56.819]  And part of what he says I think is accurate, but we'll talk about it when we come back.
[00:05:01.345 --> 00:05:13.316]  Right now, I'm not talking to the viewers and listeners that have gone to InfoWarsaw.com and gotten the great products that enrich your life and empower your immune system and your body and keep us on air.
[00:05:13.316 --> 00:05:17.660]  I am humbly, hand in hand, talking to the viewers and listeners that have tuned in
[00:05:18.220 --> 00:05:21.661]  Many of you for years have never gone to Infowars.com.
[00:05:21.661 --> 00:05:30.444]  We know the vast, vast, vast, vast majority of you never actually go to Infowars.com and never experience these great products and never find the operation.
[00:05:30.444 --> 00:05:33.505]  Sure, you share a link, you share an article, you tell folks about the show.
[00:05:33.505 --> 00:05:34.885]  That's great and I thank you.
[00:05:34.885 --> 00:05:36.386]  But we need funds to operate.
[00:05:36.386 --> 00:05:45.248]  Plus, we've got really great products that do amazing things for people like our CBD oil and our Fizzy Magnesium and our Sleep Aid and our Nitric Oxide and our Real Red Pill Plus.
[00:05:45.248 --> 00:05:46.729]  All of these are really great products.
[00:05:46.869 --> 00:05:47.369]  I think so.
[00:06:17.416 --> 00:06:20.199]  All the hip young things trying to make a scene.
[00:06:20.199 --> 00:06:23.802]  It's Friday, February 24th, 2023.
[00:06:23.802 --> 00:06:25.803]  I'm your host Alex Jones.
[00:06:25.803 --> 00:06:33.910]  Very honored you've chosen to join us today with your very important precious time.
[00:06:43.522 --> 00:06:45.984]  Well, here we are on the one-year anniversary.
[00:06:45.984 --> 00:07:01.274]  Twelve months ago today, the Russians launched their invasion of Ukraine, and it was a massive invasion, and Putin walked right into a bear trap of the CIA and NATO with high-tech missiles and weapons and satellite-directed weapons, and absolutely slaughtered the Russians.
[00:07:01.274 --> 00:07:02.275]  It's probably over 100,000.
[00:07:02.275 --> 00:07:05.637]  That's a low estimate.
[00:07:05.637 --> 00:07:08.679]  But the Russians have doggedly continued on and killed
[00:07:09.286 --> 00:07:13.531]  The reports are 200,000 Ukrainians, which is terrible.
[00:07:13.531 --> 00:07:20.298]  And the whole thing is a disaster and is another example of humanity being played off against each other.
[00:07:20.298 --> 00:07:23.341]  We'll be talking more about that here on the broadcast today.
[00:07:23.341 --> 00:07:26.285]  But I want to talk about the other wars going on.
[00:07:26.285 --> 00:07:27.346]  The electromagnetic 5G.
[00:07:28.627 --> 00:07:44.253]  The radiation, the toxicity, the bisphenol, the dioxins, the gender-bending chemicals, the cancer exploding, millions dead from the poison shots, tens of millions sick, global government, mass censorship, control.
[00:07:44.253 --> 00:07:56.057]  And if you look at Europe, or you look at the United States, the globalists admit they don't want a wealthy large middle class and for people in Africa, in Latin America, in Asia, in the Middle East to aspire
