[00:00:16.254 --> 00:00:17.356]  InfoWars.
[00:00:17.356 --> 00:00:18.537]  Tomorrow's news.
[00:00:18.537 --> 00:00:18.958]  Today.
[00:00:27.699 --> 00:00:33.264]  Why would anyone think that our corrupt government sees Communist China as an enemy?
[00:00:33.264 --> 00:00:37.107]  They have been close partners for over 50 years.
[00:00:37.107 --> 00:00:51.901]  In 1971, after Mao Zedong spent years calling for the invasion of America, Henry Kissinger, acting as President Nixon's special representative, secretly traveled to Beijing to open business relations with the CCP.
[00:00:52.761 --> 00:00:53.762]  George H.W.
[00:00:53.762 --> 00:00:57.204]  Bush then went to China as the director of the U.S.
[00:00:57.204 --> 00:01:04.269]  Liaison Office and paved the way for multinational outsourcing of America's labor markets.
[00:01:04.269 --> 00:01:06.511]  Fast forward to 2001.
[00:01:06.511 --> 00:01:12.655]  The inside job of taking down the Twin Towers accomplished many things for the corrupt U.S.
[00:01:12.655 --> 00:01:13.556]  government.
[00:01:13.556 --> 00:01:20.881]  It was the Pearl Harbor event that the neocons wrote they needed to launch their plan for a new American century.
[00:01:21.381 --> 00:01:27.506]  It was the catalyst for the Patriot Act, which is being used today to target American patriots.
[00:01:27.506 --> 00:01:31.750]  And it was a way to account for trillions of missing dollars.
[00:01:31.750 --> 00:01:35.072]  On the afternoon of September 10, 2001, U.S.
[00:01:35.072 --> 00:01:43.719]  Secretary of Defense Donald Rumsfeld announced that the Pentagon was unable to account for $2.3 trillion.
[00:01:43.719 --> 00:01:47.963]  The technology revolution has transformed organizations across the private sector.
[00:01:49.232 --> 00:01:53.355]  But not ours, not fully, not yet.
[00:01:53.355 --> 00:01:58.979]  We are, as they say, tangled in our anchor chain.
[00:01:58.979 --> 00:02:01.420]  Our financial systems are decades old.
[00:02:01.420 --> 00:02:07.024]  According to some estimates, we cannot track 2.3 trillion dollars in transactions.
[00:02:07.024 --> 00:02:13.909]  The very next day, on 9-11, the Pentagon's budget offices took a direct hit and was destroyed.
[00:02:14.549 --> 00:02:23.156]  The markets closed for two weeks, banks all across the nation were closed, and the missing $2.3 trillion was forgotten.
[00:02:23.156 --> 00:02:33.605]  With overwhelming evidence of 9-11 being a series of controlled demolitions, the debris and wreckage from the felled towers was not investigated.
[00:02:33.605 --> 00:02:36.628]  Instead, it was immediately shipped off to China.
[00:02:37.208 --> 00:02:43.011]  And on December 11th of that same year, China became a member of the World Trade Organization.
