[00:00:23.165 --> 00:00:24.285]  InfoWars.
[00:00:24.285 --> 00:00:32.148]  Tomorrow's news, today.
[00:00:32.148 --> 00:00:37.049]  From the front lines of the Information War, it's Alex Jones.
[00:00:43.161 --> 00:00:45.904]  A story that most outlets ignored.
[00:00:45.904 --> 00:00:53.531]  Private leaked documents from the CDC show a list of expiry dates and only certain lots are included.
[00:00:53.531 --> 00:00:57.615]  The very same lots found to be highly toxic in part of Cooper's database.
[00:00:58.536 --> 00:01:08.126]  This mode of deployment allows governments the ability to direct deadly batches into specific populations, such as red states.
[00:01:08.126 --> 00:01:17.675]  Analysis of the number of dying per 100,000 vaccinated in 50 states shows us that the overwhelming majority of vaccine deaths are happening in red states.
[00:01:18.756 --> 00:01:33.656]  Second smartest guy in the world on Substack also reported on it and has recently published an update writing that now we have a more robust and far more damning view of this carefully distributed depopulation scheme.
[00:01:34.764 --> 00:01:56.063]  Back in Ohio of 2021, the Exposé publishes a report on data found in the USA's VAERS, Vaccine Adverse Event Reporting System, which reveals that 100% of COVID-19 vaccine deaths had been caused by just 5% of the batches.
[00:01:56.063 --> 00:01:58.105]  Batches that can be identified.
[00:01:58.105 --> 00:02:01.407]  And these deadly batches were not distributed evenly.
[00:02:02.148 --> 00:02:17.657]  The top eight states with the highest vaccination death rate, Kentucky, Arkansas, West Virginia, Montana, Alaska, North Dakota, Wyoming, and Tennessee, are all red states.
[00:02:17.657 --> 00:02:21.379]  19 of the top 24 on the list are red states.
[00:02:21.379 --> 00:02:26.242]  And California has been the least affected by the deadly lots of COVID vaccine.
[00:02:27.023 --> 00:02:41.819]  The numbers show that Kentucky has a 1,900% worse vaccination death rate than California, suggesting that Kentucky received 20 times the amount of deadly batches than California did.
[00:02:42.595 --> 00:02:59.008]  Florida, number 20 on the list of most vaccine deaths per vaccination, received three times the amount of deadly batches than California, with its vaccination death rate at 200% higher than California's.
[00:02:59.008 --> 00:03:12.078]  The author points out that these deadly batches would be better classified as rapid kill lots and slow kill lots, as we are now seeing more evidence that they kill over time.
[00:03:13.581 --> 00:03:19.784]  And the evidence shows that red states were targeted with the rapid kill shots.
