[00:00:05.660 --> 00:00:06.301]  Big Brother.
[00:00:06.961 --> 00:00:08.022]  Mainstream media.
[00:00:08.723 --> 00:00:09.864]  Government cover-ups.
[00:00:10.484 --> 00:00:11.305]  You want answers?
[00:00:12.066 --> 00:00:12.966]  Well, so does he.
[00:00:13.607 --> 00:00:17.410]  He's Alex Jones on the GCN Radio Network.
[00:00:17.811 --> 00:00:21.894]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.768 --> 00:00:28.091]  This hour we're live from Scottsdale, Arizona.
[00:00:28.131 --> 00:00:29.112]  My name is Erskine.
[00:00:29.172 --> 00:00:30.493]  I'm host of Erskine Overnight.
[00:00:30.533 --> 00:00:33.696]  Heard over many of these GCN network stations.
[00:00:33.716 --> 00:00:35.578]  Saturday nights at 11 p.m.
[00:00:35.618 --> 00:00:36.059]  Central.
[00:00:36.559 --> 00:00:41.343]  Now, I'm honored to be guest hosting this hour only for my friend Alex Jones.
[00:00:41.483 --> 00:00:42.745]  I'm not substituting.
[00:00:42.985 --> 00:00:45.107]  There ain't no substitute for Alex Jones.
[00:00:45.587 --> 00:00:54.673]  What I'm doing is guest hosting this hour only because Alex Jones is preparing for the most controversial peace rally of the year.
[00:00:55.093 --> 00:00:57.895]  The most controversial peace rally of the year.
[00:00:58.335 --> 00:01:01.857]  And that's going to be in President Bush's own backyard.
[00:01:02.157 --> 00:01:03.698]  Crawford, Texas.
[00:01:03.718 --> 00:01:04.779]  4.30 Saturday.
[00:01:04.859 --> 00:01:06.280]  It begins with Ralph Nader.
[00:01:06.920 --> 00:01:07.301]  7 o'clock.
[00:01:07.481 --> 00:01:14.245]  Alex Jones, who will tell the President's neighbors the truth about the family living next door at the Western White House.
[00:01:14.625 --> 00:01:21.850]  I'll begin Saturday at 4.30 with music by Shanghai Five, Ralph Nader and Alex Jones in Crawford, Texas.
[00:01:22.310 --> 00:01:26.573]  Tonkawa Falls Park, that is the President's own backyard.
[00:01:27.053 --> 00:01:28.654]  Be there to support America.
[00:01:29.054 --> 00:01:29.655]  Ralph Nader.
[00:01:30.245 --> 00:01:34.750]  Who is the only non-Skull and Bones presidential candidate.
[00:01:34.770 --> 00:01:35.691]  Of course, you knew that.
[00:01:35.791 --> 00:01:44.861]  You know he's the only non-Skull and Bones presidential candidate because you're listening to Alex Jones and you have been to Infowars.com.
