[00:00:05.709 --> 00:00:06.329]  Big Brother.
[00:00:07.010 --> 00:00:08.030]  Mainstream media.
[00:00:08.771 --> 00:00:09.872]  Government cover-ups.
[00:00:10.532 --> 00:00:11.353]  You want answers?
[00:00:12.113 --> 00:00:12.994]  Well, so does he.
[00:00:13.694 --> 00:00:17.317]  He's Alex Jones on the GCN Radio Network.
[00:00:17.857 --> 00:00:21.940]  And now, live from Austin, Texas, Alex Jones.
[00:00:34.093 --> 00:00:37.075]  Welcome my friends coast-to-coast and world-wide.
[00:00:37.176 --> 00:00:39.397]  Thank you for tuning in to this broadcast.
[00:00:40.538 --> 00:00:43.000]  I'm Alex Jones, your host.
[00:00:43.160 --> 00:00:46.182]  It is Monday, already the fourth day of October 2004.
[00:00:46.663 --> 00:00:49.745]  Mount St.
[00:00:49.865 --> 00:00:51.427]  Helens eruption imminent.
[00:00:52.187 --> 00:00:59.513]  It had a medium-sized eruption obviously you saw Friday afternoon with some smaller ones throughout the weekend.
[00:01:00.336 --> 00:01:07.479]  And now they're saying prepare for a large eruption, large to small.
[00:01:07.539 --> 00:01:13.521]  They don't know what's going to happen, but it could explode like it did back in 1980.
[00:01:15.062 --> 00:01:16.643]  Scientists are predicting Mount St.
[00:01:16.663 --> 00:01:18.283]  Helens in the U.S.
[00:01:18.303 --> 00:01:20.904]  state of Washington could erupt within hours.
[00:01:20.984 --> 00:01:27.747]  This just out, the volcano alert has been raised to level 3 after new tremors were detected.
[00:01:28.331 --> 00:01:30.191]  That's the highest level before eruption.
[00:01:30.752 --> 00:01:41.274]  Hundreds of people have been evacuated, but the threat of the eruption is not deterring some people, with crowds gathering nearby to catch a glimpse of nature at work.
[00:01:42.494 --> 00:01:46.995]  You know, if I was them, I would be getting back from the volcano.
[00:01:47.515 --> 00:01:54.217]  This isn't like one of those volcanoes they got down in Central or South America, you know, that's just got some lava spewing out of it a few hundred feet.
[00:01:55.137 --> 00:02:00.640]  This baby likes to blow up and shoot hot ash and rocks over hundreds of miles.
[00:02:02.742 --> 00:02:03.342]  Who knows?
[00:02:03.642 --> 00:02:07.825]  I just hope and pray it doesn't blow up and kill a bunch of people, but we'll continue to watch Mount St.
[00:02:07.845 --> 00:02:08.205]  Helens.
[00:02:09.686 --> 00:02:12.047]  Let me just run through the type of news I've got.
[00:02:12.067 --> 00:02:13.928]  I don't think I've ever had a stack this big.
[00:02:14.289 --> 00:02:20.372]  I counted this morning, it's like 200 articles I printed off this weekend and this morning.
[00:02:20.773 --> 00:02:23.274]  Diebold Rep now runs elections!
[00:02:23.314 --> 00:02:24.695]  That's a Wired News headline.
[00:02:25.635 --> 00:02:27.756]  That's right, and it's the same thing here in Austin.
[00:02:27.796 --> 00:02:39.762]  This is out in California, but here in Austin, you've got Hardener Civics, the Clear Channel Loan Company, that owns the voting machines, and they have their former or current employees as do all the elections judges, or many of them.
[00:02:40.842 --> 00:02:44.784]  No big deal, everything's completely above board and fine.
[00:02:45.344 --> 00:02:48.225]  Britain's secretly kept in post-war French camps.
[00:02:48.726 --> 00:02:50.787]  That's right, that's what you get for liberating us.
[00:02:51.047 --> 00:02:51.487]  We're not gonna
[00:02:52.450 --> 00:02:57.572]  Let you expose the fact that we work with the Nazis, so we'll just keep British troops who were held by Nazis.
[00:02:58.012 --> 00:02:59.532]  The French will just go ahead and keep them.
[00:03:01.073 --> 00:03:10.776]  And of course, good old Harry Truman, I'm sorry to tell you, allowed the Russians to keep at least 20,000 American troops.
[00:03:10.816 --> 00:03:12.596]  Could care less about them, nothing was said.
[00:03:13.997 --> 00:03:18.078]  But again, I know you're supposed to be a good neocon, and we just need to go support the troops.
[00:03:18.438 --> 00:03:20.559]  That means cut them loose and not care about them.
[00:03:21.201 --> 00:03:29.484]  Just stick the sticker on your car next to George W, the POW MIA sticker, and just feel good about yourself.
[00:03:30.004 --> 00:03:31.024]  Don't face the facts.
[00:03:31.724 --> 00:03:33.605]  This is government for you, period.
[00:03:35.106 --> 00:03:44.729]  After the liberation, De Gaulle's government held on to internees from many countries and officially closed centers to hide collaboration.
[00:03:46.049 --> 00:03:48.870]  The government of Charles De Gaulle held hundreds of foreigners, including
[00:03:49.688 --> 00:03:57.894]  Britain's in an internment camp near Toulouse for up to four years after the Second World War, according to secret documents that were just released.
[00:03:57.954 --> 00:04:00.496]  So, again, there's your friend the government.
[00:04:01.237 --> 00:04:03.038]  Always taking good care of you.
[00:04:03.219 --> 00:04:04.319]  Let's just trust them.
[00:04:04.720 --> 00:04:06.181]  Governments never do anything wrong.
[00:04:06.221 --> 00:04:07.602]  Let's just submit to government.
[00:04:08.433 --> 00:04:14.175]  Here's another article here about these vaccines the British government's about to force every child in England to take.
[00:04:14.555 --> 00:04:15.735]  They're talking about it here.
[00:04:16.135 --> 00:04:22.157]  They actually change brain chemistry to where you cannot be affected by nicotine, cocaine, heroin, things like that.
[00:04:22.177 --> 00:04:25.298]  Of course, it also makes it where you can't naturally be happy.
[00:04:25.699 --> 00:04:29.700]  It plugs up the natural neuroreceptors for endorphins.
[00:04:30.420 --> 00:04:33.321]  Vaccines against vice, the technology and political
[00:04:34.745 --> 00:04:38.948]  Interests are there, but inoculating kids against bad habits might do more harm than good.
[00:04:38.968 --> 00:04:42.891]  Of course, no mention in this article about what it does to your brain.
[00:04:43.712 --> 00:04:46.053]  Folks, that's four articles out of almost 200.
[00:04:46.734 --> 00:04:48.995]  We'll get into all of it.
[00:04:49.015 --> 00:04:50.417]  It's all coming up.
[00:04:50.517 --> 00:04:51.157]  The debate.
[00:04:51.337 --> 00:04:52.558]  We'll discuss the election.
[00:04:53.058 --> 00:04:54.199]  What's happening in Iraq.
[00:04:54.319 --> 00:04:55.520]  The Patriot Act bill.
[00:04:55.720 --> 00:04:56.141]  All of it.
[00:04:56.161 --> 00:04:56.661]  Stay with us.
[00:04:56.941 --> 00:04:58.883]  PrisonPlanet.tv and InfoWars.com.
[00:05:01.534 --> 00:05:05.137]  Are you one of the millions of Americans who suffer from gum disease like gingivitis?
[00:05:05.357 --> 00:05:06.778]  If so, hope has arrived.
[00:05:07.258 --> 00:05:08.699]  I'd like to introduce you to Vitamir.
[00:05:08.960 --> 00:05:14.123]  Vitamir is the all-natural toothpaste and mouthwash designed to protect against and promote healing of gum disease.
[00:05:14.504 --> 00:05:18.967]  Unlike most toothpaste and mouthwash, Vitamir contains no alcohol, no sugar, and no fluoride.
[00:05:19.287 --> 00:05:27.934]  Instead, Vitamir products contain zinc to inhibit plaque growth and promote healing, folic acid to reduce inflammation, myrrh used since biblical times for gum disease, and clove oil.
[00:05:28.434 --> 00:05:29.575]  Gum disease is serious.
[00:05:30.035 --> 00:05:33.798]  Research links gum disease to health problems like diabetes, stroke, and heart disease.
[00:05:34.078 --> 00:05:40.702]  With a regular program of oral hygiene including vitamin toothpaste and mouthwash, your chances of experiencing gum disease will be greatly diminished.
[00:05:41.043 --> 00:05:45.085]  Find out for yourself why health professionals across America are recommending Vitamir.
[00:05:45.506 --> 00:05:47.487]  Order yours today from Cliff Scott Enterprises.
[00:05:47.747 --> 00:05:48.247]  Call toll-free 800-569-4340.
[00:05:48.267 --> 00:05:48.508]  That's 800-569-4340.
[00:05:48.528 --> 00:05:49.788]  Or visit their website at www.cliffscott.com.
[00:06:02.297 --> 00:06:03.338]  The War on Terrorism.
[00:06:03.659 --> 00:06:06.461]  Will it be fought overseas, or will it affect us here at home?
[00:06:06.721 --> 00:06:10.885]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[00:06:11.305 --> 00:06:12.146]  So what do you do?
[00:06:12.446 --> 00:06:17.010]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[00:06:17.490 --> 00:06:19.631]  With a little know-how, it's not that difficult.
[00:06:20.112 --> 00:06:34.821]  Sheltering in Place, Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallout, developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:06:34.861 --> 00:06:41.925]  government, gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[00:06:42.265 --> 00:06:46.672]  Get this critical video every American needs for only $29 plus shipping.
[00:06:47.112 --> 00:06:48.895]  Order by calling New Millennium today at 888-803-4438.
[00:06:48.915 --> 00:06:49.135]  That's 888-803-4438.
[00:06:49.215 --> 00:06:50.697]  Or order on the web at Berkeywater.com.
[00:07:00.191 --> 00:07:04.535]  Alex Jones here, announcing the release of my new film, Police State 3 Total Enslavement.
[00:07:04.736 --> 00:07:09.140]  Police State 3 details the architecture, goals, and operations of the New World Order.
[00:07:09.300 --> 00:07:13.664]  There is a chance to use this disaster for the New World Order.
[00:07:13.704 --> 00:07:15.046]  The New World Order.
[00:07:15.806 --> 00:07:16.567]  Can emerge.
[00:07:16.848 --> 00:07:21.072]  The film documents dozens of confirmed cases of government-sponsored terrorism worldwide.
[00:07:21.132 --> 00:07:28.080]  We rip the Sinister Patriot Act legislation 1 and 2 apart piece by piece and reveal the arrogance of what Ashcroft has to say about your liberty.
[00:07:28.200 --> 00:07:30.203]  You will lose your liberty.
[00:07:30.563 --> 00:07:41.008]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[00:07:41.188 --> 00:07:46.551]  If you want to understand what the new world order really is, then my new two-and-a-half-hour video, Police Day 3, is for you.
[00:07:47.071 --> 00:07:50.833]  Visit InfoWars.com or PrisonPlanet.com to order or call toll-free 1-888-253-3139.
[00:07:50.873 --> 00:07:51.133]  That's 888-253-3139.
[00:07:51.213 --> 00:07:52.734]  Order today and spread the word!
[00:08:02.398 --> 00:08:08.423]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:09.043 --> 00:08:12.066]  It's Alex Jones and the GCN Radio Network.
[00:08:16.129 --> 00:08:19.152]  We got Paul Watson joining us in the next hour.
[00:08:19.252 --> 00:08:24.776]  In the third hour, just going to do a brief interview concerning this gentleman who was in the Palm Beach Post.
[00:08:24.936 --> 00:08:29.140]  Marlins fan spends a night in jail for curfew violation.
[00:08:29.800 --> 00:08:30.461]  This went on
[00:08:31.568 --> 00:08:43.898]  Last week, you'd say, well, it's to stop these people who are out being bad during hurricanes, and we can't allow that or after hurricanes.
[00:08:43.938 --> 00:08:45.339]  But again, it sets the precedent.
[00:08:45.379 --> 00:08:50.042]  Now, New York's talking about a curfew for adults as well, and there's no hurricane.
[00:08:50.062 --> 00:08:55.647]  Places like Cloverport, Kentucky, for five, coming up on six years, have had nighttime curfews for adults.
[00:08:56.267 --> 00:08:58.669]  But it's all selectively enforced.
[00:08:58.729 --> 00:09:00.951]  And let me tell you something, curfews
[00:09:01.937 --> 00:09:11.880]  Aren't an American institution, ladies and gentlemen, but again, try telling that to people who think that being secretly arrested and taken to a camp for torture is freedom.
[00:09:13.381 --> 00:09:16.262]  Debate ensues over Kerry's use of a pen.
[00:09:17.302 --> 00:09:18.863]  This is out of the New York Post.
[00:09:19.903 --> 00:09:21.303]  Yesterday it was on Drudge.
[00:09:21.463 --> 00:09:26.585]  It was, ladies and gentlemen, John Forbes Kerry was seen folding a piece of paper.
[00:09:27.145 --> 00:09:28.986]  And even worse, he had a pen.
[00:09:29.665 --> 00:09:32.867]  Drudge said that he brandished a pen, ladies and gentlemen.
[00:09:34.287 --> 00:09:44.312]  Of course, Bush also had an evil pen, but it says, why was John Kerry trying to pull something at the debates last week?
[00:09:44.452 --> 00:09:54.157]  That question was burning up the internet yesterday after a slow-mo review of the footage showed the Massachusetts Senator taking an object out of his right pocket before the first question.
[00:09:55.137 --> 00:10:01.200]  Was it a cheat sheet, as some conservative bloggers claimed, or was it something innocuous?
[00:10:01.641 --> 00:10:04.662]  Either way, it would violate the debate rules agreed on by both campaigns.
[00:10:05.022 --> 00:10:08.284]  No props, notes, or other tangible things may be brought to the debate.
[00:10:08.724 --> 00:10:11.466]  Many blogs offered links to the pocket gate footage.
[00:10:11.806 --> 00:10:12.706]  It's a pocket gate.
[00:10:13.687 --> 00:10:17.049]  But the mystery was solved when the Post interviewed a Fox News Channel feed.
[00:10:17.069 --> 00:10:20.911]  From Thursday debate, Kerry pulled out a black pen.
[00:10:21.551 --> 00:10:23.312]  Kerry campaign spokesman David Wade
[00:10:24.292 --> 00:10:27.715]  Remain angry about the bloggers guilt by insinuation.
[00:10:28.556 --> 00:10:31.579]  He said the right wing attack machine will say anything to steal the debate.
[00:10:31.819 --> 00:10:32.319]  Do over.
[00:10:32.700 --> 00:10:35.402]  He said we plead guilty to having a pen.
[00:10:35.963 --> 00:10:37.384]  The Bush campaign did not comment.
[00:10:37.744 --> 00:10:40.327]  Well Bush had a pen as well.
[00:10:41.388 --> 00:10:44.110]  Now why am I covering this as our first big story?
[00:10:45.671 --> 00:10:46.792]  Because it's not a story.
[00:10:48.414 --> 00:10:49.735]  It's like the debate itself.
[00:10:50.035 --> 00:10:50.676]  It's a joke.
[00:10:52.208 --> 00:10:56.390]  Are we talking about how Kerry said we've got to have the global test for global government?
[00:10:57.931 --> 00:11:03.594]  Are we talking about Bush who looked like he was completely coked up and bombed out of his gourd?
[00:11:04.495 --> 00:11:14.340]  Are we talking about how the two candidates are cousins and how they're both for the phony war and how they're members of the same secret society or how the debates are completely staged down to the questions and answers?
[00:11:15.740 --> 00:11:17.581]  No, we're talking about a pen.
[00:11:18.282 --> 00:11:20.343]  Kerry pulled a pen out of his pocket
[00:11:20.979 --> 00:11:25.841]  And was writing on pieces of paper they gave them, and yes, they were allowed to have pens, just not their own pens.
[00:11:26.221 --> 00:11:27.182]  This is incredible!
[00:11:27.522 --> 00:11:31.143]  This gets us involved like a bunch of barking chihuahuas.
[00:11:31.524 --> 00:11:34.225]  Yeah, the debate wasn't totally controlled!
[00:11:34.265 --> 00:11:36.005]  He pulled a pen out of his pocket!
[00:11:37.266 --> 00:11:39.527]  This is the mindless society we've turned into.
[00:11:40.655 --> 00:11:53.242]  And do we hear the neocons going after Kerry for his Skull and Bones membership, going after Kerry for being for total gun control, going after Kerry for being for big government just like Bush is?
[00:11:53.382 --> 00:11:54.162]  No, none of that.
[00:11:54.683 --> 00:12:02.267]  We have questions about immigration in this international debate they had last week, which is certainly a foreign policy question.
[00:12:02.327 --> 00:12:03.387]  No, no comments.
[00:12:04.528 --> 00:12:06.529]  The issues we really want to discuss instead
