[00:00:05.664 --> 00:00:06.305]  Big Brother.
[00:00:06.986 --> 00:00:08.028]  Mainstream media.
[00:00:08.749 --> 00:00:09.830]  Government cover-ups.
[00:00:10.531 --> 00:00:11.312]  You want answers?
[00:00:12.073 --> 00:00:12.994]  Well, so does he.
[00:00:13.655 --> 00:00:17.561]  He's Alex Jones on the GCN Radio Network.
[00:00:17.841 --> 00:00:20.184]  And now, live from Austin, Texas,
[00:00:21.065 --> 00:00:21.926]  Alex Jones.
[00:00:22.886 --> 00:00:23.667]  We are live.
[00:00:23.767 --> 00:00:26.268]  Our number here is 800-259-9231.
[00:00:26.929 --> 00:00:31.051]  This is Erskine sitting in for my final day with Alex Jones.
[00:00:31.151 --> 00:00:32.812]  Alex will be back with you Monday.
[00:00:33.053 --> 00:00:34.974]  Alex will be back Monday.
[00:00:35.334 --> 00:00:37.615]  Right now he is at the belly of the beast.
[00:00:37.676 --> 00:00:43.119]  He is at Ground Zero New York City where he will have another astonishing report.
[00:00:43.639 --> 00:00:53.547]  If you missed yesterday's program, you missed one heck of a report from Alex Jones right in the middle of everything that's going on in New York City.
[00:00:53.827 --> 00:01:12.101]  I'm not talking about the floor of the Republican Convention, I'm talking out with you, the people, the 300,000 people who are out protesting that you're not hearing about on ABC, NBC, CBS, or CNN, but then you're used to hearing the news that they don't report on the Alex Jones radio program.
[00:01:13.208 --> 00:01:15.770]  First off, let's go back to the Republican Convention.
[00:01:15.910 --> 00:01:18.071]  On Wednesday night, it was Dick Cheney.
[00:01:18.431 --> 00:01:23.274]  And when Dick Cheney is the good cop, you know they are really going on the attack.
[00:01:23.794 --> 00:01:26.376]  It was Zell on Earth, Wednesday night.
[00:01:28.057 --> 00:01:37.423]  In an interview with Chris Matthews, where Chris finally threw him a hardball, he said, I wish we lived in a day when you could challenge a person to a duel.
[00:01:37.923 --> 00:01:39.464]  And then he walked out on the interview.
[00:01:40.433 --> 00:01:50.398]  Man, I'm telling you, he fired both barrels and just kept on firing and Dick Cheney came off looking like Mr. Nice.
[00:01:51.178 --> 00:01:54.200]  Where else could you see that type of occurrence?
[00:01:54.340 --> 00:02:01.203]  And then last night it was the President's turn and the President had the most beautiful stage you were ever going to see.
[00:02:01.723 --> 00:02:07.766]  It was set out totally regal with the emblem of the President of the United States
[00:02:08.527 --> 00:02:17.853]  Huge and he's standing in the middle of it and he essentially is saying that we're going to be safe, secure and all fuzzy and warm.
[00:02:18.393 --> 00:02:19.814]  It was a wonderful speech.
[00:02:19.914 --> 00:02:24.737]  It really was a wonderful speech and I think you'll find that it was just
[00:02:25.720 --> 00:02:27.481]  Very rousing for the people.
[00:02:27.541 --> 00:02:29.422]  The one quote that they never used.
[00:02:30.043 --> 00:02:31.764]  The one quote that you didn't hear.
[00:02:32.104 --> 00:02:35.246]  You never heard anything about our Constitution.
[00:02:35.646 --> 00:02:38.067]  You never heard anything about our freedoms.
[00:02:38.528 --> 00:02:41.089]  You never heard the quote by Benjamin Franklin.
[00:02:41.569 --> 00:02:48.273]  They that give up essential liberty shall obtain a little temporary safety, neither liberty nor safety.
[00:02:48.373 --> 00:02:52.476]  They that give up essential liberty to obtain a little temporary safety
[00:02:52.996 --> 00:02:55.599]  deserve neither liberty nor safety.
[00:02:56.400 --> 00:02:59.443]  Ben Franklin's quote was not said that night.
[00:02:59.563 --> 00:03:06.290]  Now the other person whom you didn't see at the convention who didn't give a speech was John Ashcroft.
[00:03:07.381 --> 00:03:09.081]  Why did you not hear John Ashcroft?
[00:03:09.141 --> 00:03:12.002]  Well, let me give you two of his quotes from 2004.
[00:03:12.062 --> 00:03:14.943]  Two of the John Ashcroft quotes.
[00:03:15.443 --> 00:03:25.225]  One is, I'll continue to maintain that Saddam Hussein aided Al Qaeda, financially and materially, despite the fact that he didn't gather that.
[00:03:25.325 --> 00:03:27.745]  This is the Attorney General of the United States.
[00:03:28.445 --> 00:03:29.345]  Actual quote.
[00:03:29.425 --> 00:03:30.986]  This is not out of context.
[00:03:33.038 --> 00:03:40.187]  I will continue to maintain that Saddam Hussein aided al-Qaeda financially and materially despite the fact that he didn't.
[00:03:40.919 --> 00:03:41.859]  And the other quote from 2004.
[00:03:41.919 --> 00:03:45.961]  This was before the 9-11 Commission.
[00:03:46.561 --> 00:03:55.905]  The administration categorically denies that it authorized the use of torture in Iraq and I refuse to release the Department of Justice's letter of sanctioning the use of torture.
[00:03:56.465 --> 00:03:57.305]  John Ashcroft.
[00:03:57.565 --> 00:03:58.706]  He actually said that.
[00:03:58.806 --> 00:04:06.589]  So is it a miracle or are you at all surprised that he did not appear at the Republican Convention giving any speeches?
