[00:00:10.638 --> 00:00:15.062]  Now on Radio 4, Simon Cox presents the first in a new series of Club Class.
[00:00:23.210 --> 00:00:27.274]  Skull & Bones has been called the most powerful and elite club in the world.
[00:00:27.981 --> 00:00:30.582]  Two of the last three American Presidents have been members.
[00:00:31.102 --> 00:00:37.185]  And it doesn't matter who wins this year's American election, as we already know, it'll be a Skull & Bones White House.
[00:00:37.665 --> 00:00:40.446]  Both George Bush and John Kerry are bonesmen.
[00:00:41.406 --> 00:00:42.006]  Never heard of it?
[00:00:42.426 --> 00:00:44.367]  Well, Skull & Bones like to keep it that way.
[00:00:44.987 --> 00:00:54.331]  After new members go through an occult initiation ceremony, they swear to a strict code of secrecy that forbids them from ever speaking about what goes on inside the club.
[00:00:54.995 --> 00:00:55.615]  Like to join?
[00:00:55.635 --> 00:00:57.316]  Well, you have to be invited.
[00:00:57.336 --> 00:01:05.098]  I'm the only people each year who receive the invitation of 15 students from America's most aristocratic university, Yale.
[00:01:06.118 --> 00:01:11.400]  In this program, we'll be exploring this strange society, and trying to answer the key question.
[00:01:11.920 --> 00:01:15.641]  How does one tiny club provide both presidential candidates?
[00:01:16.221 --> 00:01:19.862]  Is it coincidence, conspiracy, or something else altogether?
[00:01:25.556 --> 00:01:35.321]  Say John Kerry wins this presidential election, that will mean that three of the last four American presidents come from this one small secret society.
[00:01:38.023 --> 00:01:44.466]  There are nearly ten members of the administration, whom George W. Bush appointed, who are members of Skull and Bones.
[00:01:44.886 --> 00:01:45.827]  Does it still exist?
[00:01:46.527 --> 00:01:49.508]  I mean, the thing is so secret, I'm not even sure it still exists.
[00:01:50.069 --> 00:01:54.071]  You can't tell me that these ten men happen to be the most qualified men for the job.
[00:01:56.554 --> 00:01:58.856]  He talked about all sorts of difficult things.
[00:01:58.896 --> 00:02:01.418]  He talked about being indicted for conspiracy.
[00:02:01.798 --> 00:02:03.279]  He talked about two divorces.
[00:02:03.779 --> 00:02:06.181]  He even talked about his time in the CIA.
[00:02:06.841 --> 00:02:09.143]  And he would not talk about Scalabobs.
[00:02:22.352 --> 00:02:24.674]  When I see it, is it fairly obvious that... No.
[00:02:25.373 --> 00:02:27.274]  It's fairly obvious that it's a strange building.
[00:02:28.635 --> 00:02:33.759]  My search for the secrets of Skull & Bones begins on a wet spring afternoon on the Yale campus.
[00:02:34.299 --> 00:02:44.126]  My guide is Peggy Adler, a tenacious researcher who helped investigate the Iran-Contra scandal in the 1980s, and has been probing into Skull & Bones for almost 20 years.
[00:02:44.786 --> 00:02:51.071]  We're on the way to Skull & Bones headquarters, the intriguingly named tomb on one of Yale's main thoroughfares.
[00:02:52.080 --> 00:02:53.321]  On the left.
[00:02:53.341 --> 00:02:54.341]  That's right.
[00:02:54.441 --> 00:02:57.003]  I can see why it's called the Tube.
[00:02:57.043 --> 00:02:59.804]  That's why it's called the Tube.
[00:02:59.844 --> 00:03:03.747]  It seems very appropriate weather that we're in the middle of this storm.
[00:03:03.827 --> 00:03:06.828]  There's, you know, thunder every now and then.
[00:03:07.309 --> 00:03:12.631]  Look at this building, which does look, it's quite an imposing, quite a dark looking building really, isn't it?
[00:03:12.992 --> 00:03:14.853]  Right in the middle of the campus.
[00:03:14.933 --> 00:03:16.093]  Should we take a closer look?
[00:03:17.494 --> 00:03:18.775]  You can if you want.
[00:03:18.995 --> 00:03:19.495]  I'll stay here.
[00:03:19.876 --> 00:03:20.636]  Why don't you want to come up?
[00:03:21.226 --> 00:03:30.295]  I just feel that since I live locally and continue to be cited in articles by name, that I'll just stay on this side of the street.
[00:03:30.676 --> 00:03:32.257]  You don't want to come up here and knock on the door?
[00:03:32.337 --> 00:03:32.978]  Oh, no, no, no.
[00:03:33.539 --> 00:03:34.039]  Wish me luck.
[00:03:34.339 --> 00:03:34.720]  Good luck.
[00:03:36.061 --> 00:03:43.088]  It's Sunday, when the 15 members of Skull & Bones normally meet, and it's their last chance before the university breaks up for the summer.
