[00:00:04.790 --> 00:00:05.430]  Big Brother.
[00:00:06.090 --> 00:00:07.131]  Mainstream media.
[00:00:07.871 --> 00:00:09.091]  Government cover-ups.
[00:00:09.631 --> 00:00:10.451]  You want answers?
[00:00:11.212 --> 00:00:12.152]  Well, so does he.
[00:00:12.752 --> 00:00:16.593]  He's Alex Jones on the GCN Radio Network.
[00:00:16.953 --> 00:00:21.014]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.495 --> 00:00:27.477]  It is Friday, the 29th day of October 2010.
[00:00:27.517 --> 00:00:33.600]  We're going to be live here for the next three hours, as we are every weekday, 11 a.m.
[00:00:33.620 --> 00:00:34.020]  to 2 p.m.
[00:00:34.060 --> 00:00:34.380]  Central.
[00:00:34.700 --> 00:00:36.401]  Many days we go over at the fourth hour.
[00:00:36.901 --> 00:00:41.443]  Then, of course, I return live this Sunday for the abbreviated transmission, 4 to 6 p.m.
[00:00:41.503 --> 00:00:42.624]  Central Standard Time.
[00:00:45.077 --> 00:01:00.155]  Obviously they've got all of the suspicious package bomb threat hysteria going ahead of the election right now with two UPS planes stopped on the East Coast in Newark, New Jersey and of course in Philadelphia.
[00:01:01.565 --> 00:01:05.507]  They're also tracking down UPS vehicles in Queens, New York.
[00:01:06.187 --> 00:01:16.612]  And it all started in England, they admit, dealing with a suspicious box from Yemen with a printer ink cartridge in it.
[00:01:17.513 --> 00:01:18.433]  Very scary.
[00:01:19.074 --> 00:01:26.097]  But if we give up all of our rights and give all of our tax money to foreign banks, they will protect us.
[00:01:26.878 --> 00:01:27.558]  Remember that.
[00:01:28.973 --> 00:01:37.841]  When our grandchildren ask why we live in such a police state, you tell them, honey, it's because, you know, the government wanted to protect us from evil men with turbines on their heads.
[00:01:38.241 --> 00:01:40.403]  The government wasn't involved in any of the terror.
[00:01:40.763 --> 00:01:43.806]  The government hated the takeover and all the trillions they were able to steal.
[00:01:44.186 --> 00:01:46.048]  They just did it to protect us, okay?
[00:01:47.189 --> 00:01:49.150]  And the bankers took your pension funds.
[00:01:49.431 --> 00:01:51.893]  They're getting ready to take your pension funds to keep you safe.
