[00:00:03.382 --> 00:00:05.223]  We live in a surveillance society.
[00:00:06.703 --> 00:00:07.523]  Why do I have to come down?
[00:00:09.284 --> 00:00:11.404]  Monitor every human being on the planet.
[00:00:13.085 --> 00:00:14.965]  I don't know how they knew all about us.
[00:00:16.646 --> 00:00:20.027]  A big government will take more and more of their rights away from them.
[00:00:21.827 --> 00:00:23.528]  Are you aware, yes or no?
[00:00:25.485 --> 00:00:30.829]  One major world crisis away from having a totalitarian type of system.
[00:00:30.869 --> 00:00:33.570]  The main event is the wholesale destruction of the world economy.
[00:00:33.610 --> 00:00:38.294]  The push for every nation on the globe to identify and number all of its citizens.
[00:00:38.314 --> 00:00:40.695]  We are warned of such a global system.
[00:00:40.735 --> 00:00:45.098]  The great experiment that was once America has been prostituted by special interests.
[00:00:45.558 --> 00:00:50.381]  All they're thinking about is, oh, government, do something, protect me, save us from all of this.
[00:00:52.143 --> 00:00:53.784]  We are living in the last days.
[00:00:56.573 --> 00:01:01.015]  Friends, I hope that you will order Shadow Government from Infowars.com.
[00:01:01.055 --> 00:01:04.176]  We also have some specials when you get some of our other films half price.
[00:01:04.196 --> 00:01:09.178]  When you order Shadow Government, a new level in production quality and in information.
[00:01:09.198 --> 00:01:17.141]  It exposes how a cashless society, surveillance beast grid of total control is being put into place.
[00:01:17.161 --> 00:01:18.882]  This film needs to be seen.
[00:01:19.162 --> 00:01:20.083]  Everybody needs to get it.
[00:01:20.323 --> 00:01:21.423]  So order yours today.
[00:01:21.523 --> 00:01:25.465]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[00:01:26.932 --> 00:01:28.494]  Shadow Government, ladies and gentlemen.
[00:01:28.534 --> 00:01:30.676]  Get your copy at InfoWars.com today.
[00:01:31.176 --> 00:01:31.917]  Shadow Government.
[00:01:32.578 --> 00:01:34.019]  It gives Big Brother a black eye.
[00:01:34.840 --> 00:01:38.103]  Available at InfoWars.com or by calling toll-free 888-253-3139.
[00:01:51.175 --> 00:01:52.196]  We're good to go.
[00:02:07.828 --> 00:02:08.368]  I don't know.
[00:02:28.353 --> 00:02:30.835]  Amazingly informative DVD.
[00:02:31.155 --> 00:02:33.938]  It's available at InfoWars.com.
[00:02:34.198 --> 00:02:36.720]  And of course you can get the book from Grant Jeffrey's outfit.
[00:02:36.740 --> 00:02:39.082]  We'll give you that website before he leaves us.
[00:02:39.122 --> 00:02:44.006]  But we also have a discount with my other books and videos at InfoWars.com.
[00:02:44.387 --> 00:02:45.868]  And it's got Daniel Estelin in it.
[00:02:46.068 --> 00:02:47.409]  It's got Katherine Albrecht.
[00:02:47.770 --> 00:02:49.851]  It's got J. Edward Griffin and so many others.
[00:02:50.672 --> 00:02:51.233]  I don't know.
[00:03:06.696 --> 00:03:09.257]  For all intents and purposes, that's what this is.
[00:03:09.817 --> 00:03:16.938]  Total control, where they can even predict human activity before it happens by tracking your previous activities.
[00:03:16.978 --> 00:03:22.500]  Not just individuals, but groups of people, and it's covered in the film Shadow Government.
[00:03:22.520 --> 00:03:29.881]  So I want to thank Andre Van Heerden and Jeffrey Grant, or Grant Jeffries, for joining us here today.
[00:03:29.961 --> 00:03:31.202]  Gentlemen, good to have you on with us.
[00:03:31.642 --> 00:03:32.162]  Thank you, Alex.
[00:03:32.662 --> 00:03:32.982]  Thank you.
[00:03:34.136 --> 00:03:35.077]  Where do we start?
[00:03:35.397 --> 00:03:37.659]  I mean, you wrote the book, Grant Jeffrey.
[00:03:37.719 --> 00:03:46.768]  Break down what the shadow government is, why you have that title, and in a nutshell, what's being built, and then let's go through the film and break down the information in it.
[00:03:47.629 --> 00:03:55.616]  Well, I believe, as a result of twenty-some years of research, that we are very, very close to the imposition of a global government
[00:03:56.207 --> 00:04:00.710]  That none of the citizens of the Western world, in terms of a majority, want.
[00:04:01.210 --> 00:04:12.356]  Every time people have been asked if they want global government, the vast majority love their nation, their history, their culture, language, and they want to keep their things as they are.
[00:04:13.016 --> 00:04:19.800]  The global elitists that desire global government, they know that the only way to introduce this is by stealth.
[00:04:20.402 --> 00:04:23.664]  And they have found that they can go around the U.S.
[00:04:23.704 --> 00:04:26.727]  Constitution, which is one of the major impediments.
[00:04:27.247 --> 00:04:28.228]  The founders of the U.S.
[00:04:28.268 --> 00:04:39.876]  Constitution were brilliant men that were very afraid that America needed to stay out of European entanglements and wars, and they made the Constitution very hard to change.
[00:04:40.517 --> 00:04:43.719]  But the lawyers in Congress found that there was a loophole.
[00:04:44.289 --> 00:04:53.591]  That according to the Constitution, if there is an international treaty signed by the President and 67-plus Senators, that takes precedence over the U.S.
[00:04:53.631 --> 00:04:56.151]  Constitution if there is a conflict.
[00:04:56.711 --> 00:05:10.554]  And so they began using treaties like the World Trade Organization in 95 signed by Clinton, a 2,000-page treaty that effectively robbed the United States of its economic independence and trade policies.
[00:05:11.426 --> 00:05:15.654]  Only one senator out of a hundred, Alex, actually read the treaty.
[00:05:16.375 --> 00:05:20.122]  Most of them have a one, eight and a half by eleven page summary.
[00:05:20.755 --> 00:05:28.201]  And based on that, the vast majority of them voted for this, which effectively put America's hands in handcuffs.
[00:05:29.041 --> 00:05:34.786]  Economically, they cannot respond to unfair trade practices, for example, from China.
[00:05:35.206 --> 00:05:37.608]  Otherwise, all the other nations will retaliate.
[00:05:38.128 --> 00:05:43.692]  America, though it's the leading economy in the world, has the same voting power as Haiti or Uganda.
[00:05:43.953 --> 00:05:44.413]  One vote.
[00:05:44.853 --> 00:05:48.036]  So we're outnumbered by people who do not share our
[00:05:48.917 --> 00:05:53.629]  Free enterprise policies are pluralism of religion and politics, etc.
[00:05:54.291 --> 00:05:56.737]  The next thing is these global elitists.
[00:05:57.635 --> 00:05:59.615]  Think of themselves as global citizens.
[00:05:59.715 --> 00:06:03.416]  They no longer think of themselves as Americans or French or German.
[00:06:04.036 --> 00:06:21.780]  They, I'm not suggesting that they're all evil individuals, but rather they believe that in a world with 200 plus sovereign nations and weapons of mass destruction that are widely available, inevitably they will be used and there will be a third world war and genocide.
[00:06:22.310 --> 00:06:29.139]  The only solution they can think of is a global government that would eliminate nations and their ability to go to war.
[00:06:29.359 --> 00:06:38.892]  Which just so happens to be authoritarian and I was playing in the background for PrisonPlanet.tv viewers a short clip of a census worker coming up and marking your GPS point
[00:06:39.392 --> 00:06:48.774]  Yes, I think that we were able to convey with Andre's help and direction the real truth that what is happening behind the scenes is our politicians are ceding our national independence, our constitutional independence,
[00:07:08.217 --> 00:07:14.032]  These people believe that global government is the solution to avoid a third world war as one of their motives.
[00:07:14.713 --> 00:07:24.938]  You and I both know that the history of the planet shows that civil wars are by far the worst type of war, whether the American Civil War, whether we look at the Russian Civil War.
[00:07:25.018 --> 00:07:28.499]  And there's going to be civil wars against this global government because it's authoritarian.
[00:07:28.900 --> 00:07:33.182]  Even in the words of the Financial Times of London, they endorse an authoritarian system.
[00:07:33.222 --> 00:07:38.184]  Meanwhile, the globalists always hand out weapons to other countries and actually stir up the conflicts.
[00:07:38.704 --> 00:07:44.865]  And internal memorandums like State Department memorandum 200, they talk about starting wars to reduce population.
[00:07:44.905 --> 00:07:47.406]  So I, at the top, they're pure evil.
[00:07:47.746 --> 00:07:55.508]  I agree they have a lot of useful idiots that support them at the governmental and academic and corporate level, believing in the propaganda.
[00:07:55.968 --> 00:08:01.689]  Right, and what I point out in both the documentary and the book, with very ample source citation,
[00:08:02.527 --> 00:08:04.150]  There are three major groups.
[00:08:04.290 --> 00:08:07.775]  The Bilderberger group, who call themselves internally the Alliance.
[00:08:08.276 --> 00:08:11.861]  Primarily European, royal, as well as multinational leaders.
[00:08:12.442 --> 00:08:16.248]  Incredibly wealthy people who want world government.
[00:08:16.903 --> 00:08:22.888]  Then you've got the group, the Council of Foreign Relations, that is primarily American, with about 3,000 members.
[00:08:23.388 --> 00:08:38.821]  And then you have a trilateral commission that was formed by Jimmy Carter and Zbigniew Brzezinski, his security advisor, back in the 70s, which basically has representatives from both Asia and from Europe and from North America.
[00:08:39.141 --> 00:08:40.062]  All three groups.
[00:08:40.786 --> 00:08:47.730]  Absolutely are aiming toward global government by stealth, by international treaties, and by other means.
[00:08:48.290 --> 00:09:01.938]  These individuals have set an agenda which they know the public does not support, and so they're introducing it step by step without people being fully aware that we're ceding our national independence and our representative government.
[00:09:02.618 --> 00:09:05.600]  I really point out that the European Union, with 27 nations,
[00:09:08.261 --> 00:09:26.057]  Is really an executive commission of appointed individuals who make decisions behind locked doors and the so-called European Parliament is nothing more than a high school debating society because all the power is exercised by 27 appointed people and there's no remedy.
[00:09:26.357 --> 00:09:28.159]  There's nothing an individual can do.
[00:09:28.179 --> 00:09:29.040]  Well they admit that.
[00:09:29.100 --> 00:09:30.801]  I mean when Obama became the first U.S.
[00:09:30.841 --> 00:09:33.003]  president to be president and the head of the U.N.
[00:09:33.023 --> 00:09:34.624]  Security Council, CNN said
[00:09:35.405 --> 00:09:38.629]  This is the ultimate level of power in the global government.
[00:09:38.989 --> 00:09:41.352]  This is the only group that has any power in the UN.
[00:09:41.772 --> 00:09:47.239]  And all of those individuals are Bilderberg Group members or members of the regional roundtable groups.
[00:09:47.299 --> 00:09:49.541]  And Carol Quigley, as you know, wrote a whole book about this.
[00:09:49.561 --> 00:09:50.362]  He worked for them.
[00:09:51.183 --> 00:09:51.604]  900 pages.
[00:09:51.664 --> 00:09:52.444]  Tragedy and Hope.
[00:09:52.825 --> 00:09:53.786]  Breaking it all down.
[00:09:54.827 --> 00:10:05.370]  My listeners are aware of this true global architecture, and of course the film covers that, but you also break down how they plan to implement their control and surveillance over the population.
[00:10:05.910 --> 00:10:11.352]  We're going to go to break in a moment, but I want to go to Andre Van Heerden, the director and producer for a moment.
[00:10:12.552 --> 00:10:16.794]  What do you think is most important in the film Shadow Government, the masterpiece that you've produced?
[00:10:17.754 --> 00:10:23.916]  I have to say right off the top that when I approached this topic and was talking to Grant, I was approaching it as a skeptic.
