[00:00:04.848 --> 00:00:06.149]  Big Brother.
[00:00:06.149 --> 00:00:07.929]  Mainstream media.
[00:00:07.929 --> 00:00:09.690]  Government cover-ups.
[00:00:09.690 --> 00:00:11.270]  You want answers?
[00:00:11.270 --> 00:00:12.830]  Well, so does he.
[00:00:12.830 --> 00:00:17.012]  He's Alex Jones on the GCN Radio Network.
[00:00:17.012 --> 00:00:21.113]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.894 --> 00:00:35.158]  Welcome ladies and gentlemen, welcome and thank you for joining us.
[00:00:35.158 --> 00:00:39.324]  It is Wednesday, the 18th day of August 2010.
[00:00:39.324 --> 00:00:45.532]  Congressman Ron Paul is set to join us coming up in 30 minutes from now on a host of issues.
[00:00:45.532 --> 00:00:46.113]  The economy...
[00:00:47.054 --> 00:00:49.055]  The buildup towards war with Iran.
[00:00:49.055 --> 00:00:50.696]  Will he run for president in 2012?
[00:00:50.696 --> 00:00:59.180]  We'll be discussing it all and the fact that Obama's approval ratings continue to exponentially plunge.
[00:00:59.180 --> 00:01:02.721]  We will be discussing it all coming up today.
[00:01:02.721 --> 00:01:07.604]  Let me go over just some of the stacks of news that I have here in front of me.
[00:01:09.039 --> 00:01:14.543]  The poll shows opposition to Iraq-Afghanistan wars has reached all-time high.
[00:01:14.543 --> 00:01:18.666]  So they're getting ready to expand things into Iran and Pakistan.
[00:01:18.666 --> 00:01:23.249]  Speaking of Iran, desperately seeking accommodation, Iran offers U.S.
[00:01:23.249 --> 00:01:26.391]  chance to build nuclear power plants.
[00:01:26.391 --> 00:01:34.097]  So now Iran has offered to let Brazil do it or have the Turks do it or the French do it.
[00:01:34.097 --> 00:01:37.139]  Now they're saying, OK, America, you can come in and do this.
[00:01:37.139 --> 00:01:38.460]  We need this nuclear power.
[00:01:39.735 --> 00:01:40.296]  We're good to go.
[00:01:51.442 --> 00:01:53.524]  You'll get the gasoline we need.
[00:01:53.524 --> 00:01:55.986]  We also want to export oil, crude oil.
[00:01:55.986 --> 00:02:02.592]  We need these reactors, so will you please come in and oversee the building of them so that you know they're peaceful?
[00:02:02.592 --> 00:02:05.594]  And the answer is, of course, absolutely not.
[00:02:05.594 --> 00:02:07.076]  That's not going to be put up with.
[00:02:07.076 --> 00:02:09.057]  Some really bad news here.
[00:02:09.978 --> 00:02:11.039]  Militarily.
[00:02:11.039 --> 00:02:16.702]  Gulf states endorse military option against Iran.
[00:02:16.702 --> 00:02:33.291]  The latest development in the never-ending saga of Iran comes via the Middle East Media Research Institute, which states that, according to Gulf states, the military option may be the best option to deal with the Iranian nuclear program as the Contra-Iran, no pun intended, axis is now incomplete.
[00:02:33.291 --> 00:02:39.174]  The article also reflected the Gulf states growing tension and concern regarding Iran's nuclear program and mentioned their proximity
[00:02:39.634 --> 00:02:40.054]  We're good to go.
[00:03:11.482 --> 00:03:15.383]  They want a military option, or they're starting to agree with a military option.
[00:03:15.383 --> 00:03:17.304]  And you've got all this hype for a strike.
[00:03:17.304 --> 00:03:28.348]  I mean, this is going to be bad for the economy, bad for the dead Iranians and Russian advisors that are going to get killed, bad for our country, bad for the economy, bad for our name.
[00:03:28.348 --> 00:03:29.908]  We just cannot have another war.
[00:03:29.908 --> 00:03:31.589]  We're going bankrupt.
[00:03:31.589 --> 00:03:39.592]  And we've got these big global corporations that don't care if we go bankrupt because they loan us the money out of nothing that have dominated and taken control of our country.
[00:03:40.876 --> 00:03:43.797]  And it's really just that simple.
[00:03:43.797 --> 00:03:47.859]  And so the question here is, as a society, are we going to put up with this?
[00:03:47.859 --> 00:03:51.421]  We'll talk more about that coming up.
[00:03:51.421 --> 00:03:53.621]  On the economic front, U.S.
[00:03:53.621 --> 00:03:57.443]  says bankruptcies reach nearly five-year high.
[00:03:57.443 --> 00:04:00.945]  That's from CNBC.
[00:04:00.945 --> 00:04:03.606]  Here is another report from USA Today.
[00:04:04.565 --> 00:04:14.892]  CNN money, 22 cities endangered of double-dip recession, and the whole country's in a depression, according to the economic benchmarks they used just two decades ago.
[00:04:14.892 --> 00:04:16.634]  They've just changed the economic rules.
[00:04:16.634 --> 00:04:25.200]  We had Dr. Paul Craig Roberts on yesterday, and he's written an editorial piece for InfoWars.com, really a news piece, breaking down how they cooked the numbers.
[00:04:25.200 --> 00:04:28.162]  So we'll be talking about that with Ron Paul as well.
[00:04:28.162 --> 00:04:32.045]  Also, Tom Fenton saying, why is Washington ignoring its biggest
[00:04:32.785 --> 00:04:34.786]  Corruption scandal.
[00:04:34.786 --> 00:04:45.549]  Too few in Washington have been digging into the scandals behind the collapse of the government-sponsored entities, Fannie Mae and Freddie Mac, and their role in helping trigger the global financial crisis.
[00:04:45.549 --> 00:04:46.789]  Of course, who's at the head of that?
[00:04:46.789 --> 00:04:50.130]  Goldman Sachs, JP Morgan, Barney Frank, and others.
[00:04:50.130 --> 00:04:52.470]  It is all coming up today.
[00:04:52.470 --> 00:04:57.172]  Nancy Pelosi wants people investigated that are criticizing Ground Zero Mosque.
[00:04:57.172 --> 00:04:57.552]  We'll be back.
[00:04:59.838 --> 00:05:04.401]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:05:04.401 --> 00:05:05.302]  Number 1.
[00:05:05.302 --> 00:05:08.745]  New climate legislation could easily double or triple your electric bill.
[00:05:08.745 --> 00:05:09.605]  Number 2.
[00:05:09.605 --> 00:05:14.489]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:05:14.489 --> 00:05:15.229]  It's true.
[00:05:15.229 --> 00:05:20.113]  Total government control of electricity in the name of smart grid technology is coming.
[00:05:20.113 --> 00:05:20.934]  Number 3.
[00:05:20.934 --> 00:05:24.516]  In some areas of the country, the power grid is dangerously overloaded.
[00:05:24.516 --> 00:05:28.219]  And now, new socialist legislation is only compounding the problem.
[00:05:28.419 --> 00:05:29.219]  Number 4.
[00:05:29.219 --> 00:05:31.980]  Dangerous weather is always a threat to local grids.
[00:05:31.980 --> 00:05:35.662]  Every year, thousands of families lose their power from weather-related outages.
[00:05:35.662 --> 00:05:36.442]  Number 5.
[00:05:36.442 --> 00:05:40.584]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:05:40.584 --> 00:05:45.646]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:05:45.646 --> 00:05:49.827]  You can get more information at www.mysolarbackup.com.
[00:05:49.827 --> 00:05:51.608]  That's mysolarbackup.com.
[00:05:51.608 --> 00:05:56.210]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-866-422-9000.
[00:05:56.590 --> 00:06:00.412]  Listen up, friends.
[00:06:00.412 --> 00:06:02.753]  This is Alex Jones with key information.
[00:06:02.753 --> 00:06:06.535]  The mainstream media is now admitting that we're going into a depression.
[00:06:06.535 --> 00:06:09.416]  Don't be dependent on the government for you and your family.
[00:06:09.416 --> 00:06:14.359]  You need to get your own supply of high-quality, storable foods from efoodsdirect.com.
[00:06:14.799 --> 00:06:20.743]  They're the best company out there, the longest continually operating, with a ton of great food to choose from.
[00:06:20.743 --> 00:06:23.084]  It's all fresh, made on a monthly basis.
[00:06:23.084 --> 00:06:26.406]  Not some old cruddy food they're selling you like some of the other guys.
[00:06:26.406 --> 00:06:30.949]  Try their new Evacuation Pack, a two-week supply of delicious, easy-to-fix food.
[00:06:30.949 --> 00:06:39.435]  It comes with all the equipment you need to prepare it, with open talk of a strike on Iran in the next three months, the crisis in the Gulf, and possible evacuations.
[00:06:39.435 --> 00:06:41.236]  Get yourself and your family ready today.
[00:06:41.636 --> 00:06:44.017]  The place to go is efoodsdirect.com.
[00:06:44.017 --> 00:06:51.860]  Go to their website online right now, efoodsdirect.com forward slash Alex, or call 800-409-5633.
[00:06:51.860 --> 00:06:56.882]  Again, on the web, efoodsdirect.com forward slash Alex, or give them a call at 800-409-5633.
[00:07:03.809 --> 00:07:05.070]  Tyranny is here.
[00:07:05.070 --> 00:07:09.014]  The grim future foretold in 1984 has become reality.
[00:07:09.014 --> 00:07:11.236]  It really says that the state is God.
[00:07:11.236 --> 00:07:17.121]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:07:17.121 --> 00:07:23.347]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:07:23.767 --> 00:07:29.751]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:07:29.751 --> 00:07:33.934]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:07:33.934 --> 00:07:38.217]  Prepare to enter the secretive world of emergency dictatorship.
[00:07:38.217 --> 00:07:44.161]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[00:07:44.161 --> 00:07:47.724]  It's only the beginning of the New World Order's hellish plan.
[00:07:47.724 --> 00:07:49.705]  The police state isn't coming.
[00:07:49.705 --> 00:07:50.146]  It's here.
[00:07:50.786 --> 00:08:06.971]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:08:06.971 --> 00:08:08.751]  Information War!
[00:08:08.751 --> 00:08:10.112]  It's Alex Jones!
[00:08:23.146 --> 00:08:24.527]  It is Wednesday.
[00:08:24.527 --> 00:08:26.509]  We are live the 18th day of August 2010.
[00:08:26.509 --> 00:08:30.271]  Congressman Ron Paul coming up in about 23 minutes.
[00:08:30.271 --> 00:08:32.313]  From now, this will be a key interview.
[00:08:32.313 --> 00:08:38.698]  A whole host of important subjects we'll be able to get his report from Capitol Hill on.
[00:08:38.698 --> 00:08:40.179]  So that is coming up.
[00:08:40.179 --> 00:08:43.341]  And then remember Pastor Steve Anderson?
[00:08:43.341 --> 00:08:48.345]  About a year and a half ago, he was driving through one of these checkpoints, miles and miles.
[00:08:48.345 --> 00:08:51.267]  In some cases, a hundred miles into the United States.
[00:08:52.308 --> 00:08:58.469]  And they wanted to search his car with no due process, and he said no, so they beat him up really bad.
[00:08:58.469 --> 00:09:04.391]  Well, a court has thrown out the prosecution of the pastor.
[00:09:04.391 --> 00:09:06.331]  So that is certainly good news.
[00:09:06.331 --> 00:09:14.473]  And we've seen a lot of police brutality, but also security guard brutality on the news the last few days.
[00:09:15.393 --> 00:09:37.071]  And it's this tough guy attitude that police are being taught that if an old lady or an old man or a person in a wheelchair who's paralyzed from the neck down or a deaf person who's hearing impaired doesn't instantly respond, doesn't instantly follow orders, they can choke you, beat you in the head with batons or
[00:09:38.012 --> 00:09:39.232]  Taser you.
[00:09:39.232 --> 00:09:55.278]  And a lot of people are dying from this because they've got the police so hyped into this tough guy attitude via fear of the public that it's really creating an us against them scenario.
[00:09:55.278 --> 00:09:57.479]  We don't want that in this country.
[00:09:57.479 --> 00:09:59.420]  We want to educate the police.
[00:09:59.420 --> 00:10:06.763]  We want to educate the military because in these type of systems, as countries and societies become authoritarian,
[00:10:07.563 --> 00:10:14.689]  The controllers count on there being division between the people and the enforcers.
