[00:00:04.833 --> 00:00:09.658]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:00:09.658 --> 00:00:11.240]  You want answers?
[00:00:11.240 --> 00:00:12.821]  Well, so does he.
[00:00:12.821 --> 00:00:16.985]  He's Alex Jones on the GCN Radio Network.
[00:00:16.985 --> 00:00:21.050]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.951 --> 00:00:29.832]  There's too many people in Northern Mexico and Southern California.
[00:00:29.832 --> 00:00:33.053]  That's what caused the earthquake.
[00:00:33.053 --> 00:00:44.417]  Or at least, that's what that particular congressman, Hank Johnson from Georgia, must believe.
[00:00:44.417 --> 00:00:46.138]  He thinks islands are floating and
[00:00:47.290 --> 00:00:54.335]  are buoyant like a beach ball and that if too many people get on the edge of an island it'll make it tump over into the ocean like a sailboat.
[00:00:54.335 --> 00:01:10.606]  That's the type of mindset we're dealing with with the dumbed-down general public and even some members of Congress who allow Al Gore and others to tell them fables, fairy tales, children's stories to scare them into submission.
[00:01:10.606 --> 00:01:14.409]  It's a very childlike public that we have
[00:01:15.836 --> 00:01:22.903]  In many sectors of our society, and it's up to us, the adults, to reach out to these people and to educate them.
[00:01:22.903 --> 00:01:27.767]  We don't have time to screw around anymore.
[00:01:27.767 --> 00:01:31.351]  It is Monday, the fifth day of April 2010.
[00:01:31.351 --> 00:01:35.755]  We're going to be live here for the next four hours.
[00:01:35.755 --> 00:01:40.019]  Congressman Ron Paul will be joining us coming up in the next hour.
[00:01:43.214 --> 00:01:46.237]  via cell phone on the road.
[00:01:46.237 --> 00:01:53.884]  So I would remind my producers now, get that cell phone number when he does call us like last time because it's sure to cut out.
[00:01:53.884 --> 00:02:06.495]  Also, Catherine Austin Fitch will be joining us to talk about what's happening in the economy and what the parasite elite, the ruling class, are setting up.
[00:02:06.495 --> 00:02:08.758]  So that's always extremely informative with
[00:02:09.378 --> 00:02:13.262]  Catherine Austin Fitch.
[00:02:13.262 --> 00:02:18.307]  We work at the highest levels of the federal government.
[00:02:18.307 --> 00:02:27.496]  We are going to have open phones also in the first, second, third and fourth hour today on any issue you wish to discuss.
[00:02:30.683 --> 00:02:40.849]  We've seen the UN and Danny Glover say that the earthquakes in Haiti and the earthquake in Chile were caused by carbon dioxide that plants breathe.
[00:02:40.849 --> 00:02:42.210]  It's part of our atmosphere.
