[00:00:04.831 --> 00:00:06.152]  Big Brother.
[00:00:06.152 --> 00:00:07.913]  Mainstream media.
[00:00:07.913 --> 00:00:09.674]  Government cover-ups.
[00:00:09.674 --> 00:00:11.254]  You want answers?
[00:00:11.254 --> 00:00:12.795]  Well, so does he.
[00:00:12.795 --> 00:00:16.997]  He's Alex Jones on the GCN Radio Network.
[00:00:16.997 --> 00:00:21.039]  And now, live from Austin, Texas, Alex Jones.
[00:00:22.756 --> 00:00:27.881]  Believe me, my friends, this is a live transmission that you don't want to miss.
[00:00:27.881 --> 00:00:34.847]  It is the 13th day of October 2010 on this Wednesday edition.
[00:00:34.847 --> 00:00:38.931]  The former head of Pakistani intelligence that led the Mujahideen to victory
[00:00:40.012 --> 00:00:48.236]  With the CIA against the Russians, we'll be joining us to talk about the expanding war in Pakistan.
[00:00:48.236 --> 00:00:52.679]  General Hamid Gul is scheduled to join us in T-minus 7 minutes 5 seconds.
[00:00:55.060 --> 00:00:59.302]  Then in the last 30 minutes of the third hour, I'm going to give you a prelude via the phone.
[00:00:59.302 --> 00:01:02.844]  He's going to be in studio next week with one of the leading experts.
[00:01:02.844 --> 00:01:05.925]  I've done deep research for over a decade on mortgage fraud.
[00:01:05.925 --> 00:01:08.246]  One of the leading experts on the fraud.
[00:01:08.246 --> 00:01:11.428]  We're not going to talk about the remedies because that's even more complex.
[00:01:11.428 --> 00:01:12.688]  We'll do that next week.
[00:01:12.688 --> 00:01:15.830]  But in part one, the fraud of the mortgage companies.
[00:01:16.530 --> 00:01:17.030]  I think so.
[00:01:39.781 --> 00:01:43.404]  Again, gold hits record as Fed signal sinks dollar.
[00:01:43.404 --> 00:01:44.905]  Dollar plunging.
[00:01:44.905 --> 00:01:48.308]  The Fed has said, yes, we are going to devalue the dollar.
[00:01:48.308 --> 00:01:53.853]  Currencies worldwide are racing under G20 control to lower their currencies.
[00:01:53.853 --> 00:01:58.237]  The massive inflation has been kicked off now.
[00:01:58.237 --> 00:02:02.961]  Ron Paul gave a powerful speech that's in Paul Watson's article at PrisonPlanet.com.
[00:02:02.961 --> 00:02:05.483]  Dollar collapse will spur 2012 presidential run.
[00:02:08.678 --> 00:02:09.659]  And Paul's smart.
[00:02:09.659 --> 00:02:16.645]  He's saying, if things go ahead and collapse now, I may be able to win because I've warned everybody about this for 30 years.
[00:02:16.645 --> 00:02:20.268]  But he said, if the crisis comes later, I probably won't win.
[00:02:20.268 --> 00:02:20.789]  It doesn't matter.
[00:02:20.789 --> 00:02:24.052]  He's going to run because he'll be able to inject real issues into the debate.
[00:02:24.052 --> 00:02:28.856]  I can tell you right now, he hadn't told me this, but Ron Paul's going to run.
[00:02:28.856 --> 00:02:30.638]  I'm just going to leave it at that for you.
[00:02:30.638 --> 00:02:31.719]  Barring health issues.
[00:02:32.975 --> 00:02:37.156]  And Rand is probably going to win next month going to the Senate.
[00:02:37.156 --> 00:02:40.977]  Obama will not ban repossessions fraud.
[00:02:40.977 --> 00:02:42.817]  That's the BBC.
[00:02:42.817 --> 00:02:45.338]  I mean, they admit it's total fraud.
[00:02:45.338 --> 00:02:47.379]  That is coming up across U.S.
[00:02:47.379 --> 00:02:48.099]  Long recovery.
[00:02:48.099 --> 00:02:50.099]  It looks more like a recession.
[00:02:50.099 --> 00:02:51.280]  It is all coming up.
[00:02:51.280 --> 00:02:53.640]  And he's going to pop in with us later in the middle of the next hour.
[00:02:53.640 --> 00:02:56.801]  But I wanted to briefly bring Ted Anderson in because people don't want to wait.
[00:02:57.523 --> 00:02:59.404]  You know, gold continues to go up.
[00:02:59.404 --> 00:03:07.847]  He's about to run out of the gold and silver he bought when silver was at 22 and gold was at around $1,345.
[00:03:07.847 --> 00:03:12.409]  It's now gone over $1,370 plus today.
[00:03:12.409 --> 00:03:13.670]  He is going to run out of this.
[00:03:13.670 --> 00:03:18.211]  So very briefly, Ted, I just wanted to pitch Midas Resources because these deals are so good.
[00:03:18.211 --> 00:03:21.713]  And it'll be a good deal when you're selling gold at $1,370 an ounce when it's $1,400.
[00:03:24.814 --> 00:03:33.202]  Uh, you know, just like it was a good deal when gold was 500 an ounce and, uh, you know, you were selling it for 450, but people need to take action right now.
[00:03:33.202 --> 00:03:34.303]  You got a minute and a half.
[00:03:34.303 --> 00:03:36.225]  Tell folks today's offers that are about to end.
[00:03:36.621 --> 00:03:37.602]  Well, yeah.
[00:03:37.602 --> 00:03:39.843]  Frank's currently at $289.
[00:03:39.843 --> 00:03:41.884]  British Sovereigns are at $362.
[00:03:41.884 --> 00:03:44.886]  $10 Liberties, $8.58.
[00:03:44.886 --> 00:03:47.387]  $20 Liberties, $16.85.
[00:03:47.387 --> 00:03:48.748]  We have some of the Buffalos.
[00:03:48.748 --> 00:03:51.169]  You'll have to ask for those when you call.
[00:03:51.169 --> 00:03:52.250]  We do have Eagles.
[00:03:52.250 --> 00:03:56.812]  I mean, Alex, right now, silver... I'm sorry, gold just shot up to $1,375.30 this morning.
[00:03:56.812 --> 00:03:57.793]  Prices are rising.
[00:03:57.793 --> 00:03:59.574]  Excuse me, I'm sorry.
[00:03:59.574 --> 00:04:00.274]  I said $1,370.
[00:04:00.274 --> 00:04:00.314]  $1,375.
[00:04:00.314 --> 00:04:00.675]  Excuse me.
[00:04:05.768 --> 00:04:17.257]  So anyways, just to say right now, if you're sitting there, IRAs, stock market, money in the bank, I mean, just really seriously think about it because the United States currency is what's under attack right now.
[00:04:17.257 --> 00:04:20.360]  And savers like to leave their money where it is.
[00:04:20.360 --> 00:04:23.943]  I tend to do that with a little bit of backup capital we've got for the operation.
[00:04:23.943 --> 00:04:26.405]  And my wife's like, why aren't you buying gold?
[00:04:26.405 --> 00:04:27.486]  You're the one saying do it.
[00:04:27.486 --> 00:04:30.928]  And I just don't mess with the money we've got because it's for this operation.
[00:04:32.549 --> 00:04:33.350]  I'm an idiot.
[00:04:33.350 --> 00:04:35.311]  I mean, folks, take advantage of this now.
[00:04:35.311 --> 00:04:35.671]  800-686-2237.
[00:04:35.671 --> 00:04:39.394]  And Ted, I'm going to call you today.
[00:04:39.394 --> 00:04:41.055]  I need to get some gold.
[00:04:41.055 --> 00:04:41.115]  800-686-2237.
[00:04:41.115 --> 00:04:42.015]  800-686-2237.
[00:04:42.015 --> 00:04:51.041]  I mean, they're now saying they're not just going to slowly inflate.
[00:04:51.041 --> 00:04:54.463]  They're saying we're going all out Weimar Republic.
[00:04:54.463 --> 00:04:56.244]  800-686-2237.
[00:04:56.244 --> 00:04:57.345]  Protect yourself right now.
[00:04:57.345 --> 00:04:58.426]  Give Midas Resources a call.
[00:05:04.224 --> 00:05:05.505]  Tyranny is here.
[00:05:05.505 --> 00:05:09.046]  The grim future foretold in 1984 has become reality.
[00:05:09.046 --> 00:05:11.647]  It really says that the state is God.
[00:05:11.647 --> 00:05:17.530]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:05:17.530 --> 00:05:23.753]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:05:24.193 --> 00:05:30.135]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:05:30.135 --> 00:05:34.336]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:05:34.336 --> 00:05:38.637]  Prepare to enter the secretive world of emergency dictatorship.
[00:05:38.637 --> 00:05:44.579]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[00:05:44.579 --> 00:05:48.140]  It's only the beginning of the New World Order's hellish plan.
[00:05:48.140 --> 00:05:50.101]  The police state isn't coming.
[00:05:50.101 --> 00:05:50.541]  It's here.
[00:05:51.201 --> 00:06:00.763]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:06:00.763 --> 00:06:16.245]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:06:16.245 --> 00:06:19.926]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:06:20.939 --> 00:06:33.711]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:06:33.711 --> 00:06:40.977]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:06:41.658 --> 00:06:52.026]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[00:06:52.026 --> 00:06:55.948]  As well, we are always ready to answer any questions you may have.
[00:06:55.948 --> 00:06:59.071]  That's www.SilverLungs.com
[00:07:00.962 --> 00:07:04.963]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:07:04.963 --> 00:07:08.204]  This is our last chance to not relive history.
[00:07:08.204 --> 00:07:13.005]  As we're finishing off this agenda, they'll be pulling the rug from underneath the Americans at home.
[00:07:13.005 --> 00:07:19.387]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[00:07:19.387 --> 00:07:21.628]  I think it's incumbent upon all of us
[00:07:22.188 --> 00:07:22.488]  Tim Geithner?
[00:07:22.488 --> 00:07:23.008]  Bernanke?
[00:07:23.008 --> 00:07:23.669]  They're arsonists!
[00:07:23.669 --> 00:07:24.949]  They're asking for more matches!
[00:07:24.949 --> 00:07:27.190]  And the Congress is saying, who do we make the check out to?
[00:07:41.095 --> 00:07:43.237]  Today seems like nobody does care.
[00:07:43.237 --> 00:07:48.362]  And right now in Washington, D.C., we have seen a fall of the republic.
[00:07:48.362 --> 00:08:00.653]  Get your copy of Fall of the Republic on DVD at Infowars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[00:08:00.653 --> 00:08:06.218]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:07.799 --> 00:08:08.620]  We are live.
[00:08:08.620 --> 00:08:11.821]  It is Wednesday, the 13th day of October, 2010.
[00:08:11.821 --> 00:08:20.106]  You have founded the tip of the spear of the front lines in the Infowar against tyranny, enslavement, and dehumanization.
[00:08:20.106 --> 00:08:26.170]  As Thomas Jefferson said, I have sworn on the altar of God eternal resistance over every form of tyranny over the mind of men.
[00:08:27.674 --> 00:08:42.093]  And for the next hour, we are joined by General Hamid Gul, three-star general known for heading the Inner Service Intelligence, Pakistani's intelligence agency, and defeating the Soviet bear.
[00:08:42.093 --> 00:08:44.897]  He also fought in combat in multiple wars and was
[00:08:45.137 --> 00:08:56.003]  Field Commander, his bio is about 15 pages long, so we won't go over all of it, but definitely a fighting general in the old-fashioned sense of the word.
[00:08:56.003 --> 00:09:03.167]  And I wanted to get him on because everything he talked about a month ago when he was on is now unfolding exactly as he said it would.
[00:09:03.167 --> 00:09:05.828]  Clearly, the globalists using U.S.
[00:09:05.828 --> 00:09:10.151]  forces are bombing all over Pakistan innocent people.
[00:09:10.931 --> 00:09:11.091]  I think?
[00:09:31.458 --> 00:09:37.645]  Pakistan government accuses the White House of exaggerating al-Qaeda terror threat ahead of elections.
[00:09:37.645 --> 00:09:39.727]  The White House has admitted they're basically doing that.
[00:09:39.727 --> 00:09:42.310]  Drone strikes in Pakistan could backfire in the long term.
[00:09:42.310 --> 00:09:49.417]  Pakistan closing the border with Afghanistan, that key supply route, over the fact that Pakistani soldiers are being targeted.
[00:09:49.417 --> 00:09:53.941]  I mean, if the CIA drone controllers can't see men in uniforms and tanks
[00:09:54.562 --> 00:09:54.642]  I'm
[00:10:19.545 --> 00:10:23.128]  Well Alex, thank you very much for taking me.
[00:10:48.240 --> 00:10:50.942]  Well, actually, there have been enormous military mistakes.
[00:10:50.942 --> 00:10:52.343]  I won't say George Bush.
[00:10:52.343 --> 00:10:56.345]  Of course, you can pick holes in him, and everybody's picking holes in him.
[00:10:56.345 --> 00:11:00.208]  His policy, that was a failure.
[00:11:00.208 --> 00:11:14.437]  Absolutely put America on the mat, quite unnecessarily, and turned the world upside down, all because of a pack of lies that he and his administration was indulging in at that time.
[00:11:15.197 --> 00:11:21.141]  But let's talk specifically about the military failures in Afghanistan.
[00:11:21.141 --> 00:11:29.386]  Now, that is where I would suggest that the Congress should set up an inquiry committee to look into these failures.
[00:11:29.386 --> 00:11:40.113]  These have been very basic and very elementary coalitions of the principles of war, of the principles of combat, and how to go about approaching a war.
[00:11:41.128 --> 00:11:45.730]  When I was a young officer, I read a book called Approach to Battle.
[00:11:45.730 --> 00:11:48.992]  Now, that is, approach to battle is very important.
[00:11:48.992 --> 00:11:52.994]  And in this, there are two things which have to be taken into account.
[00:11:52.994 --> 00:11:57.496]  One is, of course, the selection and maintenance of aim and mission.
[00:11:57.496 --> 00:12:01.318]  In this case, the mission was totally lopsided.
[00:12:01.318 --> 00:12:03.198]  That is why it has to be altered.
[00:12:03.198 --> 00:12:10.542]  You see, it was initially to disperse the Al-Qaeda and to arrest Osama bin Laden and some of his accomplices.
[00:12:11.112 --> 00:12:20.383]  But now the mission is, as you can see, President Obama has already announced that, it is to reverse the momentum of Taliban.
[00:12:21.524 --> 00:12:23.225]  Well, we know that mission was staged.
[00:12:23.225 --> 00:12:24.226]  We know that it was
[00:12:49.554 --> 00:12:54.435]  Basically just blamed all the evidence shows on Afghanistan and Pakistan.
[00:12:54.435 --> 00:12:56.256]  It was clearly an inside job.
[00:12:56.256 --> 00:12:57.536]  So it's a fraud from the beginning.
[00:12:57.536 --> 00:13:08.219]  So the real names are narcotics money, controlling oil pipelines, menacing China and Pakistan as Zbigniew Brzezinski wrote in the Grand Chess Board as the Israeli plan stated in 84.
[00:13:09.179 --> 00:13:29.418]  I mean this is all part of a larger strategy to drive a wedge right through Eastern and Europe right through the Middle East into Central Asia and I mean that's what's happening here is they're trying to drive a wedge straight through and then they have cover stories for why they're putting all these military forces in.
[00:13:31.563 --> 00:13:42.442]  I am particularly addressing the military audience, the veterans in America who would understand, and the soldiers in uniform, the airmen and the sailors.
[00:13:43.340 --> 00:13:46.082]  That there has to be a single mission.
[00:13:46.082 --> 00:14:04.614]  If you go for multiple missions like you have yourself described, very rightly, to keep China out, to have the pipeline, to exploit the Caspian Sea, basin area, oil reserves, and more than everything else, to give a wider shield of protection to the State of Israel.
[00:14:05.314 --> 00:14:11.337]  So, actually, America was not pursuing its own national objectives in Afghanistan.
[00:14:11.337 --> 00:14:12.897]  It was somebody else's objectives.
[00:14:12.897 --> 00:14:16.118]  Corporate America had its own axe to grind.
[00:14:16.118 --> 00:14:25.082]  And as you said, the drug barons and the American drug traders, drug peddlers, they had their own interests, vested interests.
[00:14:25.863 --> 00:14:28.505]  But this is not how the wars are conducted.
[00:14:28.505 --> 00:14:33.789]  The point that I'm trying to make is that the mission Ab Initio was absolutely wrong.
[00:14:33.789 --> 00:14:35.710]  It was a lopsided mission.
[00:14:35.710 --> 00:14:41.655]  But then once you had selected this mission, rightly or wrongly, then you should have looked at it.
[00:14:41.655 --> 00:14:44.296]  What are the lines of supply?
[00:14:44.296 --> 00:14:48.960]  War is described as nothing but the game of lines of communication.
[00:14:48.960 --> 00:14:54.604]  That your supply lines are kept intact and they are safe and secure in friendly hands.
[00:14:55.444 --> 00:15:04.251]  There is Pakistan who decided under Doris to go along because it was being run by a dictator at that time.
[00:15:04.251 --> 00:15:10.475]  And that dictator was also installed as a preparation to what they were planning to do.
[00:15:10.475 --> 00:15:14.799]  Otherwise, there was a perfect democracy which was functioning on the 12th of October.
[00:15:14.799 --> 00:15:15.979]  It just passed one day.
[00:15:17.020 --> 00:15:17.640]  I think so.
[00:15:35.760 --> 00:15:43.702]  So here is Pakistan, which is naturally very, very concerned about its own security interests.
