[00:00:05.072 --> 00:00:05.712]  Big Brother.
[00:00:06.373 --> 00:00:07.433]  Mainstream media.
[00:00:08.154 --> 00:00:09.454]  Government cover-ups.
[00:00:09.895 --> 00:00:10.715]  You want answers?
[00:00:11.476 --> 00:00:12.496]  Well, so does he.
[00:00:13.036 --> 00:00:16.999]  He's Alex Jones on the GCN Radio Network.
[00:00:17.239 --> 00:00:22.002]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.063 --> 00:00:27.865]  It is Monday, the 26th day of July, 2010.
[00:00:30.845 --> 00:00:36.821]  Coming up in the middle of the next hour, in the first half of the third hour, we have John Young of Krypton.
[00:00:37.847 --> 00:00:42.469]  Formerly with WikiLeaks, joining us to talk about the big scandal.
[00:00:43.109 --> 00:00:49.292]  Thousands of documents released dealing with reported massacres in Afghanistan.
[00:00:49.973 --> 00:00:56.696]  And then Wayne Madsen, who worked with the NSA and Naval Intelligence, he'll be joining us to give us his take.
[00:00:57.256 --> 00:01:02.559]  Now, we have exchanged emails the last year, several times with the founder of WikiLeaks.
[00:01:03.439 --> 00:01:06.681]  And he said he's going to come on many times, but then we're never able to get him on.
[00:01:07.001 --> 00:01:09.523]  We'd like to hear from him specifically on this.
[00:01:10.023 --> 00:01:17.908]  His spokesperson, when he was in hiding for a few months, was Birgitta Jones-Dottir of the Icelandic Parliament, who I think is a really great person.
[00:01:17.928 --> 00:01:19.629]  She's done a lot of important work.
[00:01:20.530 --> 00:01:22.631]  And I think WikiLeaks is good.
[00:01:22.651 --> 00:01:28.915]  I mean, I can't say that 100% because I'm not omnipresent, but studying them, I think they're real.
[00:01:30.182 --> 00:01:31.943]  Does that mean they could be fed disinfo?
[00:01:32.703 --> 00:01:33.204]  Perhaps.
[00:01:34.504 --> 00:01:37.606]  Could they be used to identify people leaking inside government?
[00:01:37.646 --> 00:01:37.986]  Yes.
[00:01:39.187 --> 00:01:46.690]  But I respect John Young and Wayne Madsen and they have both said they're suspicious of WikiLeaks.
[00:01:48.891 --> 00:01:55.595]  I'm gonna pick their brain today and, you know, put them on the hot seat in a friendly way and, you know, really ask them to
[00:01:57.054 --> 00:01:58.835]  Explain to me why they're saying this.
[00:01:59.815 --> 00:02:13.022]  Because as I'm sure you know, the top story in the last 24 hours is thousands of pages of secret documents that make the Pentagon Papers, leaked by Daniel Ellsberg, look like child's play.
[00:02:15.263 --> 00:02:24.328]  Separately, I've had a chance to scan over what is in some of these documents and to read the news boildowns on it, and most of it is already publicly available.
[00:02:27.529 --> 00:02:29.210]  It came out early on that U.S.
[00:02:29.250 --> 00:02:42.254]  troops would put thousands of Taliban fighters in containers, standing, in standing position, sardined in, and then in four or five days they would all be dead.
[00:02:43.154 --> 00:02:46.215]  Basically it's a form of crucifixion, or like an Iron Maiden.
[00:02:46.615 --> 00:02:55.398]  You cram a bunch of people where they can barely breathe together in hot temperatures, when this was done in the summer in Afghanistan years ago,
[00:02:56.730 --> 00:02:57.530]  It's going to kill them.
[00:02:57.550 --> 00:03:09.092]  And that's what kills you with crucifixion is the fact that you can't breathe because you're nailed to the cross and your diaphragm basically gets exhausted.
[00:03:13.113 --> 00:03:15.273]  And we know about a lot of other massacres that have gone on.
[00:03:15.293 --> 00:03:25.335]  I remember Private Gruckheimer in the Ithaca Times back in 2002 made national headlines when he came home and gave an interview and said, yeah, we go into villages and kill everyone, men, women, and children.
[00:03:26.926 --> 00:03:31.808]  And then the Pentagon went on Fox News and said, well, we want to clarify this.
[00:03:32.008 --> 00:03:34.249]  Only in certain villages do we kill everyone.
[00:03:37.090 --> 00:03:47.434]  And of course, there was a lot of criticism of General McChrystal, because the last year and a half, two years, he changed that and said, we're not going to be doing that.
[00:03:47.454 --> 00:03:48.954]  And I'm certainly not saying he's a good guy.
[00:03:49.314 --> 00:03:50.735]  I'm just going off of what he said.
[00:03:53.407 --> 00:03:59.971]  We know that the late Pat Tillman criticized opium production, the fact that the war was a fraud, and that there were massacres going on.
[00:04:00.011 --> 00:04:05.895]  He wrote home about that, said he was going to come home and become a big peace activist, and they of course killed him.
[00:04:08.076 --> 00:04:13.659]  And it's on record that the army coroner said that he had been killed, and that it was foul play, and that it was a cover-up.
[00:04:14.977 --> 00:04:19.223]  We know that McChrystal was in command of that cover-up.
