[00:00:04.190 --> 00:00:04.850]  Big Brother.
[00:00:05.490 --> 00:00:06.551]  Mainstream media.
[00:00:07.271 --> 00:00:08.411]  Government cover-ups.
[00:00:09.011 --> 00:00:09.831]  You want answers?
[00:00:10.612 --> 00:00:11.532]  Well, so does he.
[00:00:12.172 --> 00:00:15.833]  He's Alex Jones on the GCN Radio Network.
[00:00:16.333 --> 00:00:20.394]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.695 --> 00:00:30.100]  It is September 2nd, 2010 on this live Thursday edition.
[00:00:31.461 --> 00:00:46.895]  We've got James Dillingpole, writer for the London Telegraph, joining us to discuss, well, the different psychological studies that have been conducted by major universities showing that your average environmentalist is six times more likely to steal or be violent.
[00:00:47.890 --> 00:00:55.493]  That's because really they're just wannabe elitist control freaks who want to boss you around and parasite off of you.
[00:00:55.933 --> 00:01:02.496]  And that's why they always call you a parasite and say they want you dead and call children and old people parasites.
[00:01:03.096 --> 00:01:10.139]  Because being wolves, being parasites, predators, they have an instinctive hatred of the young and the old.
[00:01:10.987 --> 00:01:11.368]  I don't know.
[00:01:27.931 --> 00:01:33.995]  They just endlessly write poetry, literature about how you're subhuman trash that must be killed immediately.
[00:01:34.595 --> 00:01:40.758]  Dr. Peter Singer, Eric Pianca at UT, Ted Turner at the Press Club calling you useless feeders.
[00:01:41.679 --> 00:01:47.422]  This latest psychopath that the police took out when he was threatening to blow somebody's head off and took over the Discovery Channel.
[00:01:48.083 --> 00:01:53.586]  He was of course foaming at the mouth calling babies degenerate, vile, scum.
[00:01:53.866 --> 00:01:55.927]  These are just some of the terms he used.
[00:01:56.427 --> 00:01:57.008]  Vile,
[00:01:57.648 --> 00:01:59.229]  Parasite humans.
[00:01:59.690 --> 00:02:01.051]  Well, don't worry, punk.
[00:02:01.751 --> 00:02:04.433]  One less vile parasite human is dead.
[00:02:05.614 --> 00:02:08.996]  Those little innocent babies aren't vile parasites.
[00:02:09.217 --> 00:02:11.798]  You are a vile parasite, and the police
[00:02:12.981 --> 00:02:16.662]  Put a couple of rounds into you so you could bleed out on the ground.
[00:02:16.682 --> 00:02:22.243]  And I bet you're a lot happier now that the Earth is safe from one more parasite.
[00:02:22.283 --> 00:02:24.344]  But of course, you're not a parasite.
[00:02:24.684 --> 00:02:29.645]  You're a grand protector of everyone, aren't you?
[00:02:31.025 --> 00:02:33.246]  But we'll be...
[00:02:34.633 --> 00:02:37.475]  We'll be discussing that a little bit more today.
[00:02:37.495 --> 00:02:40.458]  Remember what they always promote abortion as?
[00:02:40.518 --> 00:02:42.459]  Get rid of that parasite, woman.
[00:02:42.800 --> 00:02:48.985]  That's a parasite inside your uterus, sucking your blood.
[00:02:49.425 --> 00:02:50.927]  Babies are parasites.
[00:02:50.987 --> 00:02:52.808]  I was taught that in public school.
[00:02:53.168 --> 00:02:59.454]  Abortion was a wonderful right that massively increases women's cancer rates in breast and their
[00:03:00.174 --> 00:03:01.015]  We're good to go.
[00:03:22.452 --> 00:03:23.592]  The parasites.
[00:03:23.612 --> 00:03:24.813]  She called them parasites.
[00:03:24.873 --> 00:03:28.994]  And, oh, they do murder more than half of those so-called parasites.
[00:03:29.314 --> 00:03:31.935]  They get more than half those black babies.
[00:03:32.455 --> 00:03:51.460]  And then they have their little parasite rulers like slimeball Chris Matthews up there talking about race all day and hyping blacks up to be so full of vitriolic hatred of the average dumbed-down drooling white person that they go out and have, you know, beat-up whitey night.
[00:03:52.912 --> 00:03:56.254]  But oh, you bet those black kids, I bet they love Planned Parenthood.
[00:03:56.634 --> 00:04:09.722]  I bet when they see a whitey liberal up on TV, they get all warm and fuzzy feelings inside, because they've been taught to love the murdering eugenicist Nazis, and they've been taught to hate
[00:04:10.342 --> 00:04:15.906]  The, um, guilt complex, dumbed down, uh, who, uh, uh, euthanized.
[00:04:15.966 --> 00:04:17.388]  Oh, they're being soft killed as well.
[00:04:17.648 --> 00:04:25.254]  Little, pathetic, whitey, who, when the blacks are beating him up, roll around on the ground begging, oh, I hate myself.
[00:04:25.754 --> 00:04:26.815]  I'm a whitey.
[00:04:27.135 --> 00:04:28.717]  Don't worry, I'm a liberal.
[00:04:29.017 --> 00:04:31.539]  I've got Barack Obama stickers on my car.
[00:04:31.919 --> 00:04:33.540]  I support Margaret Sanger.
[00:04:33.901 --> 00:04:35.162]  I'm a good person.
[00:04:35.182 --> 00:04:39.125]  Alright, it's all coming up today.
[00:04:40.447 --> 00:04:41.767]  Stay with us on the other side.
[00:04:41.787 --> 00:04:45.409]  We're going to cover it all.
[00:04:45.449 --> 00:04:48.850]  We're going to go in, through, and beyond.
[00:04:48.890 --> 00:04:56.552]  But first, I've got a rant on multiple subjects straight ahead on this Thursday Transmission.
[00:04:56.612 --> 00:04:57.833]  InfoWars.com.
[00:04:57.893 --> 00:04:58.773]  PrisonPlanet.com.
[00:04:59.093 --> 00:05:03.316]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:05:03.636 --> 00:05:04.237]  Number one.
[00:05:04.537 --> 00:05:07.699]  New climate legislation could easily double or triple your electric bill.
[00:05:07.960 --> 00:05:08.540]  Number two.
[00:05:08.840 --> 00:05:13.384]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:05:13.724 --> 00:05:14.164]  It's true.
[00:05:14.464 --> 00:05:19.028]  Total government control of electricity in the name of smart grid technology is coming.
[00:05:19.348 --> 00:05:19.888]  Number three.
[00:05:20.169 --> 00:05:23.451]  In some areas of the country, the power grid is dangerously overloaded.
[00:05:23.751 --> 00:05:27.454]  And now, new socialist legislation is only compounding the problem.
[00:05:27.654 --> 00:05:28.195]  Number 4.
[00:05:28.455 --> 00:05:30.818]  Dangerous weather is always a threat to local grids.
[00:05:31.198 --> 00:05:34.602]  Every year, thousands of families lose their power from weather-related outages.
[00:05:34.882 --> 00:05:35.102]  Number 5.
[00:05:35.683 --> 00:05:39.607]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:05:39.828 --> 00:05:44.593]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:05:44.873 --> 00:05:48.875]  You can get more information at www.mysolarbackup.com.
[00:05:49.036 --> 00:05:50.596]  That's mysolarbackup.com.
[00:05:50.817 --> 00:05:52.898]  Remember, the government doesn't own the sun.
[00:05:53.078 --> 00:05:56.280]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:05:56.700 --> 00:06:02.864]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[00:06:03.064 --> 00:06:09.107]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[00:06:09.468 --> 00:06:13.370]  My family, staff, friends, and radio listeners are constantly telling me
[00:06:13.550 --> 00:06:16.552]  How much they love these products for bath, hair, laundry, and dishes.
[00:06:16.832 --> 00:06:21.415]  There is nothing like these factory direct, big money saving, triple concentrated soaps anywhere.
[00:06:21.715 --> 00:06:30.200]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[00:06:30.380 --> 00:06:34.102]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[00:06:34.642 --> 00:06:40.808]  As founder and owner for over 63 years, people keep asking me, how's business?
[00:06:41.408 --> 00:06:44.832]  I'm happy to say our business is going down the drain.
[00:06:45.292 --> 00:06:51.578]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[00:06:51.678 --> 00:06:52.879]  Thank you.
[00:06:58.755 --> 00:07:02.577]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[00:07:02.837 --> 00:07:08.559]  This is the place to get you started buying or selling a home, finding a realtor, and getting any real estate questions answered.
[00:07:08.839 --> 00:07:12.621]  Go to HomeGain.com and see what I'm talking about.
[00:07:13.001 --> 00:07:19.344]  All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[00:07:19.724 --> 00:07:22.625]  This is a great way to be able to monitor the value of your home.
[00:07:23.045 --> 00:07:24.566]  And again, it's absolutely free.
[00:07:25.146 --> 00:07:26.787]  There are tons of tools to help you.
[00:07:27.188 --> 00:07:30.651]  For instance, if you want to remodel your home, go to HomeGain.com.
[00:07:30.971 --> 00:07:37.556]  Use their Home Sale Maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[00:07:37.776 --> 00:07:40.899]  For 10 years, these folks have been helping home sellers and buyers.
[00:07:41.339 --> 00:07:43.261]  Visit their link at InfoWars.com.
[00:07:43.681 --> 00:07:44.382]  Look for Max
[00:07:44.662 --> 00:07:48.704]  The Orange Home Gain Gorilla to help you with any real estate needs you might have.
[00:07:49.084 --> 00:07:50.104]  You'll love this site.
[00:07:50.324 --> 00:07:51.685]  It's HomeGain.com.
[00:07:52.185 --> 00:07:54.746]  H-O-M-E-G-A-I-N.com.
[00:07:55.066 --> 00:07:55.866]  Check them out today.
[00:08:02.088 --> 00:08:08.431]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:08:14.670 --> 00:08:16.291]  Thank you for joining us.
[00:08:16.312 --> 00:08:20.095]  It is Thursday, already the second day of September 2010.
[00:08:20.776 --> 00:08:23.258]  I'm Alex Jones, your host.
[00:08:23.278 --> 00:08:31.365]  We're going to be looking at eugenicist gunman who exposes the dark side of the environmentalist cult for what it is.
[00:08:32.686 --> 00:08:35.349]  It has nothing to do with the environment.
[00:08:36.587 --> 00:08:50.861]  In fact, the people running the main environmental groups are openly transhumanist and trans-planet supporters who openly want to re-engineer society at every level.
[00:08:51.322 --> 00:08:52.303]  So that is coming up.
[00:08:52.643 --> 00:08:53.784]  Also, Paul Hogan
[00:08:54.745 --> 00:08:57.007]  Vows to fight Australian tax office.
[00:08:57.427 --> 00:08:58.648]  This is the New World Order.
[00:08:58.668 --> 00:09:00.749]  He paid taxes in the US and there.
[00:09:01.189 --> 00:09:01.870]  Record show.
[00:09:02.170 --> 00:09:03.090]  And they just want more.
[00:09:03.331 --> 00:09:06.332]  And he went to his 101-year-old mother's funeral, who just died.
[00:09:06.773 --> 00:09:10.015]  And they're going to hold him there as a hostage until he gives them all their money.
[00:09:10.595 --> 00:09:13.177]  Meanwhile, if he was a Goldman Sachs swindler, he'd be released.
[00:09:14.278 --> 00:09:15.879]  Also, we'll get into auto sales.
[00:09:15.959 --> 00:09:16.919]  Worse since August 1983.
[00:09:20.758 --> 00:09:24.299]  Rodriguez plans at least two more race war machete films.
[00:09:24.959 --> 00:09:26.700]  That's set to be released tomorrow.
[00:09:28.440 --> 00:09:31.481]  We've also got India Holt's HPV vaccine trial.
[00:09:31.881 --> 00:09:33.141]  After six girls die, U.S.
[00:09:33.561 --> 00:09:37.883]  does nothing in response to at least 67 deaths and counting.
[00:09:38.483 --> 00:09:45.625]  They're just setting the precedent that we die in mass and that that's good and wholesome and that's just the way it is, all part of the eugenics.
[00:09:46.525 --> 00:09:50.246]  So that is just some of what is coming up today.
[00:10:03.775 --> 00:10:18.146]  Now, I want to just go over a smattering of ideas that I've basically been brainstorming about in this segment and the next.
[00:10:18.326 --> 00:10:24.131]  Why we've come to this position that we're in now as a society.
[00:10:25.652 --> 00:10:30.576]  And the biggest point is that we have become decadent.
[00:10:31.602 --> 00:10:34.743]  Empires are never conquered from without.
[00:10:35.363 --> 00:10:39.104]  They implode and fall apart from within.
[00:10:40.125 --> 00:10:57.950]  Because the populations become decadent, they become slovenly, they become self-absorbed, they become nihilistic, and they basically stop having their impulse to be
[00:10:59.864 --> 00:11:28.172]  caring and compassionate and people stop sticking together they start thinking that you get ahead by screwing each other and then that creates an atmosphere where everybody is basically screwing each other uh... for a percentage and then society implodes because confidence is lost we've seen this the last six seven years in mexico where the corruption of the culture and of the government has become so systemic
[00:11:28.812 --> 00:11:33.737]  And so system-wide that it is now collapsed into a road warrior type scenario.
[00:11:34.158 --> 00:11:36.420]  And we saw this in Rome, ancient Rome.
[00:11:37.121 --> 00:11:39.863]  We've seen this in places like North Korea.
[00:11:39.883 --> 00:11:43.387]  And we're now beginning to see it happen in the United States.
[00:11:44.188 --> 00:11:45.209]  All over the country.
[00:11:46.906 --> 00:11:55.132]  Major cities and counties and towns are laying off many of their police officers, their fire departments, in some cases more than half the officers.
[00:11:55.632 --> 00:11:58.954]  And they're announcing, we are not going to respond to
[00:12:02.645 --> 00:12:07.652]  Regular crimes, grand theft auto, home invasion, armed robbery.
[00:12:08.012 --> 00:12:16.864]  The officers we've got left are going to be used for fines and fees and revenue generation, basically sucking off of you.
[00:12:17.705 --> 00:12:35.671]  And this really shows we're going into a third world system where the taxes go up but the benefits and the basic services go down and the police more and more become defenders of the ultra-rich and the big corporations and the government.
[00:12:36.591 --> 00:12:49.695]  And go out and fully convert from aiding the public and defending the law and helping the population to being revenue generators who were there to feed off the population.
[00:12:50.095 --> 00:12:56.638]  So we are now going into the final phase of societal degeneration and collapse.
[00:12:56.678 --> 00:13:03.060]  And it's not going to take a hundred plus years for the West to collapse like it did Rome 2,000 years ago.
[00:13:04.775 --> 00:13:31.315]  We are going to see the West accelerate its collapse and the third world nations bordering the West are already in full collapse and this has been engineered and designed by the global social architects that want an end to the industrialized society so that they can fully bankrupt society and on its ashes build their planetary corporate dictatorship which will
[00:13:32.396 --> 00:13:36.217]  Reduce everyone down to the level of feudal slaves.
[00:13:36.717 --> 00:13:40.418]  Less than one out of a thousand will be part of the superclass.
[00:13:41.238 --> 00:13:51.560]  You will have a large percentage of the population, a large minority, that will be law enforcement and bureaucrats and private contractors that will enforce and suppress the population.
[00:13:51.860 --> 00:13:58.121]  And along with that you see torture being promoted, the end of habeas corpus, the end of due process, secret arrest.
[00:13:58.481 --> 00:14:00.942]  You see the whole homeland security apparatus
[00:14:01.642 --> 00:14:17.725]  uh... of the past presidents and the current president that we were sold uh... that it was designed to be used against foreigners and supposed uh... you know cave dwelling uh... you know al-qaeda and now they admit no it's for antiwar activists
[00:14:18.306 --> 00:14:19.667]  It's for conservatives.
[00:14:19.807 --> 00:14:21.007]  It's for libertarians.
[00:14:21.447 --> 00:14:23.888]  It's for anti-GMO protesters.
[00:14:24.388 --> 00:14:26.049]  It's for returning vets.
[00:14:26.769 --> 00:14:39.474]  It's for anyone on the left or the right that gets outside of the box and realizes that we have an unelected global corporate dictatorship taking over our planet.
[00:14:40.074 --> 00:14:58.329]  And this entire system of secret police, and the whole top secret USA system, and the Homeland Security spy blimps, and the naked body scanners at the airports, and the face scanning technology, and the license plate reading technology, and our cell phones being tracked in real time.
[00:14:58.770 --> 00:15:07.177]  This was all designed from its foundation by the Pentagon, funded by big corporations on record
[00:15:07.597 --> 00:15:24.600]  To usher in a cashless society control grid so the elite could take over society and then protect their ill-gotten gains by converting the military and police into literal East German type Stasi to suppress the population.
[00:15:25.960 --> 00:15:32.341]  38 years ago, a global program began to take the blood of all children at birth and put it in secret databases.
[00:15:32.721 --> 00:15:36.782]  That's now declassified and admitted, a decade after I exposed it.
[00:15:37.674 --> 00:15:42.800]  They came out a few years ago and said, don't worry, we're not saving the naked body scanner images at the airport.
[00:15:43.140 --> 00:15:44.682]  Now they admit they lied to you.
[00:15:44.922 --> 00:15:46.364]  They were saving them the whole time.
[00:15:46.644 --> 00:15:56.935]  Now the federal courthouses, the state courthouses, they're all rolling these systems out against the population and admitting, hey, you know what?
[00:15:57.356 --> 00:15:58.938]  We are saving these images.
[00:15:59.398 --> 00:16:00.279]  Hey, you know what?
[00:16:00.520 --> 00:16:01.621]  We did lie to you.
[00:16:01.841 --> 00:16:03.684]  We are taking your baby's blood at birth.
[00:16:03.904 --> 00:16:05.145]  It's not for a blood test.
[00:16:05.346 --> 00:16:09.191]  It's for a secret global eugenics bioweapons database.
[00:16:09.511 --> 00:16:11.033]  We want your genetic number.
[00:16:11.253 --> 00:16:13.856]  We want to patent your blood and say that we own it.
[00:16:14.277 --> 00:16:15.458]  You are a product!
[00:16:16.394 --> 00:16:19.737]  That we own, that we brainwash, that we condition.
[00:16:20.058 --> 00:16:27.765]  That's what this global psychological warfare system is pushing against the population of this planet.
[00:16:28.566 --> 00:16:29.887]  And who's at the top of this?
[00:16:30.448 --> 00:16:32.169]  The mega private banks.
[00:16:32.189 --> 00:16:33.290]  There's only six of them.
[00:16:33.991 --> 00:16:36.553]  And they are waging war against your local credit union.
[00:16:36.854 --> 00:16:41.017]  They are waging war against your local or regional bank that's actually giving you credit.
[00:16:41.438 --> 00:16:43.259]  They want to consolidate power.
[00:16:43.680 --> 00:16:56.691]  And out of their Federal Reserve Act of 1913, they have engineered crises and created thousands of trillions of dollars that they controlled that allowed them, through unfair trade advantage, to take over society.
[00:16:57.731 --> 00:17:03.775]  Now, in the last few years, they've passed legislation in the name of reforming banking.
[00:17:04.175 --> 00:17:05.036]  And what has it done?
[00:17:05.456 --> 00:17:11.961]  It's given this small inner coterie, or clique, of crony capitalists.
[00:17:11.981 --> 00:17:12.882]  They're not free market.
[00:17:13.062 --> 00:17:13.982]  They're monopoly men.
[00:17:14.002 --> 00:17:16.824]  They're creating oligopolies and building towards monopolies.
[00:17:17.164 --> 00:17:23.409]  This inner clique has gotten legislation passed so they can't be investigated by Congress.
[00:17:23.909 --> 00:17:27.617]  And so the SEC can't be investigated by Congress.
[00:17:28.018 --> 00:17:34.170]  And so that people like Ken Lay and Bernie Madoff can get away with their swindles in the future.
[00:17:35.267 --> 00:17:36.788]  This is what's going on.
[00:17:37.308 --> 00:17:54.875]  So the very global banks that are setting up world government and trying to pass their global carbon taxes to fund their system, they have now used the crises of the derivatives bubble to sell Congress on giving them more power to take over the entire economy.
[00:17:55.395 --> 00:17:59.037]  This is a fiat counterfeiting
[00:18:00.350 --> 00:18:14.327]  A system that is waging war against the real economy and that wants to bankrupt society just like in the old days the banks wanted the farmers not to pay their note so they would go bankrupt so they would get the family farm.
[00:18:14.808 --> 00:18:19.774]  We've seen this in hundreds of cases in third world nations in the last century.
[00:18:20.194 --> 00:18:32.226]  And now it's happening again, but the same IMF and World Bank system is taking over the United States and Europe and bankrupting our society by design.
[00:18:38.846 --> 00:18:48.868]  And just as with the decline of Rome and so many other civilizations and empires, as things get worse and worse, the general public gets more nihilistic, more blasé.
[00:18:49.228 --> 00:18:51.989]  Eat, drink and be merry, for tomorrow we die.
[00:18:52.909 --> 00:18:56.890]  They don't appreciate any of the good things that we have.
[00:18:57.210 --> 00:18:59.611]  They won't defend the good things that we have.
[00:19:00.011 --> 00:19:05.652]  And it was the French philosopher Victor Hugo that said, adversity makes men.
[00:19:07.824 --> 00:19:10.286]  Prosperity makes monsters.
[00:19:10.946 --> 00:19:29.919]  And so you've got a bunch of self-hating people that have basically been drugged and hypnotized by the corporate media and the cheeseburgers and the bread in the circus to the point of not even being able to have respect for themselves to stand up for society.
[00:19:30.280 --> 00:19:34.202]  Almost like spectators who are watching
[00:19:35.183 --> 00:19:44.012]  The country burn around them and almost enjoying the destruction, not consciously realizing it's going to destroy them as well.
[00:19:44.292 --> 00:19:49.858]  We're going to cover this more on the other side and go through some other points, then a huge news blitz straight ahead.
[00:19:49.958 --> 00:19:50.819]  I'm Alex Jones.
[00:19:51.039 --> 00:19:55.203]  The websites are InfoWars.com and PrisonPlanet.tv.
[00:19:55.223 --> 00:19:55.744]  Stay with us.
[00:19:59.779 --> 00:20:02.141]  Is your debt problem a ticking time bomb?
[00:20:02.381 --> 00:20:11.048]  Thanks to a new financial consumer relief program designed in response to the economic crisis facing millions of Americans, you don't have to wait until it's too late to defuse your debt.
[00:20:11.208 --> 00:20:23.517]  If you owe $10,000 or more in credit card bills and are struggling to make minimum payments, get ready to take down this number for free information that could potentially save your home, the lifestyle you're accustomed to, and your family's financial well-being.
[00:20:23.697 --> 00:20:24.358]  But don't wait!
[00:20:24.578 --> 00:20:27.500]  Studies show that if most debt problems are confronted directly,
[00:20:27.500 --> 00:20:27.720]  We're good.
[00:20:44.827 --> 00:20:47.268]  You must have $10,000 in credit card debt.
[00:20:47.328 --> 00:20:49.209]  Call the American Debt Associates at 800-876-2966.
[00:20:49.229 --> 00:20:49.289]  800-876-2966.
[00:20:49.329 --> 00:20:49.509]  Again, 800-876-2966.
[00:21:03.800 --> 00:21:04.720]  Tyranny is here.
[00:21:05.060 --> 00:21:08.762]  The grim future foretold in 1984 has become reality.
[00:21:08.922 --> 00:21:11.183]  It really says that the state is God.
[00:21:11.203 --> 00:21:16.665]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:21:17.085 --> 00:21:23.327]  This film conclusively proves the existence of a secret network of FEMA camps now being expanded nationwide.
[00:21:23.747 --> 00:21:29.288]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:21:29.748 --> 00:21:33.429]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:21:33.909 --> 00:21:37.910]  Prepare to enter the secretive world of emergency dictatorship.
[00:21:38.190 --> 00:21:43.731]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[00:21:44.131 --> 00:21:47.131]  It's only the beginning of the New World Order's hellish plan.
[00:21:47.691 --> 00:21:49.092]  The police state isn't coming.
[00:21:49.652 --> 00:21:50.092]  It's here.
[00:21:50.772 --> 00:21:57.597]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv
[00:21:59.349 --> 00:22:03.810]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[00:22:04.030 --> 00:22:12.671]  As an authorized Berkey dealer for over five years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[00:22:12.911 --> 00:22:26.794]  The Berkey light systems include a set of self-sterilizing and recleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[00:22:27.114 --> 00:22:37.784]  Order the Berkey Light System today, complete with two black Berkey elements for only $209 and the Berkey Guy will include three sport Berkey water bottles and ship everything to you free of charge.
[00:22:38.065 --> 00:22:41.928]  That's right, three sport Berkey water bottles and free shipping.
[00:22:42.148 --> 00:22:43.770]  An $87 value, yours free.
[00:22:44.010 --> 00:22:45.011]  Call the Berkey Guy at 1-877-886-3653.
[00:22:45.031 --> 00:22:45.291]  That's 1-877-886-3653.
[00:22:52.098 --> 00:22:55.180]  3-6-5-3 or order online at goberky.com.
[00:22:55.341 --> 00:22:57.502]  That's goberky.com today.
[00:22:58.944 --> 00:23:00.125]  Attention to all U.S.
[00:23:00.165 --> 00:23:07.771]  drivers who own a vehicle that has less than 130,000 miles with an auto warranty about to expire or no warranty coverage at all.
[00:23:08.132 --> 00:23:14.257]  Due to our country's economic crisis and auto repair costs on the rise, if your vehicle has less than 130,000 miles, as of today,
[00:23:16.519 --> 00:23:26.426]  You could be one of the millions of drivers that now may qualify to have your vehicle covered under United Repair Plans and have 100% of your future covered auto repair bills paid for you.
[00:23:26.807 --> 00:23:31.490]  This low-cost vehicle service contract has been established under United Repair Plans.
[00:23:31.710 --> 00:23:38.355]  And is now available to the general public in order to save drivers thousands of dollars on auto repairs during our country's recession.
[00:23:38.775 --> 00:23:47.121]  If you own a vehicle with less than 130,000 miles, you may now call to see if your vehicle qualifies and for a free 5-minute quote.
[00:23:47.481 --> 00:23:48.382]  Number to call is 800-809-4491.
[00:23:48.402 --> 00:23:48.442]  800-809-4491.
