[00:00:05.609 --> 00:00:06.249]  Big Brother.
[00:00:06.930 --> 00:00:07.971]  Mainstream media.
[00:00:08.691 --> 00:00:09.812]  Government cover-ups.
[00:00:10.472 --> 00:00:11.293]  You want answers?
[00:00:12.033 --> 00:00:13.954]  Well, so does he.
[00:00:13.974 --> 00:00:17.216]  He's Alex Jones on the GCN Radio Network.
[00:00:17.777 --> 00:00:21.879]  And now, live from Austin, Texas, Alex Jones.
[00:00:35.670 --> 00:00:56.470]  Well, it's got to be six, eight months ago we interviewed the chief economist for the Department of Labor for the current president, Morgan Reynolds, who, like so many other academics and...
[00:00:57.538 --> 00:00:58.499]  We're good to go.
[00:01:16.327 --> 00:01:19.409]  Of the government here that carried out this attack.
[00:01:19.509 --> 00:01:22.350]  So, he'll be joining us in the third hour today.
[00:01:22.370 --> 00:01:28.633]  We're going to have wide open phones on any news item, any issue, any story you wish to discuss.
[00:01:28.653 --> 00:01:32.294]  1-800-259-9231 I want to get into the dollar tumbling against major currencies ahead of Fed announcement.
[00:01:44.152 --> 00:01:49.073]  Also, I want to get back into this story that we broke last Friday.
[00:01:49.153 --> 00:01:52.554]  Republican Congressman says totalitarian regime a danger.
[00:01:52.614 --> 00:01:59.295]  Bob Barr says military dictatorship very, very close, and that Bush is more anti-gun than Bill Clinton.
[00:01:59.335 --> 00:02:02.316]  He's on the board of directors of the NRA, ladies and gentlemen.
[00:02:02.836 --> 00:02:10.698]  Also, just out, a Saudi prince overheard and overheard, ordered Fox News to change story.
[00:02:11.238 --> 00:02:11.979]  We're good to go.
[00:02:36.830 --> 00:02:49.778]  A couple arrested for sex rage, and it sounds like tabloid-type trash, and it is, but I'm going to cover it because it's got a little wrinkle to it that I think overall gives us a clear picture of what's happening to our society.
[00:02:51.319 --> 00:02:57.322]  We will also get into the Australian unrest that has now spread into other cities.
[00:02:57.823 --> 00:03:03.346]  The unrest has spread from Sydney to other cities as people of Arab descent are attacked by whites.
[00:03:03.446 --> 00:03:05.287]  Now, that is happening.
[00:03:06.141 --> 00:03:07.662]  And I think that it's wrong.
