[00:00:05.766 --> 00:00:06.406]  Big Brother.
[00:00:07.087 --> 00:00:08.148]  Mainstream media.
[00:00:08.848 --> 00:00:10.009]  Government cover-ups.
[00:00:10.609 --> 00:00:11.430]  You want answers?
[00:00:12.170 --> 00:00:13.051]  Well, so does he.
[00:00:13.752 --> 00:00:17.414]  He's Alex Jones on the GCN Radio Network.
[00:00:17.935 --> 00:00:22.037]  And now, live from Austin, Texas, Alex Jones.
[00:00:30.545 --> 00:00:31.766]  Welcome, my friends.
[00:00:31.886 --> 00:00:36.110]  It is already Wednesday, the 28th day of September 2005.
[00:00:36.190 --> 00:00:47.019]  We're going to be here live for the next three hours and we have several surprise guests scheduled throughout the broadcast today.
[00:00:48.420 --> 00:00:51.062]  We'll tell you about those guests as they appear.
[00:00:51.802 --> 00:00:54.064]  We're also going to have wide open phones.
[00:00:54.244 --> 00:00:55.906]  Any news item, any issue,
[00:00:56.767 --> 00:01:06.274]  Anything you wish to discuss, 1-800-259-9231 and we'll get you up and on the air.
[00:01:06.954 --> 00:01:09.036]  And I would also encourage first-time callers.
[00:01:09.196 --> 00:01:20.024]  We have first-time callers every day, but they normally have to wade through our regular callers who tend to jam the phone lines the first five minutes of the show.
[00:01:20.044 --> 00:01:24.507]  If you've tried to call before, never been able to get through,
[00:01:25.416 --> 00:01:27.397]  And you've got something you want to talk about?
[00:01:27.437 --> 00:01:28.798]  Something you want to get off your chest?
[00:01:28.818 --> 00:01:30.738]  Something you think that's developing?
[00:01:31.579 --> 00:01:35.461]  Perhaps you think you know when the globalists are going to launch the next terror attack?
[00:01:36.221 --> 00:01:41.823]  You want to talk about the White House saying we might have energy shortages, fuel shortages this winter?
[00:01:42.524 --> 00:01:43.964]  We better start conserving!
[00:01:44.685 --> 00:01:51.968]  But major studies are out showing that it's really oil company profiteering that there isn't really the shortage they're telling us about.
[00:01:52.648 --> 00:01:54.889]  Hey, anything you want to talk about, 1-800-259-9231.
[00:01:54.909 --> 00:01:58.350]  Interesting article out of the Idaho State Journal, is the U.S.
[00:01:58.370 --> 00:02:00.811]  creating cloud cover?
[00:02:00.831 --> 00:02:03.352]  The Earth is 20% darker, but the question is, is the government doing it?
