[00:00:05.565 --> 00:00:06.205]  Big Brother.
[00:00:06.866 --> 00:00:07.927]  Mainstream media.
[00:00:08.647 --> 00:00:09.748]  Government cover-ups.
[00:00:10.388 --> 00:00:11.209]  You want answers?
[00:00:11.970 --> 00:00:12.830]  Well, so does he.
[00:00:13.551 --> 00:00:17.193]  He's Alex Jones on the GCN Radio Network.
[00:00:17.714 --> 00:00:21.796]  And now, live from Austin, Texas, Alex Jones.
[00:00:25.899 --> 00:00:30.101]  Alright, we'll be going to your calls early in this first hour.
[00:00:30.121 --> 00:00:34.943]  It is Friday, already the 19th day of August 2005.
[00:00:34.983 --> 00:00:38.725]  We're going to be live here for the next three hours.
[00:00:39.346 --> 00:00:49.271]  We've had him on several times in the last few months just because he's a great political mind and has done so much to expose the New World Order's orchestration of September 11th.
[00:00:51.047 --> 00:00:56.189]  Professor David Ray Griffin will be on with us in the second hour for the full hour.
[00:00:56.769 --> 00:01:10.174]  Then in the third hour, I haven't had her on probably about a year, Catherine Albrecht of Caspian, of course a doctorate there from Harvard, exposing the RFID tracker chips.
[00:01:10.234 --> 00:01:13.775]  And she's been following, and thank God somebody's paying attention to,
[00:01:14.480 --> 00:01:27.692]  Tommy Thompson, the former Health and Human Services Secretary and former Republican Governor from Wisconsin, the cheese eater, the cheese head, who is running around telling people, get microchips.
[00:01:28.252 --> 00:01:32.216]  Going to schools, going on TV, get the chip, it's normal.
[00:01:32.796 --> 00:01:34.438]  Just take it, it's so easy.
[00:01:34.458 --> 00:01:37.460]  He even clicks his heels and says, get chipped today.
[00:01:38.161 --> 00:01:41.204]  Their little motto that they've trademarked, so very...
[00:01:42.004 --> 00:01:42.905]  Bizarro.
[00:01:43.085 --> 00:01:44.505]  Very outer limits.
[00:01:44.545 --> 00:01:51.348]  We're going to detail from transcripts of speeches he's given and transcripts of him on CBS News.
[00:01:52.009 --> 00:01:53.549]  I mean, this is bizarre stuff.
[00:01:53.750 --> 00:01:54.850]  All the troops need him.
[00:01:55.070 --> 00:01:56.451]  All the school children need him.
[00:01:56.771 --> 00:02:03.314]  We actually have big officials on four of these out promoting that we all need the chips.
[00:02:04.294 --> 00:02:07.556]  Andy Rooney says we should take the chip to prove we're good.
[00:02:08.445 --> 00:02:10.887]  Well, you want us to trust you, don't you?
[00:02:11.387 --> 00:02:13.809]  You're not with Al-Qaeda, are you?
[00:02:13.829 --> 00:02:16.511]  I mean, look, folks, the bizarreness is here.
[00:02:18.920 --> 00:02:26.322]  I use this example all the time, but it's like 20 years ago, 10 years ago, some late-night science fiction B-movie.
[00:02:26.342 --> 00:02:29.423]  In the nightmare future, the government controls everything.
[00:02:29.763 --> 00:02:31.083]  Surveillance is everywhere.
[00:02:31.103 --> 00:02:34.344]  The citizens have tracker chips under their skins.
[00:02:34.644 --> 00:02:36.385]  The police wear black masks.
[00:02:36.745 --> 00:02:38.425]  Huge prisons are everywhere.
[00:02:38.685 --> 00:02:40.966]  The government invades third-world countries.
[00:02:41.326 --> 00:02:45.187]  This is the nightmare future of Jatica Z412.
[00:02:45.247 --> 00:02:48.028]  The brave new world.
[00:02:49.887 --> 00:02:50.567]  The island.
[00:02:50.667 --> 00:02:52.568]  You want to go to the island.
[00:02:52.708 --> 00:02:55.970]  I mean, it's that weird.
[00:02:56.250 --> 00:02:57.871]  It's that out of control.
