[00:00:05.666 --> 00:00:06.327]  Big Brother.
[00:00:06.967 --> 00:00:08.028]  Mainstream media.
[00:00:08.749 --> 00:00:09.870]  Government cover-ups.
[00:00:10.510 --> 00:00:11.331]  You want answers?
[00:00:12.072 --> 00:00:12.992]  Well, so does he.
[00:00:13.653 --> 00:00:17.416]  He's Alex Jones on the GCN Radio Network.
[00:00:17.816 --> 00:00:21.900]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.429 --> 00:00:36.453]  Well, very important broadcast lined up for you on this 18th of August, 2005, Thursday edition.
[00:00:37.394 --> 00:00:47.417]  The filmmaker, Tito Howard, he made the film Loss of Liberty, will be joining us with the hero, Dr. Richard Kiefer.
[00:00:48.365 --> 00:00:50.766]  He saved the lives of, what, 43 people.
[00:00:51.287 --> 00:00:54.488]  He had his intestines tied into his body.
[00:00:56.029 --> 00:00:57.710]  Of course, he got the Congressional Medal of Honor.
[00:00:58.110 --> 00:01:12.538]  Had his intestines tied into his body with his life jacket for a day and treated, again, dozens and dozens of people and saved the lives of 40-plus people.
[00:01:14.491 --> 00:01:16.093]  Folks, that's pretty manly.
[00:01:16.233 --> 00:01:25.162]  I don't think I could be giving medical treatment with burns all over my body and my intestines hanging out because he was hit by shrapnel and had his guts blown open.
[00:01:25.182 --> 00:01:30.387]  But he did tie his intestines in, and literally his guts were spilt all over the deck.
[00:01:31.268 --> 00:01:33.110]  So we'll be talking to this gentleman.
[00:01:33.731 --> 00:01:36.594]  And, of course, it's government-sponsored terror.
[00:01:37.797 --> 00:01:49.569]  I've talked to the admirals who were on the radio phone, and LBJ came on and said, I want that GD ship going to the bottom.
[00:01:51.070 --> 00:01:55.615]  I want that ship to go to the bottom.
[00:01:57.516 --> 00:02:00.059]  They wanted to blame it on good old Egypt.
[00:02:02.128 --> 00:02:04.930]  And there's a lot of sickos out there that worship this government.
[00:02:05.430 --> 00:02:11.914]  They don't know that patriotism is about loving your country, where you live, and the Bill of Rights and Constitution.
[00:02:11.954 --> 00:02:18.018]  Patriotism is not, and never has been, worshipping your dictator, worshipping your plutocrats.
[00:02:18.939 --> 00:02:21.720]  And I've heard them go, oh, so what if we attack that?
[00:02:22.100 --> 00:02:23.081]  War is war.
[00:02:23.121 --> 00:02:25.903]  You've got to break eggs to get them rooskies.
[00:02:27.972 --> 00:02:31.013]  Well, then you go out and, you know, kill yourself.
[00:02:31.073 --> 00:02:31.934]  I'm not saying do that.
[00:02:31.974 --> 00:02:33.094]  I mean, you might actually do it.
[00:02:33.574 --> 00:02:33.994]  Okay?
[00:02:34.434 --> 00:02:37.236]  You might say, I worship government, you know, and saw your own head off.
[00:02:37.296 --> 00:02:42.037]  I mean, you people are just out of your gorge, so I shouldn't joke around with you.
[00:02:43.698 --> 00:02:47.559]  But Dr. Richard Kiefer will be joining us along with Tito Howard.
[00:02:48.360 --> 00:02:51.321]  We'll go back to 1967 and cover that for an hour.
[00:02:52.992 --> 00:03:06.577]  And then also, Greg Zeminski and Janet Parker, close informant and friend of former FBI agent John O'Neill, killed on 9-11, tells how FBI higher-ups shut him down, letting 9-11, quote, happen.
[00:03:07.377 --> 00:03:17.981]  And O'Neill, who was deputy director, quit two months before, and he told British News, he said they're going to allow an attack on the World Trade Center as a pretext to get Afghan oil.
[00:03:18.141 --> 00:03:19.001]  That's what he'd been told.
[00:03:20.429 --> 00:03:22.490]  Well, it was more than that, Mr. O'Neill.
[00:03:22.530 --> 00:03:24.431]  You saw part of it, but not all of it.
[00:03:25.652 --> 00:03:28.574]  It isn't that our government let Al-Qaeda attack us.
[00:03:29.234 --> 00:03:32.356]  Criminal elements of our government are Al-Qaeda.
[00:03:33.016 --> 00:03:34.257]  Is Al-Qaeda.
[00:03:34.797 --> 00:03:36.138]  Al-MI6A.
[00:03:37.398 --> 00:03:38.819]  Al-CIAIDA.
[00:03:39.799 --> 00:03:41.540]  Al-Defense Intelligence.
[00:03:43.361 --> 00:03:44.422]  Al-MUSADA.
[00:03:46.602 --> 00:03:58.185]  So this is what we're facing, and we'll get into this coming up in this third hour with Greg Zeminski and, of course, Janet Parker.
[00:03:59.746 --> 00:04:10.889]  We'll also talk to Greg a little bit about the Brigadier General Kevin P. Burns being sacked last week and the attack drills being pushed back to today from yesterday.
[00:04:12.867 --> 00:04:15.909]  Again, it is Thursday, the 18th day of August 2005.
[00:04:16.689 --> 00:04:18.490]  Masses of news when we get back.
[00:04:19.711 --> 00:04:26.255]  Right now, China sets up anti-terror squads as riots spread.
[00:04:26.815 --> 00:04:34.139]  Ooh, and I have that newscast from last week up in Virginia, where they go, we're training to assist the public and fight terror.
[00:04:34.760 --> 00:04:38.642]  They do that by practicing to take your firearms and put you in camps.
[00:04:39.719 --> 00:04:42.823]  Just openly on television and practice dealing with rioters.
[00:04:43.143 --> 00:04:44.625]  Well, so is China.
[00:04:44.945 --> 00:04:47.147]  See, everybody's working on the same page.
[00:04:47.528 --> 00:04:48.529]  Same sheet of music.
[00:04:49.810 --> 00:04:50.591]  Totally staged.
[00:04:51.152 --> 00:04:53.995]  So we'll talk about this as well when we get back.
[00:04:54.536 --> 00:04:59.021]  What surprise are they brewing for us just over the horizon?
[00:05:02.617 --> 00:05:05.501]  There is a secret that holds the world's destiny in its grasp.
[00:05:05.741 --> 00:05:07.323]  Hello, my friends, Alex Jones here.
[00:05:07.663 --> 00:05:12.329]  Learn that secret with my new film, Martial Law, 9-11, Rise of the Police State.
[00:05:12.669 --> 00:05:17.114]  Martial Law plumbs the depths of the New World Order's ideology, their philosophy.
[00:05:17.535 --> 00:05:21.700]  Out of the ashes of the September 11th tragedy, a dark empire of war and tyranny has risen.
[00:05:21.920 --> 00:05:24.762]  The Constitution has been shredded, and America is now a police state.
[00:05:24.843 --> 00:05:29.527]  This film exposes not just who was behind the 9-11 attacks, but the roots and history of its orchestrators.
[00:05:29.707 --> 00:05:34.151]  Martial Law is a blazing spotlight piercing the electronic Berlin Wall of controlled corporate media.
[00:05:34.371 --> 00:05:41.597]  Plumb the depths of the elite's minds, their ideology, their driving philosophy, and uncover the power-mad cult of death that has sworn to turn the Earth into a prison planet.
[00:05:41.837 --> 00:05:44.259]  Discover the documentary for yourself before it's too late.
[00:05:44.420 --> 00:05:46.101]  Call toll-free to get a copy of Martial Law.
[00:05:46.101 --> 00:05:50.265]  That's InfoWars.com or 888-253-3139 or watch the film right now online at PrisonPlanet.tv
[00:06:01.972 --> 00:06:04.855]  Are terrorist cells or prime terror targets located near you?
[00:06:05.195 --> 00:06:08.077]  Where are military bases and hazardous waste sites located?
[00:06:08.297 --> 00:06:14.503]  How do you find the best area for solar, average rainfall, fish contamination advisories, and major transportation routes?
[00:06:14.883 --> 00:06:22.209]  In the new interactive CD book, Prudent Places USA, you will find the information you want with over 50 interactive parameters that you control.
[00:06:22.390 --> 00:06:26.413]  Find everything from housing prices and taxes to brewing environmental catastrophes.
[00:06:26.733 --> 00:06:32.277]  Locate billion-dollar disaster-prone areas, the safest cities, ideal solar locations, and much, much more.
[00:06:32.477 --> 00:06:45.605]  Complete with over 3 gigabytes of detailed information on each of the 3,000-plus counties in the U.S., including 550 high-resolution, full-color maps and full-color photographs, as well as detailed information and analysis that you need.
[00:06:45.785 --> 00:06:54.411]  Get this hard-to-find information by ordering Food and Places USA now for only $29, plus shipping and handling, by calling New Millennium at 888-7000.
[00:06:55.191 --> 00:06:56.753]  Or order on the web at BerkeyWater.com.
[00:07:01.543 --> 00:07:02.383]  We're good to go.
[00:07:02.423 --> 00:07:03.124]  We're good to go.
[00:07:31.394 --> 00:07:31.854]  That's 1-800-686-2237.
[00:07:31.914 --> 00:07:32.255]  That's 1-800-686-2237.
[00:08:02.148 --> 00:08:07.751]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:17.176 --> 00:08:28.962]  All right, we will talk to one of the most highly decorated men in naval history, Dr. Richard Kiefer, who literally had his intestines all over the...
[00:08:30.186 --> 00:08:45.436]  All over the Conning Tower floor and tied them in, tied his intestines that were literally dragging around the ground, this is eyewitness reports, with a life jacket and then treated the survivors, saving the lives of over 40 people.
[00:08:46.658 --> 00:08:47.319]  When the U.S.
[00:08:47.339 --> 00:08:56.732]  government in Israel cornered the ship and attacked it for a day trying to sink it so they could blame it on Egypt and the Soviets and start World War III.
[00:08:57.332 --> 00:08:58.434]  And that's all come out.
[00:08:58.474 --> 00:08:59.255]  It's all public.
[00:08:59.275 --> 00:09:00.677]  We've had top admirals on.
[00:09:00.717 --> 00:09:01.197]  We've had the...
[00:09:01.818 --> 00:09:04.259]  The Judge Advocate General's on from the Navy.
