[00:00:05.863 --> 00:00:06.524]  Big Brother.
[00:00:07.184 --> 00:00:08.225]  Mainstream media.
[00:00:08.945 --> 00:00:10.086]  Government cover-ups.
[00:00:10.727 --> 00:00:11.527]  You want answers?
[00:00:12.288 --> 00:00:13.229]  Well, so does he.
[00:00:13.849 --> 00:00:17.632]  He's Alex Jones on the GCN Radio Network.
[00:00:18.032 --> 00:00:22.115]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.541 --> 00:00:33.901]  Welcome, my friends.
[00:00:33.921 --> 00:00:34.642]  It's Monday, the 21st day of November 2005.
[00:00:34.742 --> 00:00:36.162]  We're going to be live here for the next three hours.
[00:00:36.182 --> 00:00:37.903]  Hard to believe there's only a month and ten days left, or even less, in 2005.
[00:00:37.943 --> 00:00:39.844]  It seems like it was just yesterday that we were starting in 2005.
[00:00:39.884 --> 00:00:41.005]  It took me about six months to get...
[00:01:01.278 --> 00:01:03.980]  Accustomed to writing 2005 on my checks.
[00:01:06.001 --> 00:01:08.583]  And by the time I've gotten accustomed to that, it's about to be 2006.
[00:01:09.103 --> 00:01:12.866]  So the years are just spilling past us.
[00:01:13.366 --> 00:01:26.195]  Speaking of the years moving by quicker and quicker, as you get older, it's going to be the 43rd anniversary, 43 years since Kennedy was killed in 2006.
[00:01:29.056 --> 00:01:49.264]  Downtown Dallas, Texas in Dealey Plaza, and we've got a guest joining us coming up in the second hour, Dr. Fetzer from Assassination Science, to discuss this with us because tomorrow will be the anniversary of the military coup d'etat by the forces of world government, by the New World Order crowd.
[00:01:49.344 --> 00:01:52.425]  So that's coming up in the second hour today.
[00:01:53.243 --> 00:01:53.623]  We're good to go.
[00:01:53.643 --> 00:01:53.904]  I think?
[00:02:21.869 --> 00:02:22.249]  Interstate 10...
[00:02:48.979 --> 00:02:57.131]  Pulled over a dump truck full of marijuana, completely packed with tons of marijuana, millions of dollars worth of marijuana.
[00:02:58.853 --> 00:03:03.420]  And guess who came over the border a few minutes later?
[00:03:05.347 --> 00:03:16.391]  While the police were busy unloading the marijuana, Mexican troops, and they walked up with their machine guns, and they said, you give us that marijuana right now or you're dead.
[00:03:16.931 --> 00:03:22.053]  And they pulled up with their own bulldozer, and they drug that truck right over, right across the border.
[00:03:23.414 --> 00:03:27.616]  Because you obviously can't pull a bulldozer through the middle of the scrub brush.
[00:03:27.956 --> 00:03:29.556]  They just brought over their bulldozer.
[00:03:29.896 --> 00:03:31.097]  They had their machine guns.
[00:03:31.906 --> 00:03:34.068]  They said, boy, you're on our land.
[00:03:34.088 --> 00:03:35.270]  That's a reconquista.
