[00:00:05.707 --> 00:00:06.347]  Big Brother.
[00:00:07.007 --> 00:00:08.068]  Mainstream media.
[00:00:08.788 --> 00:00:09.888]  Government cover-ups.
[00:00:10.529 --> 00:00:11.349]  You want answers?
[00:00:12.109 --> 00:00:12.990]  Well, so does he.
[00:00:13.010 --> 00:00:17.352]  He's Alex Jones on the GCN Radio Network.
[00:00:17.852 --> 00:00:21.934]  And now, live from Austin, Texas, Alex Jones.
[00:00:27.883 --> 00:00:38.670]  Welcome, ladies and gentlemen, and no, I'm not joining you from my Central Texas Command Center.
[00:00:38.710 --> 00:00:43.773]  I'm up here at the mothership, the GCN Radio Network, right outside Minneapolis-St.
[00:00:43.933 --> 00:00:46.435]  Paul in the beautiful town of Burnsville.
[00:00:47.344 --> 00:00:51.488]  And we're going to be live here today for the next three hours.
[00:00:51.608 --> 00:00:53.710]  And we're going to have wide open phones.
[00:00:53.770 --> 00:00:56.973]  In fact, I'm going to go to your calls in the next segment.
[00:00:57.593 --> 00:01:00.876]  And I am going to go in rapid fire to your calls.
[00:01:00.916 --> 00:01:02.718]  So have your questions, your comments.
[00:01:03.338 --> 00:01:04.939]  Your points ready.
[00:01:05.399 --> 00:01:07.580]  Toll-free number to join us is 1-800-259-9231.
[00:01:07.600 --> 00:01:07.780]  1-800-259-9231.
[00:01:07.860 --> 00:01:12.003]  I do this a few times a month.
[00:01:12.023 --> 00:01:16.485]  It's kind of like Washington Journal.
[00:01:16.945 --> 00:01:24.489]  Any issue you want to talk about, any news report you want to analyze, any piece of propaganda you want to discuss, look at this right here in front of me.
[00:01:24.609 --> 00:01:28.571]  This is the front page of the Star Tribune, the newspaper of the Twin Cities.
[00:01:29.207 --> 00:01:30.768]  And I'm looking at their Metro edition.
[00:01:30.828 --> 00:01:32.950]  Should women be shielded from combat?
[00:01:32.970 --> 00:01:36.353]  And it's got a picture of a black female U.S.
[00:01:36.533 --> 00:01:47.121]  Army, looks like a private, with her 9mm Beretta in her hand, marching about in a crowd of men.
[00:01:48.202 --> 00:01:50.684]  And many societies have tried to put women in combat.
[00:01:50.784 --> 00:01:53.706]  It does not work, and we end up with stuff like Private Lynch saying,
[00:01:54.170 --> 00:01:54.731]  We're good to go.
[00:02:24.528 --> 00:02:36.546]  Well, over in England, Nanny Prescott wants to control the temperature of your bath, this other one in Telegraph, with little sensor controllers on all of the hot water heaters in the British Isles.
[00:02:37.367 --> 00:02:50.391]  And of course, we also have the federal initiative going through the state at the California level, the state level, where they want to have federal computer controls on all air conditioners where they can decide when and how you can use your air conditioner.
[00:02:50.971 --> 00:02:54.292]  All micromanagement at every level of society.
[00:02:54.312 --> 00:02:54.952]  We'll be getting into that.
[00:02:55.292 --> 00:02:59.774]  Also, I haven't really read any of the subsections of Patriot Act II in over a year.
[00:03:00.634 --> 00:03:03.555]  Back in early January of 2003, days after the text was
[00:03:05.115 --> 00:03:11.237]  ...of the introduced bill was released to the public, while Ashcroft was still denying that it even existed.
[00:03:11.257 --> 00:03:16.719]  Oh yes, my friends, we got the legislation, and I wrote a detailed analysis of it.
[00:03:16.739 --> 00:03:24.421]  A lot of people had trouble believing what was in the analysis, but they checked it out for themselves, and I won second place in the Project Censored Awards, which I was honored to win.
[00:03:24.441 --> 00:03:27.842]  But the point is, their people went and checked out my facts and found them to be accurate.
[00:03:28.162 --> 00:03:31.484]  Since then, people found even worse stuff in Patriot Act 2.
[00:03:31.544 --> 00:03:32.664]  The analysis by the lawyers...
[00:03:33.104 --> 00:03:33.965]  We're good to go.
[00:03:51.892 --> 00:04:00.358]  And here's one out of the Kentucky Courier-Journal by James Malone, pastor who bought books online, got FBI file.
[00:04:00.778 --> 00:04:03.820]  He was actually researching Islam, exposing Islam.
[00:04:04.181 --> 00:04:10.405]  He bought a Koran so that he could get the particular passages out that he thought were so egregious.
[00:04:10.925 --> 00:04:11.526]  We're good to go.
[00:04:32.635 --> 00:04:35.557]  And I'm sure you've heard about the billboards saying LA's Mexico.
[00:04:35.597 --> 00:04:42.302]  Well, the new thing is in Medford, Oregon, where they fly the Mexican flag at the government offices above the American flag.
[00:04:43.503 --> 00:04:46.385]  And generals offer a sober outlook on the Iraq war.
[00:04:46.725 --> 00:04:47.886]  That's the tip of the iceberg.
[00:04:47.926 --> 00:04:54.571]  Your calls are coming up at 800-259-9231, infowars.com, and prisonplanet.com are the websites.
[00:04:54.891 --> 00:04:56.632]  I saw Star Wars last night.
[00:04:56.652 --> 00:04:58.854]  I have a horrible review of it coming up as well.
[00:04:58.874 --> 00:04:59.294]  Stay with us.
[00:05:01.340 --> 00:05:08.165]  Hey folks, Alex Jones here, and I'm very excited to announce the release of my bombshell documentary film, 9-1-1, The Road to Tyranny, on DVD.
[00:05:08.485 --> 00:05:09.866]  That's right folks, DVD.
[00:05:10.066 --> 00:05:12.267]  The original film was 144 minutes long.
