[00:00:05.700 --> 00:00:06.340]  Big Brother.
[00:00:07.001 --> 00:00:08.041]  Mainstream media.
[00:00:08.762 --> 00:00:09.903]  Government cover-ups.
[00:00:10.523 --> 00:00:11.363]  You want answers?
[00:00:12.104 --> 00:00:13.004]  Well, so does he.
[00:00:13.024 --> 00:00:17.607]  He's Alex Jones on the GCN Radio Network.
[00:00:17.847 --> 00:00:21.950]  And now, live from Austin, Texas, Alex Jones.
[00:00:38.294 --> 00:00:40.175]  Welcome, ladies and gentlemen, welcome.
[00:00:40.215 --> 00:00:42.456]  Thank you so much for joining us.
[00:00:44.017 --> 00:00:45.037]  It's already July 19th, 2005.
[00:00:45.178 --> 00:00:47.619]  Already seven plus months into this year.
[00:00:47.659 --> 00:00:52.922]  Before you know it, it'll be 2006, and I'm just now getting used to saying 2005.
[00:01:02.276 --> 00:01:03.516]  All right, my friends.
[00:01:05.037 --> 00:01:08.318]  There is just a ton of really important news today.
[00:01:09.379 --> 00:01:12.540]  And I'm going to jump right into the middle of it right now.
[00:01:13.360 --> 00:01:15.401]  But we're also going to have open phones.
[00:01:16.181 --> 00:01:24.924]  And I'm going to limit each caller to about 60 seconds, maybe 90 seconds, so we have time to go to the next person.
[00:01:25.384 --> 00:01:27.365]  And I'm getting better and better about doing this.
[00:01:28.514 --> 00:01:44.186]  I get so many complaints that people can never get through, or they're on eternal hold, that we are just going to basically explode through your phone calls, but that means that even if you're making incredibly good points, I'm going to have to move on.
[00:01:45.607 --> 00:01:50.811]  Patriot Act reauthorization is set to pass the House.
[00:01:50.951 --> 00:01:54.353]  Congressman Ron Paul's office has notified InfoWars.com
[00:01:56.246 --> 00:02:02.751]  The Patriot Act reauthorization is set to pass the House on Thursday or Friday.
[00:02:02.771 --> 00:02:13.199]  As things stand now, there may be even less votes against the legislation this time than for the vote that was held back on October 27, 2001.
[00:02:14.360 --> 00:02:19.684]  So we'll give you more information on this when we get back from break.
[00:02:20.305 --> 00:02:24.328]  Two-thirds believe London bombings are linked to Iraq war.
[00:02:25.365 --> 00:02:31.468]  And Tony Blair says, how dare people say this, that there's no connection to the Iraq War?
[00:02:32.788 --> 00:02:50.076]  Well, even if you buy the fraudulent pretext that terrorists are attacking because the Muslim countries, the Middle Eastern countries, are being attacked, even if you buy into that fraud, certainly it's connected to Iraq.
[00:02:50.825 --> 00:03:02.633]  But when you know the truth about the bombings, and it's conclusive, it's a government operation, when you know the truth about the bombings, then of course it's tied to Iraq.
[00:03:03.033 --> 00:03:08.737]  It's meant to bolster support and legitimize these invasions.
[00:03:08.877 --> 00:03:10.318]  And Bush's approval ratings are up.
[00:03:10.959 --> 00:03:11.980]  Though they're still pretty low.
[00:03:12.380 --> 00:03:13.801]  Blair's approval ratings are up.
[00:03:14.422 --> 00:03:27.091]  All these headlines about how the police state agenda is sailing ahead now, hitting calm waters, whereas before, a typhoon hurricane of public outrage was blowing them into the rocks.
[00:03:29.293 --> 00:03:31.534]  There, there's the maritime analogy for the day.
[00:03:32.235 --> 00:03:39.220]  With a hurricane steaming towards Texas right now, about to slam into us.
[00:03:40.359 --> 00:03:40.960]  One of many.
[00:03:41.000 --> 00:03:45.203]  They're saying it's going to be a horrible hurricane season this year.
[00:03:45.243 --> 00:03:46.684]  They just get worse and worse.
[00:03:47.185 --> 00:03:49.387]  For what, like the last nine years in a row?
[00:03:51.584 --> 00:03:58.249]  Gonna have, what, 139% of the average hurricane season?
[00:03:58.269 --> 00:03:58.989]  39% over average.
[00:03:59.029 --> 00:04:00.010]  That's pretty serious.
[00:04:00.530 --> 00:04:03.312]  So we'll talk a little bit about that as well.
[00:04:03.393 --> 00:04:09.977]  Speaking of the Weather Channel, they got paid off by the government to put out global warming propaganda.
[00:04:10.578 --> 00:04:13.480]  Surprise, surprise, surprise.
[00:04:14.220 --> 00:04:17.303]  Al Nasher, I challenge you to find bomb links.
[00:04:18.003 --> 00:04:19.004]  That's in the London Mirror.
[00:04:19.024 --> 00:04:20.565]  He's saying he has no connection to it.
[00:04:21.623 --> 00:04:23.524]  Suicide theory thrown into doubt.
[00:04:23.544 --> 00:04:24.825]  This is out of the Herald Sun.
[00:04:25.545 --> 00:04:32.888]  We now have the Herald Sun, the Mirror, and the Independent saying something doesn't fit.
[00:04:33.588 --> 00:04:39.251]  And now Scotland Yard saying maybe Al-Qaeda tricked them into carrying those explosives on.
[00:04:39.871 --> 00:04:41.171]  Al-Qaeda did.
[00:04:41.431 --> 00:04:42.332]  Sure it did.
[00:04:43.752 --> 00:04:44.873]  Al-Qaeda did do this.
[00:04:45.653 --> 00:04:46.774]  Al-Qaeda is CIA.
[00:04:48.015 --> 00:04:49.238]  Al-Qaeda is globalist.
[00:04:49.398 --> 00:04:49.959]  I agree!
[00:04:50.720 --> 00:04:51.863]  Al-Qaeda did do this.
[00:04:51.983 --> 00:04:52.444]  Yes!
[00:04:52.544 --> 00:04:53.045]  Yes!
[00:04:54.728 --> 00:04:55.790]  We'll be right back, folks.
[00:04:55.810 --> 00:04:56.752]  There's so much news.
[00:04:57.072 --> 00:04:58.936]  Some news on thumb scanning, biometrics.
[00:04:58.956 --> 00:04:59.357]  Stay with us.
[00:05:01.852 --> 00:05:04.795]  What really happened September 11th, and who stands to gain?
