[00:00:05.714 --> 00:00:06.374]  Big Brother.
[00:00:07.034 --> 00:00:08.074]  Mainstream media.
[00:00:08.795 --> 00:00:09.915]  Government cover-ups.
[00:00:10.555 --> 00:00:11.396]  You want answers?
[00:00:12.136 --> 00:00:12.996]  Well, so does he.
[00:00:13.016 --> 00:00:17.638]  He's Alex Jones on the GCN Radio Network.
[00:00:17.878 --> 00:00:22.019]  And now, live from Austin, Texas, Alex Jones.
[00:00:26.061 --> 00:00:29.602]  Tuesday, my friends, the fifth day of April, 2005,
[00:00:33.425 --> 00:00:34.745]  I'm Alex Jones, your host.
[00:00:34.765 --> 00:00:36.966]  We'll be live for the next three hours.
[00:00:38.366 --> 00:00:40.966]  We're going to have wide open phones again today.
[00:00:41.006 --> 00:00:44.147]  We'll go to your calls in the next segment.
[00:00:44.807 --> 00:00:57.929]  Any issue, any topic, any news item, any question, comment, if you disagree with me, you agree with something I've said, some propaganda you witnessed on television, or in your newspaper, 1-800-259-9231.
[00:01:02.227 --> 00:01:14.792]  1-800-259-9231 Well my friends, yesterday we posted this on InfoWars.com under the Big Brother section.
[00:01:16.633 --> 00:01:30.539]  For some reason I missed it and didn't cover it, but a lot of listeners emailed me concerning it so I did become aware of it last night and I do have it here in front of me today and it is very ominous
[00:01:31.886 --> 00:01:39.188]  And it shows us just exactly what our new lives are going to be like here in the global plantation.
[00:01:40.968 --> 00:01:53.451]  And I told one of the webmasters for InfoWars.com to repost this at the top of the main page as one of the four tiles that are our top stories.
[00:01:56.051 --> 00:01:58.652]  Yes, my friends, they're going to put RFID
[00:02:00.606 --> 00:02:16.659]  In your inspection stickers, in the stickers you get for your car, or toll roads in Texas, and they're going to turn all the roads, basically all the state roads, all the major roads, into toll roads.
[00:02:18.100 --> 00:02:23.485]  Now, I know we've been talking about this for many, many, many, many years, because I've seen the federal plans.
[00:02:24.730 --> 00:02:28.672]  You see, now it's not, I've seen federal plans, here are the federal plans.
[00:02:28.952 --> 00:02:32.094]  It's, here's the legislation, they're doing it.
[00:02:34.215 --> 00:02:38.137]  And I want to talk about this, because it illustrates so many things.
[00:02:39.858 --> 00:02:45.361]  I want to take my time on this, and go over it for about five minutes, when we get back on the other side.
[00:02:46.862 --> 00:02:50.965]  And then we'll plunge into your phone calls, and there's a bunch of other news too.
[00:02:52.485 --> 00:02:53.346]  All very important.
[00:02:54.491 --> 00:03:02.496]  Parents are very upset about a mandatory vaccination database that the different states are setting up.
[00:03:02.596 --> 00:03:04.617]  One of them, of course, Colorado.
[00:03:04.657 --> 00:03:10.380]  And then on the heels of that, it'll be illegal not to take all the different vaccines they order you to take.
[00:03:12.001 --> 00:03:17.984]  Over a hundred new vaccines deployed a year, and they'll just tell you that your basic day will be filled with injections.
[00:03:18.125 --> 00:03:18.825]  I'm not joking.
[00:03:20.647 --> 00:03:22.148]  I'm not kidding, folks, okay?
