[00:00:05.676 --> 00:00:06.316]  Big Brother.
[00:00:06.976 --> 00:00:08.037]  Mainstream media.
[00:00:08.737 --> 00:00:09.858]  Government cover-ups.
[00:00:10.498 --> 00:00:11.319]  You want answers?
[00:00:12.079 --> 00:00:13.040]  Well, so does he.
[00:00:13.660 --> 00:00:17.383]  He's Alex Jones on the GCN Radio Network.
[00:00:17.823 --> 00:00:21.945]  And now, live from Austin, Texas, Alex Jones.
[00:00:21.965 --> 00:00:25.568]  And it's Wednesday.
[00:00:27.246 --> 00:00:29.947]  The 21st day of December 2005.
[00:00:31.408 --> 00:00:33.469]  I'm Alex Jones, your host.
[00:00:33.509 --> 00:00:35.850]  We're going to be here live for the next three hours.
[00:00:35.910 --> 00:00:40.772]  And yes, we're going to have wide open phones for the entire balance of the broadcast today.
[00:00:40.792 --> 00:00:44.994]  Kind of like the Washington Journal format you see on C-SPAN.
[00:00:45.034 --> 00:00:49.456]  Any news item, any story, any topic, any issue you want to bring up,
[00:00:51.374 --> 00:00:59.983]  Any piece of propaganda you wish to decipher, if you agree with me, if you have a question, if you disagree, the toll-free number to join us is 1-800-259-9231.
[00:01:00.203 --> 00:01:15.058]  The mission statement of this broadcast is fighting tyranny, standing up to despotism, standing up to tyrants, standing up to bullies wherever we find them, whether they be street thugs,
[00:01:15.678 --> 00:01:20.340]  Or government thugs, criminals in high places, low places, it doesn't matter.
[00:01:20.380 --> 00:01:31.146]  We're here to defend the Bill of Rights and the Constitution that simply point out our God-given, inherent, organic, natural law, ladies and gentlemen.
[00:01:31.866 --> 00:01:36.788]  And the both parties are totally bought and paid for by the same global financial interest.
[00:01:37.389 --> 00:01:41.711]  They are openly destroying our standard of living and dismantling our once free and great nation.
[00:01:43.374 --> 00:01:52.858]  And on every front, the Republican and Democratic parties are executing the exact same programs of enslavement, of control, of surveillance.
[00:01:53.639 --> 00:01:58.021]  And then every time a Democrat gets caught doing something, oh, it's okay, because the Republicans are doing it, too.
[00:01:58.441 --> 00:02:03.904]  And every time a Republican gets caught doing something, it's okay, because the Democrats are doing it, too.
[00:02:04.444 --> 00:02:08.626]  That's like saying, because somebody else committed a murder, it's okay for you to commit a murder.
[00:02:09.186 --> 00:02:11.347]  It's weird psychology.
[00:02:12.225 --> 00:02:13.786]  I mean, we wrote articles weeks ago.
[00:02:14.706 --> 00:02:20.269]  We've written articles for years reporting on the fact that the government's been surveilling our everyday lives.
[00:02:22.070 --> 00:02:27.792]  And we predicted they'd come out in the neocon media and say, look, Bill Clinton's surveilled!
[00:02:28.012 --> 00:02:29.333]  It's okay!
[00:02:30.614 --> 00:02:37.737]  Paul Watson and I, Steve Watson, we all wrote articles last week and, what, another article on Monday covering this.
[00:02:39.538 --> 00:02:50.626]  And, uh, sure enough, now Newsmax and Worldnet Daily and, uh, why even the Associated Press and others are going, the New York Times, why Bill Clinton did it too!
[00:02:51.246 --> 00:02:53.668]  Well, that means it's okay!
[00:02:53.688 --> 00:02:57.610]  No, that shows it's even worse!
[00:02:57.750 --> 00:02:58.711]  Exactly!
[00:02:58.731 --> 00:02:58.871]  Exactly!
[00:03:02.236 --> 00:03:03.658]  All your cell phones are tracked.
[00:03:03.878 --> 00:03:04.860]  OnStar is tracked.
[00:03:04.920 --> 00:03:13.651]  I just had the local FEMA Homeland Security head university professor on who's helping organize stuff in Knoxville.
[00:03:14.537 --> 00:03:29.143]  And I described their local emergency management center that every major city has, and even small towns have now, with the military, the police, the sheriff's department, local tattletale squads, tracking people in real time with cameras and cell phones, and he said, yeah, what you said's true.
[00:03:29.163 --> 00:03:30.823]  Yeah, mm-hmm, yeah, mm-hmm.
[00:03:31.283 --> 00:03:35.585]  Folks, you can forget, I mean, the government did this on purpose.
[00:03:35.645 --> 00:03:36.926]  Bush's approval rating has gone up.
[00:03:36.986 --> 00:03:40.487]  People didn't get that last week when I said, you watch, he's gonna get a bump out of this.
[00:03:40.507 --> 00:03:42.928]  And people said, that's ridiculous, Alex.
[00:03:43.752 --> 00:03:45.593]  See, no, it's not ridiculous.
[00:03:45.793 --> 00:03:56.097]  It's to grandstand, I'm only spying on a few of you for your safety, then we all get conditioned that spying means the government loves us and it was just foreigners calling America.
