[00:00:05.553 --> 00:00:06.194]  Big Brother.
[00:00:06.874 --> 00:00:07.935]  Mainstream media.
[00:00:08.635 --> 00:00:09.756]  Government cover-ups.
[00:00:10.396 --> 00:00:11.197]  You want answers?
[00:00:11.977 --> 00:00:12.918]  Well, so does he.
[00:00:13.538 --> 00:00:17.261]  He's Alex Jones on the GCN Radio Network.
[00:00:17.721 --> 00:00:20.083]  And now, live from Austin, Texas...
[00:00:20.963 --> 00:00:21.824]  Alex Jones.
[00:00:22.005 --> 00:00:39.305]  Hello, my friends all across the United States, listening in Europe, Asia, Africa, Latin America, and all the ships at sea, and even McMurtle Weather Station in Antarctica, where we've occasionally gotten phone calls and emails.
[00:00:40.243 --> 00:00:48.352]  Welcome, this is the Friday edition, the second day of December 2005, in the final month of 05.
[00:00:49.093 --> 00:00:54.039]  We're going to have wide open phones today, just have two guests that will be on together.
[00:00:54.759 --> 00:00:56.682]  Miss Champion and her son...
[00:00:58.408 --> 00:01:03.050]  The little patriot who is a freshman, 13 years old.
[00:01:03.110 --> 00:01:04.890]  Excuse me, he's in middle school.
[00:01:05.270 --> 00:01:12.693]  I keep getting confused because it's the high school principal that has gone to the middle school and put up the camera in the restroom.
[00:01:13.473 --> 00:01:21.736]  And they'll be joining us with some shocking new developments about what happened there in Jasper County.
[00:01:22.865 --> 00:01:26.267]  Georgia coming up in the next hour.
[00:01:26.347 --> 00:01:33.671]  We're going to have open phones today talking about any news item, any issue, any news story you wish to discuss.
[00:01:34.132 --> 00:01:35.733]  The toll-free number to join us is 800-259-9231.
[00:01:35.753 --> 00:01:35.813]  1-800-259-9231.
[00:01:35.853 --> 00:01:41.776]  We will move to you quickly and move on to the next person even faster so we have time to get to everybody.
[00:01:50.075 --> 00:01:52.837]  Senate panel back special vaccine agency.
[00:01:52.877 --> 00:01:56.120]  They're moving to pass it to the full Senate and House.
[00:01:56.820 --> 00:01:59.782]  And I'm looking at the Associated Press article here.
[00:01:59.822 --> 00:02:02.965]  Senate back special vaccine agency.
[00:02:02.985 --> 00:02:08.689]  We give total liability protection to the companies that develop these, to the government that forces them on you.
[00:02:09.069 --> 00:02:13.773]  It has forced inoculation, mass arrest, quarantine provisions in it.
[00:02:14.870 --> 00:02:16.491]  And this is BioShield 2.
[00:02:16.591 --> 00:02:28.300]  They already passed BioShield 1, almost $6 billion, much of it for actual bioweapons development, and that's even been in major publications like the Baltimore Sun several years ago.
[00:02:28.820 --> 00:02:34.865]  When they passed it, now they're moving for a radical, radical expansion of this.
